stat_id,player_id,ninety_s,gls,sh,sot,sot_percent,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk,pk,pkatt,xg,npxg,npxg_per_sh,g_minus_xg,npg_minus_xg
,,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.4,3,8,4,50.0,2.38,1.19,0.38,0.75,14.8,0,0,1,2.6,1.8,0.23,0.4,1.2
,,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,6.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1
,,1.4,0,2,0,0.0,1.45,0.0,0.0,0.0,11.1,0,0,0,0.5,0.5,0.24,-0.5,-0.5
,,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.5,4,12,7,58.3,3.42,1.99,0.33,0.57,12.0,0,0,0,1.7,1.7,0.15,2.3,2.3
,,0.4,0,1,0,0.0,2.73,0.0,0.0,0.0,27.1,0,0,0,0.0,0.0,0.03,0.0,0.0
,,3.0,0,1,0,0.0,0.33,0.0,0.0,0.0,14.7,0,0,0,0.0,0.0,0.01,0.0,0.0
,,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.3,0,3,0,0.0,0.9,0.0,0.0,0.0,14.7,0,0,0,0.6,0.6,0.2,-0.6,-0.6
,,1.4,0,3,1,33.3,2.14,0.71,0.0,0.0,11.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.2,0,1,0,0.0,0.85,0.0,0.0,0.0,10.5,0,0,0,0.0,0.0,0.04,0.0,0.0
,,0.3,0,1,0,0.0,3.91,0.0,0.0,0.0,10.1,0,0,0,0.1,0.1,0.13,-0.1,-0.1
,,4.0,0,4,0,0.0,1.0,0.0,0.0,0.0,7.8,0,0,0,0.3,0.3,0.09,-0.3,-0.3
,,2.8,0,9,2,22.2,3.16,0.7,0.0,0.0,21.5,1,0,0,0.4,0.4,0.04,-0.4,-0.4
,,3.9,2,14,4,28.6,3.58,1.02,0.07,0.25,17.9,2,1,1,2.3,1.5,0.11,-0.3,-0.5
,,2.7,1,2,1,50.0,0.75,0.37,0.5,1.0,5.7,0,0,0,0.9,0.9,0.43,0.1,0.1
,,2.9,0,1,0,0.0,0.34,0.0,0.0,0.0,27.9,0,0,0,0.0,0.0,0.02,0.0,0.0
,,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.8,1,1,1,100.0,1.3,1.3,1.0,1.0,16.1,0,0,0,0.1,0.1,0.12,0.9,0.9
,,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,8.1,0,0,0,0.2,0.2,0.21,-0.2,-0.2
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.7,0,7,2,28.6,1.88,0.54,0.0,0.0,20.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
,,3.7,1,7,3,42.9,1.87,0.8,0.0,0.0,19.2,0,1,1,1.8,1.0,0.14,-0.8,-1.0
,,1.6,0,2,0,0.0,1.27,0.0,0.0,0.0,19.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,4.0,1,6,2,33.3,1.5,0.5,0.17,0.5,19.9,0,0,0,0.4,0.4,0.07,0.6,0.6
,,4.0,0,2,1,50.0,0.5,0.25,0.0,0.0,17.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,0.2,0,2,0,0.0,8.57,0.0,0.0,0.0,10.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2
,,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.6,1,14,5,35.7,3.89,1.39,0.07,0.2,11.6,0,0,0,2.3,2.3,0.17,-1.3,-1.3
,,3.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.9,0,8,2,25.0,2.8,0.7,0.0,0.0,21.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
,,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.1,0,1,0,0.0,0.91,0.0,0.0,0.0,25.2,0,0,0,0.0,0.0,0.01,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.4,0,2,0,0.0,5.14,0.0,0.0,0.0,23.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,0.4,0,1,0,0.0,2.81,0.0,0.0,0.0,27.5,0,0,0,0.0,0.0,0.03,0.0,0.0
,,2.0,1,3,1,33.3,1.49,0.5,0.33,1.0,11.0,0,0,0,0.2,0.2,0.08,0.8,0.8
