stat_id,player_id,ninety_s,sca,sca_per_90,passlive_sca,passdead_sca,to_sca,sh_sca,fld_sca,def_sca,gca,gca_per_90,passlive_gca,passdead_gca,to_gca,sh_gca,fld_gca,def_gca
,,1.3,2,1.53,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.1,5,1.6,2,1,0,0,1,1,1,0.32,1,0,0,0,0,0
,,2.3,1,0.43,1,0,0,0,0,0,1,0.43,1,0,0,0,0,0
,,0.7,4,5.63,3,0,0,1,0,0,1,1.41,0,0,0,1,0,0
,,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.8,14,4.98,11,0,1,2,0,0,3,1.07,3,0,0,0,0,0
,,0.1,1,10.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.2,8,2.47,6,1,0,0,1,0,0,0.0,0,0,0,0,0,0
,,2.2,4,1.86,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.8,6,3.4,3,0,2,1,0,0,0,0.0,0,0,0,0,0,0
,,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,15,3.75,15,0,0,0,0,0,1,0.25,1,0,0,0,0,0
,,2.2,8,3.58,5,0,2,1,0,0,1,0.45,1,0,0,0,0,0
,,3.6,18,4.98,9,5,0,3,1,0,0,0.0,0,0,0,0,0,0
,,4.0,4,1.0,3,0,0,1,0,0,1,0.25,1,0,0,0,0,0
,,4.0,13,3.25,11,0,0,1,1,0,1,0.25,1,0,0,0,0,0
,,2.5,9,3.62,4,0,1,1,3,0,0,0.0,0,0,0,0,0,0
,,2.7,3,1.11,1,0,1,1,0,0,1,0.37,0,0,0,1,0,0
,,0.7,1,1.53,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
,,3.8,5,1.32,3,0,0,2,0,0,0,0.0,0,0,0,0,0,0
,,2.9,5,1.73,3,1,0,0,1,0,2,0.69,2,0,0,0,0,0
,,0.9,1,1.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.7,7,1.89,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.3,17,7.54,10,4,0,2,1,0,0,0.0,0,0,0,0,0,0
,,3.9,7,1.78,6,0,0,1,0,0,2,0.51,2,0,0,0,0,0
,,4.0,10,2.5,8,0,0,1,0,1,1,0.25,1,0,0,0,0,0
,,0.3,3,11.74,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,1.2,3,2.55,2,0,0,1,0,0,1,0.85,0,0,0,1,0,0
,,0.3,3,11.25,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
,,1.5,1,0.68,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.7,11,4.04,8,0,1,0,2,0,2,0.73,2,0,0,0,0,0
,,2.0,3,1.48,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
