Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
359,Alidu Seidu,gh GHA,DF,Rennes,24-118,2000,4.9,200,244,82.0,3425,1023,89,97,91.8,97,116,83.6,12,24,50.0,0,0.1,0.3,-0.1,1,14,5,0,19,Matches
360,Marvin Senaya,tg TOG,DF,Strasbourg,23-246,2001,1.2,65,77,84.4,1136,372,29,31,93.5,30,34,88.2,5,9,55.6,0,0.1,0.0,-0.1,2,2,1,1,3,Matches
361,Djibril Sidibé,fr FRA,DF,Toulouse,32-063,1992,3.3,171,223,76.7,3374,1406,55,67,82.1,92,106,86.8,21,34,61.8,1,1.5,0.9,-0.5,5,16,6,3,15,Matches
362,Vincent Sierro,ch SUI,MF,Toulouse,28-358,1995,5.2,244,315,77.5,4543,1742,103,117,88.0,115,139,82.7,24,49,49.0,1,1.7,1.3,-0.7,11,22,5,0,36,Matches
363,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,27-061,1997,3.1,198,254,78.0,2983,1056,123,133,92.5,62,80,77.5,12,31,38.7,1,1.0,0.9,0.0,10,14,5,1,17,Matches
364,Abdallah Sima,sn SEN,"FW,MF",Brest,23-105,2001,2.6,42,61,68.9,549,220,30,39,76.9,9,16,56.3,1,1,100.0,1,0.2,0.1,+0.8,2,3,2,1,7,Matches
365,Moses Simon,ng NGA,FW,Nantes,29-080,1995,5.6,131,192,68.2,2208,538,63,77,81.8,57,75,76.0,11,24,45.8,2,1.4,1.2,+0.6,11,2,9,4,14,Matches
366,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,24-297,1999,5.7,142,180,78.9,1962,400,89,106,84.0,44,53,83.0,2,2,100.0,0,0.9,1.4,-0.9,7,5,3,1,21,Matches
367,Wilfried Singo,ci CIV,DF,Monaco,23-280,2000,3.1,169,191,88.5,3011,1080,69,76,90.8,88,92,95.7,10,20,50.0,1,0.1,0.2,+0.9,2,11,2,1,15,Matches
368,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,28-308,1995,4.3,53,80,66.3,812,41,29,37,78.4,21,31,67.7,2,4,50.0,0,0.3,0.1,-0.3,4,3,1,0,2,Matches
369,Leo Skiri Østigård,no NOR,DF,Rennes,24-307,1999,3.7,154,190,81.1,3265,1371,41,47,87.2,89,101,88.1,23,39,59.0,0,0.0,0.0,0.0,1,17,0,0,21,Matches
370,Milan Škriniar,sk SVK,DF,Paris S-G,29-232,1995,1.2,95,100,95.0,1814,726,31,32,96.9,54,56,96.4,8,9,88.9,0,0.0,0.0,0.0,0,7,0,0,6,Matches
371,Naatan Skyttä,fi FIN,FW,Toulouse,22-146,2002,0.1,4,4,100.0,32,1,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
372,Florian Sotoca,fr FRA,FW,Lens,33-341,1990,4.4,130,185,70.3,1908,373,70,86,81.4,46,58,79.3,9,18,50.0,0,0.2,0.5,-0.2,3,11,5,1,22,Matches
373,Issa Soumaré,sn SEN,"FW,MF",Le Havre,23-356,2000,2.8,49,72,68.1,594,89,36,48,75.0,12,15,80.0,0,3,0.0,0,0.1,0.1,-0.1,3,1,1,0,3,Matches
374,Saidou Sow,gn GUI,DF,Strasbourg,22-088,2002,5.8,255,292,87.3,4505,1430,90,96,93.8,155,165,93.9,9,27,33.3,1,0.2,0.0,+0.8,2,4,1,0,3,Matches
375,Lucas Stassin,be BEL,FW,Saint-Étienne,19-307,2004,1.5,18,30,60.0,318,48,10,17,58.8,5,6,83.3,3,5,60.0,0,0.0,0.0,0.0,1,1,1,0,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
376,Enzo Sternal,fr FRA,FW,Marseille,17-125,2007,0.1,3,3,100.0,30,1,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
377,Gabriel Suazo,cl CHI,"DF,MF",Toulouse,27-052,1997,3.0,118,152,77.6,1983,852,61,65,93.8,47,61,77.0,10,22,45.5,0,0.1,0.5,-0.1,5,8,4,0,14,Matches
378,Abakar Sylla,ci CIV,DF,Strasbourg,21-280,2002,3.9,248,281,88.3,4342,1801,94,108,87.0,138,144,95.8,14,24,58.3,0,0.0,0.0,0.0,0,4,0,0,4,Matches
379,Issiaga Sylla,gn GUI,"FW,DF",Montpellier,30-273,1994,0.1,11,13,84.6,103,46,9,9,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
380,Musa Al-Taamari,jo JOR,FW,Montpellier,27-112,1997,1.9,46,54,85.2,606,100,24,25,96.0,17,20,85.0,1,2,50.0,0,0.0,0.1,0.0,1,1,3,0,5,Matches
381,Nicolás Tagliafico,ar ARG,DF,Lyon,32-030,1992,1.0,64,69,92.8,1243,380,18,18,100.0,38,43,88.4,8,8,100.0,0,0.0,0.0,0.0,0,13,0,0,7,Matches
382,Florian Tardieu,fr FRA,MF,Saint-Étienne,32-161,1992,1.8,88,110,80.0,1647,601,37,41,90.2,36,39,92.3,14,25,56.0,0,0.0,0.0,0.0,0,12,0,0,9,Matches
383,Oussama Targhalline,ma MAR,MF,Le Havre,22-133,2002,2.9,95,117,81.2,1551,509,52,60,86.7,33,37,89.2,7,12,58.3,0,0.3,0.4,-0.3,3,15,4,0,22,Matches
384,Enzo Tchato,cm CMR,DF,Montpellier,21-312,2002,4.9,170,221,76.9,2778,985,81,93,87.1,72,87,82.8,13,31,41.9,0,0.1,0.3,-0.1,3,14,5,5,15,Matches
385,Tanner Tessmann,us USA,MF,Lyon,23-006,2001,0.8,37,41,90.2,717,278,13,13,100.0,18,18,100.0,5,8,62.5,0,0.0,0.0,0.0,0,7,0,0,2,Matches
386,Teddy Teuma,mt MLT,MF,Reims,31-000,1993,1.2,77,95,81.1,1189,250,36,38,94.7,28,36,77.8,5,9,55.6,0,0.0,0.0,0.0,2,1,0,0,5,Matches
387,Jordan Teze,nl NED,DF,Monaco,25-000,1999,1.8,66,81,81.5,1070,369,34,37,91.9,30,36,83.3,2,4,50.0,0,0.1,0.3,-0.1,1,4,1,0,6,Matches
388,Sorba Thomas,wls WAL,FW,Nantes,25-039,1999,4.1,77,136,56.6,1257,389,45,53,84.9,23,46,50.0,8,31,25.8,0,0.7,0.6,-0.7,6,9,6,5,10,Matches
389,Adrien Thomasson,fr FRA,MF,Lens,30-295,1993,5.2,223,274,81.4,3258,1056,131,148,88.5,67,82,81.7,16,24,66.7,0,1.9,1.7,-1.9,11,17,12,2,30,Matches
390,Corentin Tolisso,fr FRA,MF,Lyon,30-058,1994,3.0,138,164,84.1,2099,673,73,82,89.0,55,59,93.2,7,12,58.3,0,0.6,0.7,-0.6,7,18,9,0,28,Matches
391,Abdoulaye Touré,gn GUI,MF,Le Havre,30-211,1994,5.3,151,184,82.1,2517,872,74,83,89.2,56,70,80.0,15,21,71.4,1,0.1,0.2,+0.9,3,17,2,0,24,Matches
392,Birama Touré,ml MLI,MF,Montpellier,32-116,1992,0.5,8,15,53.3,117,92,3,6,50.0,5,7,71.4,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
393,Adrien Truffert,fr FRA,"DF,MF",Rennes,22-315,2001,4.5,112,154,72.7,1850,539,50,59,84.7,51,69,73.9,8,17,47.1,0,0.2,0.3,-0.2,3,4,5,2,14,Matches
394,Vanderson,br BRA,DF,Monaco,23-101,2001,4.0,176,230,76.5,2913,1177,101,116,87.1,56,78,71.8,16,23,69.6,1,0.7,0.6,+0.3,2,5,4,2,15,Matches
395,Jordan Veretout,fr FRA,MF,Lyon,31-213,1993,1.6,83,111,74.8,1337,285,44,53,83.0,29,37,78.4,7,14,50.0,0,0.1,0.2,-0.1,2,11,3,0,13,Matches
396,Ben Viadere,fr FRA,MF,Auxerre,19-028,2005,0.1,2,6,33.3,37,27,1,1,100.0,0,2,0.0,1,2,50.0,0,0.0,0.1,0.0,1,0,0,0,0,Matches
397,Vitinha,pt POR,MF,Paris S-G,24-230,2000,3.8,369,390,94.6,6318,1663,187,193,96.9,136,141,96.5,40,44,90.9,0,0.8,0.6,-0.8,4,42,5,1,42,Matches
398,Ibrahima Wadji,sn SEN,FW,Saint-Étienne,29-148,1995,0.5,7,8,87.5,102,7,3,3,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
399,Elye Wahi,fr FRA,FW,Marseille,21-272,2003,3.5,49,64,76.6,669,87,33,37,89.2,12,14,85.7,2,3,66.7,0,0.2,0.1,-0.2,2,4,0,0,4,Matches
400,Caleb Wiley,us USA,"DF,MF",Strasbourg,19-283,2004,2.4,73,93,78.5,1171,425,38,47,80.9,28,31,90.3,4,8,50.0,1,0.7,0.2,+0.3,2,1,3,2,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
401,Christopher Wooh,cm CMR,DF,Rennes,23-012,2001,6.0,215,252,85.3,4449,2105,58,63,92.1,133,146,91.1,24,41,58.5,0,0.0,0.1,0.0,0,16,2,0,16,Matches
402,Etienne Youte Kinkoue,fr FRA,DF,Le Havre,22-260,2002,3.0,87,99,87.9,1728,465,19,20,95.0,59,59,100.0,8,19,42.1,0,0.1,0.0,-0.1,1,6,1,0,6,Matches
403,Yoram Zague,fr FRA,DF,Paris S-G,18-138,2006,0.8,80,85,94.1,1372,317,30,32,93.8,47,49,95.9,3,4,75.0,0,0.0,0.0,0.0,0,3,0,0,4,Matches
404,Wilfried Zaha,ci CIV,FW,Lyon,31-325,1992,0.6,20,21,95.2,284,37,10,11,90.9,9,9,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
405,Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,18-206,2006,4.9,294,313,93.9,4183,724,183,186,98.4,91,98,92.9,11,17,64.7,0,0.2,0.2,-0.2,2,17,0,0,19,Matches
406,Miha Zajc,si SVN,MF,Toulouse,30-091,1994,0.4,21,28,75.0,268,68,14,18,77.8,5,5,100.0,1,4,25.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
407,Denis Zakaria,ch SUI,MF,Monaco,27-315,1996,5.3,272,302,90.1,4036,1315,156,163,95.7,99,109,90.8,11,19,57.9,1,0.2,0.3,+0.8,3,19,6,1,24,Matches
408,Anass Zaroury,ma MAR,"MF,FW",Lens,23-328,2000,2.2,48,82,58.5,822,221,23,35,65.7,23,28,82.1,2,9,22.2,1,0.3,0.3,+0.7,5,7,3,0,10,Matches
409,Nathan Zeze,fr FRA,DF,Nantes,19-104,2005,4.0,180,211,85.3,3675,1588,61,66,92.4,98,106,92.5,20,33,60.6,0,0.0,0.0,0.0,0,15,1,0,15,Matches
410,Edon Zhegrova,xk KVX,"MF,FW",Lille,25-183,1999,3.9,133,181,73.5,2104,656,75,81,92.6,53,71,74.6,5,19,26.3,1,1.5,1.3,-0.5,9,11,12,1,22,Matches
411,Luc Zogbé,ci CIV,DF,Brest,19-190,2005,1.3,40,57,70.2,710,249,18,23,78.3,20,25,80.0,2,9,22.2,0,0.0,0.0,0.0,1,3,0,0,5,Matches
412,Aristide Zossou,ci CIV,MF,Auxerre,19-108,2005,0.1,6,6,100.0,81,10,3,3,100.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
413,Yanis Zouaoui,dz ALG,DF,Le Havre,30-082,1994,0.8,33,42,78.6,597,269,16,17,94.1,12,15,80.0,4,8,50.0,1,0.2,0.3,+0.8,4,2,2,2,5,Matches
