stat_id,player_id,ninety_s,crd_y,crd_r,two_crd_y,fls,fld,off,crs,interceptions,tklw,pkwon,pkcon,og,recov,won,lost,won_percent
,,2.7,1,0,0,2,7,0,6,3,1,1,0,0,8,1,5,16.7
,,3.7,2,0,0,6,3,0,9,3,1,0,0,0,17,0,3,0.0
,,3.7,0,0,0,2,6,0,30,0,8,0,0,0,11,4,3,57.1
,,0.0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0.0
,,3.3,1,0,0,3,2,0,1,2,3,0,0,0,7,5,3,62.5
,,4.7,1,0,0,3,3,0,6,1,4,0,0,0,35,2,5,28.6
,,0.5,0,0,0,2,1,0,1,2,0,0,0,0,7,1,0,100.0
,,4.0,0,0,0,3,7,0,12,0,3,0,0,0,11,1,3,25.0
,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
,,4.6,0,0,0,4,3,0,15,3,8,0,0,0,21,2,4,33.3
,,4.1,3,0,0,8,7,5,4,0,0,0,1,0,17,8,9,47.1
,,1.1,0,0,0,1,2,1,3,1,2,1,0,0,6,2,2,50.0
,,2.7,1,0,0,7,4,0,2,2,3,0,0,0,11,1,3,25.0
,,0.7,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,50.0
,,4.4,2,0,0,8,7,0,2,7,14,0,0,0,18,4,3,57.1
,,5.0,0,0,0,1,5,0,1,3,2,0,0,0,17,10,5,66.7
,,2.1,1,0,0,2,3,0,2,1,1,0,0,0,6,1,2,33.3
,,4.1,1,0,0,4,3,3,2,1,0,0,0,0,4,2,5,28.6
,,3.7,0,0,0,6,1,1,8,2,5,0,0,0,13,0,2,0.0
,,2.0,1,0,0,5,1,2,2,1,1,0,0,0,5,7,9,43.8
,,2.5,1,0,0,3,0,0,0,4,2,0,0,0,9,4,8,33.3
,,1.1,0,0,0,1,0,0,0,1,1,0,0,0,5,6,2,75.0
,,1.7,1,0,0,0,5,0,0,0,3,0,0,0,10,2,2,50.0
,,1.0,1,0,0,0,3,2,5,0,0,0,0,0,2,0,1,0.0
,,4.1,1,0,0,2,4,2,5,1,1,0,0,0,16,1,2,33.3
,,3.6,0,0,0,6,2,0,8,4,6,0,0,0,15,1,2,33.3
,,2.7,1,0,0,3,6,0,12,5,5,0,0,0,10,0,2,0.0
,,2.7,1,0,0,3,0,0,0,2,2,0,0,0,5,7,5,58.3
,,2.9,3,1,1,3,1,0,6,5,3,0,0,0,11,1,0,100.0
,,3.3,2,0,0,5,1,0,11,6,2,0,0,0,16,1,3,25.0
,,0.5,1,0,0,3,1,0,0,0,1,0,0,0,2,0,0,0.0
,,2.9,1,1,0,6,2,0,0,6,6,0,0,0,8,5,3,62.5
,,5.0,1,0,0,6,3,2,0,7,6,0,0,0,13,8,15,34.8
,,0.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
,,0.3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.0
,,4.0,0,0,0,1,2,0,0,0,0,0,1,0,7,0,0,0.0
,,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
,,4.3,0,0,0,0,4,0,0,8,4,0,0,1,19,9,7,56.3
,,5.0,2,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0.0
,,3.4,1,0,0,6,6,1,2,0,3,0,0,0,13,8,7,53.3
,,2.1,0,0,0,2,1,0,1,1,3,0,0,0,9,1,2,33.3
,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
,,5.0,1,0,0,0,3,0,0,0,1,0,0,1,4,0,0,0.0
,,0.9,1,0,0,2,0,1,3,0,2,0,0,0,6,0,1,0.0
,,3.3,1,0,0,7,7,0,1,3,3,0,0,0,17,2,2,50.0
,,3.2,0,0,0,0,3,0,0,4,1,0,0,0,6,5,7,41.7
,,0.9,0,0,0,0,0,1,0,0,0,0,0,0,2,3,7,30.0
,,3.2,1,0,0,3,6,1,5,1,4,0,0,0,14,3,6,33.3
,,0.7,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1,50.0
,,4.2,1,0,0,6,2,0,0,2,8,0,1,1,13,3,11,21.4
,,1.9,0,0,0,2,0,0,1,2,1,0,0,0,12,1,1,50.0
,,2.1,1,0,0,3,8,1,2,0,1,0,0,0,4,4,0,100.0
,,1.9,0,0,0,1,2,4,1,0,0,0,0,0,1,2,4,33.3
,,2.3,0,0,0,3,2,1,1,0,0,0,0,0,9,14,5,73.7
,,1.3,0,0,0,4,2,0,1,0,2,0,0,0,6,2,2,50.0
,,3.0,1,0,0,4,0,0,0,3,4,0,0,0,11,5,7,41.7
,,3.7,0,0,0,4,4,0,0,9,5,0,0,0,22,8,4,66.7
,,2.7,0,0,0,2,2,1,19,1,0,0,0,0,12,3,0,100.0
,,0.5,0,0,0,1,1,0,1,0,0,0,0,0,4,0,3,0.0
,,4.0,0,0,0,3,4,0,12,6,4,0,0,0,11,2,7,22.2
,,5.0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,100.0
,,0.3,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0.0
,,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
,,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
,,2.3,0,1,0,2,1,2,4,0,0,0,0,0,4,0,1,0.0
,,4.9,1,0,0,14,9,0,1,10,4,0,0,0,23,27,5,84.4
,,3.5,0,0,0,4,3,0,3,3,7,0,0,0,15,4,6,40.0
,,1.3,0,0,0,4,3,0,1,1,2,0,0,0,5,0,4,0.0
,,2.9,0,0,0,3,1,0,16,0,1,0,0,0,12,0,3,0.0
,,3.4,2,0,0,7,5,0,14,1,3,0,0,0,13,5,4,55.6
,,3.9,2,0,0,8,16,4,0,0,2,0,0,0,12,10,11,47.6
,,4.7,0,0,0,13,10,0,1,9,8,0,0,0,25,11,7,61.1
,,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
,,5.0,1,0,0,4,1,0,1,4,2,0,0,0,14,5,4,55.6
,,5.0,0,0,0,0,5,0,4,5,7,0,0,0,25,4,1,80.0
,,4.9,2,0,0,5,4,0,29,2,5,0,0,0,28,6,4,60.0
,,3.8,1,0,0,5,5,1,11,0,9,0,0,0,15,2,5,28.6
,,1.0,0,0,0,3,2,0,4,0,2,0,0,0,6,1,1,50.0
,,4.1,2,0,0,6,12,4,0,1,1,0,0,0,8,17,12,58.6
,,2.2,0,0,0,2,0,0,1,2,2,0,0,0,14,1,1,50.0
,,4.9,0,0,0,1,8,1,45,3,5,0,0,0,18,1,4,20.0
,,0.3,1,0,0,2,1,0,1,0,1,0,0,0,4,0,0,0.0
,,1.1,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,66.7
,,1.0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,0,100.0
,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,50.0
,,1.2,1,0,0,3,2,0,3,2,0,0,0,0,2,5,2,71.4
,,4.1,0,0,0,3,5,1,2,6,3,0,0,0,27,8,7,53.3
,,4.6,0,0,0,4,2,2,16,1,0,0,0,0,14,12,9,57.1
,,3.4,1,0,0,5,3,3,12,1,4,0,0,0,12,2,2,50.0
,,1.5,0,0,0,0,1,1,0,1,1,0,0,0,8,4,1,80.0
,,4.9,1,0,0,4,14,3,9,1,11,0,0,0,21,0,1,0.0
,,1.9,1,0,0,4,2,1,2,0,1,0,0,0,5,7,7,50.0
,,3.7,1,0,0,2,9,2,18,0,3,0,0,0,8,0,2,0.0
,,3.4,1,0,0,5,2,0,0,5,2,0,1,0,7,10,10,50.0
,,5.5,0,0,0,8,4,0,0,9,4,0,0,0,17,14,5,73.7
