stat_id,player_id,ninety_s,sca,sca_per_90,passlive_sca,passdead_sca,to_sca,sh_sca,fld_sca,def_sca,gca,gca_per_90,passlive_gca,passdead_gca,to_gca,sh_gca,fld_gca,def_gca
,,3.3,3,0.91,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.9,1,1.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.8,8,1.67,6,0,1,0,1,0,1,0.21,1,0,0,0,0,0
,,1.5,9,6.04,4,1,1,1,0,2,0,0.0,0,0,0,0,0,0
,,6.0,5,0.83,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.6,3,4.74,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0
,,3.5,10,2.88,2,5,0,1,2,0,1,0.29,0,0,0,0,1,0
,,5.0,23,4.6,14,6,1,1,1,0,6,1.2,4,1,0,0,1,0
,,2.9,6,2.08,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.4,4,2.88,1,0,3,0,0,0,1,0.72,0,0,1,0,0,0
,,0.8,1,1.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,6.0,1,0.17,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.9,9,2.29,6,3,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.3,1,3.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,5,1.67,4,0,0,0,1,0,1,0.33,1,0,0,0,0,0
,,2.1,13,6.09,12,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.3,3,11.25,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.8,7,1.82,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.3,11,8.39,7,2,0,1,0,1,0,0.0,0,0,0,0,0,0
,,2.7,10,3.64,6,0,2,0,1,1,2,0.73,1,0,0,0,0,1
,,3.7,11,2.94,9,2,0,0,0,0,2,0.53,2,0,0,0,0,0
,,3.7,11,2.96,4,6,0,0,1,0,2,0.54,1,1,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.3,4,1.21,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,4.7,8,1.71,8,0,0,0,0,0,1,0.21,1,0,0,0,0,0
,,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,19,4.78,13,4,1,0,1,0,2,0.5,2,0,0,0,0,0
,,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.6,14,3.05,9,3,2,0,0,0,0,0.0,0,0,0,0,0,0
,,4.1,9,2.21,5,0,2,0,2,0,1,0.25,1,0,0,0,0,0
,,1.1,3,2.81,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0
,,2.7,2,0.75,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.7,2,2.86,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.4,4,0.91,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0
,,5.0,6,1.2,4,0,0,2,0,0,0,0.0,0,0,0,0,0,0
,,2.1,9,4.24,8,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,4.1,4,0.98,2,0,0,1,1,0,0,0.0,0,0,0,0,0,0
,,3.7,5,1.36,4,0,1,0,0,0,0,0.0,0,0,0,0,0,0
,,2.0,3,1.53,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,2.5,3,1.2,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.1,1,0.95,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.7,2,1.18,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.0,2,2.02,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.1,6,1.45,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.6,7,1.92,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,2.7,5,1.83,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.7,3,1.12,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.9,7,2.39,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.3,6,1.81,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.9,1,0.34,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,5.0,4,0.8,4,0,0,0,0,0,1,0.2,1,0,0,0,0,0
,,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.3,2,6.43,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.3,6,1.39,4,0,0,1,0,1,0,0.0,0,0,0,0,0,0
,,5.0,1,0.2,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.4,7,2.06,4,0,2,0,1,0,0,0.0,0,0,0,0,0,0
,,2.1,2,0.94,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.9,2,2.17,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.3,10,3.02,9,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,3.2,1,0.31,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.9,1,1.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.2,14,4.39,7,0,1,2,2,2,1,0.31,1,0,0,0,0,0
,,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.2,2,0.47,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.9,10,5.23,8,0,1,1,0,0,1,0.52,1,0,0,0,0,0
,,2.1,5,2.37,3,0,1,1,0,0,1,0.47,1,0,0,0,0,0
,,1.9,1,0.53,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,2.3,7,3.03,5,0,1,1,0,0,1,0.43,1,0,0,0,0,0
,,1.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.7,10,2.71,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.7,14,5.12,8,4,1,1,0,0,4,1.46,2,0,1,1,0,0
,,0.5,1,1.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,9,2.25,5,2,0,0,2,0,0,0.0,0,0,0,0,0,0
,,5.0,1,0.2,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.3,6,2.63,3,2,1,0,0,0,1,0.44,1,0,0,0,0,0
,,4.9,4,0.81,2,0,0,2,0,0,1,0.2,1,0,0,0,0,0
,,3.5,3,0.87,3,0,0,0,0,0,1,0.29,1,0,0,0,0,0
,,1.3,2,1.53,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,2.9,7,2.42,5,2,0,0,0,0,1,0.35,1,0,0,0,0,0
,,3.4,2,0.58,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.9,10,2.56,7,0,1,1,1,0,0,0.0,0,0,0,0,0,0
,,4.7,9,1.9,8,0,1,0,0,0,1,0.21,1,0,0,0,0,0
,,0.1,2,15.0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
,,5.0,3,0.6,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,5.0,15,3.0,15,0,0,0,0,0,1,0.2,1,0,0,0,0,0
,,4.9,13,2.65,5,7,0,1,0,0,0,0.0,0,0,0,0,0,0
,,3.8,5,1.31,4,0,1,0,0,0,1,0.26,1,0,0,0,0,0
,,1.0,6,5.87,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0
,,4.1,3,0.73,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0
,,2.2,1,0.45,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.9,19,3.91,8,9,0,1,1,0,1,0.21,1,0,0,0,0,0
,,0.3,3,9.31,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
,,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.0,1,1.05,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.2,2,1.62,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.1,4,0.97,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.6,10,2.16,6,0,0,3,0,1,3,0.65,2,0,0,1,0,0
,,3.4,14,4.17,8,1,5,0,0,0,2,0.6,2,0,0,0,0,0
,,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.9,30,6.11,19,0,5,4,2,0,5,1.02,3,0,1,1,0,0
,,1.9,1,0.54,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.7,10,2.7,5,1,3,0,1,0,0,0.0,0,0,0,0,0,0
,,3.4,3,0.89,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,5.5,7,1.27,6,0,1,0,0,0,1,0.18,1,0,0,0,0,0
