stat_id,player_id,ninety_s,sca,sca_per_90,passlive_sca,passdead_sca,to_sca,sh_sca,fld_sca,def_sca,gca,gca_per_90,passlive_gca,passdead_gca,to_gca,sh_gca,fld_gca,def_gca
,,3.8,3,0.8,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.5,1,2.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,2.1,4,1.87,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,3.7,12,3.26,5,1,4,1,1,0,2,0.54,1,0,1,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.7,20,5.42,11,7,1,1,0,0,2,0.54,2,0,0,0,0,0
,,2.6,21,8.11,12,2,2,1,3,1,4,1.55,3,0,0,0,1,0
,,4.0,1,0.25,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,1,4.5,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
,,4.0,2,0.5,2,0,0,0,0,0,1,0.25,1,0,0,0,0,0
,,3.1,5,1.61,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,3.3,6,1.81,3,0,0,1,2,0,0,0.0,0,0,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.5,4,2.67,3,0,0,0,1,0,1,0.67,0,0,0,0,1,0
,,1.3,1,0.78,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.1,8,2.55,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,2,0.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.9,8,8.57,6,0,2,0,0,0,2,2.14,2,0,0,0,0,0
,,4.0,6,1.5,5,0,0,0,0,1,2,0.5,2,0,0,0,0,0
,,2.9,3,1.02,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
,,3.5,6,1.71,6,0,0,0,0,0,2,0.57,2,0,0,0,0,0
,,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
