stat_id,player_id,ninety_s,gls,sh,sot,sot_percent,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk,pk,pkatt,xg,npxg,npxg_per_sh,g_minus_xg,npg_minus_xg
,,4.0,5,12,6,50.0,3.01,1.5,0.33,0.67,17.5,0,1,1,1.9,1.2,0.1,3.1,2.8
,,3.5,1,6,4,66.7,1.72,1.15,0.17,0.25,19.8,1,0,0,0.4,0.4,0.07,0.6,0.6
,,2.9,0,4,0,0.0,1.37,0.0,0.0,0.0,23.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,4.0,2,11,3,27.3,2.77,0.76,0.18,0.67,11.4,0,0,0,2.0,2.0,0.18,0.0,0.0
,,0.1,1,1,1,100.0,8.18,8.18,1.0,1.0,17.5,0,0,0,0.4,0.4,0.37,0.6,0.6
,,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.9,1,5,1,20.0,1.27,0.25,0.2,1.0,19.8,2,0,0,0.3,0.3,0.05,0.7,0.7
,,1.5,0,1,0,0.0,0.68,0.0,0.0,0.0,29.6,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.3,1,2,2,100.0,0.6,0.6,0.5,0.5,21.1,0,0,0,0.3,0.3,0.14,0.7,0.7
,,2.4,0,4,0,0.0,1.7,0.0,0.0,0.0,9.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3
,,3.6,3,6,4,66.7,1.67,1.11,0.5,0.75,15.2,0,0,0,0.8,0.8,0.13,2.2,2.2
,,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.9,0,4,2,50.0,1.01,0.51,0.0,0.0,22.4,1,0,0,0.2,0.2,0.05,-0.2,-0.2
,,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,7.7,0,0,0,0.3,0.3,0.31,-0.3,-0.3
,,0.9,0,1,1,100.0,1.1,1.1,0.0,0.0,14.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,0.5,0,1,0,0.0,1.91,0.0,0.0,0.0,9.8,0,0,0,0.0,0.0,0.03,0.0,0.0
,,3.9,1,1,1,100.0,0.26,0.26,1.0,1.0,8.8,0,0,0,0.2,0.2,0.21,0.8,0.8
,,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.2,0,2,1,50.0,8.57,4.29,0.0,0.0,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.8,0,1,1,100.0,0.26,0.26,0.0,0.0,15.7,0,0,0,0.0,0.0,0.02,0.0,0.0
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.5,0,4,0,0.0,1.62,0.0,0.0,0.0,19.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
,,4.0,0,2,0,0.0,0.5,0.0,0.0,0.0,8.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2
,,2.0,0,5,1,20.0,2.5,0.5,0.0,0.0,20.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
,,2.5,1,3,1,33.3,1.19,0.4,0.33,1.0,18.7,0,0,0,0.2,0.2,0.07,0.8,0.8
,,2.8,0,3,2,66.7,1.05,0.7,0.0,0.0,15.6,0,0,0,0.6,0.6,0.19,-0.6,-0.6
,,1.8,1,5,2,40.0,2.76,1.1,0.2,0.5,14.4,0,0,0,0.5,0.5,0.09,0.5,0.5
,,3.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.3,2,5,2,40.0,2.18,0.87,0.4,1.0,18.3,0,0,0,0.3,0.3,0.05,1.7,1.7
,,3.7,0,8,4,50.0,2.17,1.08,0.0,0.0,31.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
,,3.0,1,2,2,100.0,0.67,0.67,0.5,0.5,6.3,0,0,0,0.1,0.1,0.07,0.9,0.9
,,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.1,0,4,1,25.0,3.6,0.9,0.0,0.0,19.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
,,2.2,0,1,1,100.0,0.46,0.46,0.0,0.0,34.0,0,0,0,0.0,0.0,0.02,0.0,0.0
,,0.8,0,1,0,0.0,1.25,0.0,0.0,0.0,20.0,0,0,0,0.0,0.0,0.01,0.0,0.0
,,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.5,2,7,4,57.1,4.6,2.63,0.14,0.25,12.4,0,1,1,2.5,1.7,0.24,-0.5,-0.7
,,2.9,0,3,0,0.0,1.02,0.0,0.0,0.0,17.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2
,,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,6.5,0,0,0,0.2,0.2,0.15,-0.2,-0.2
,,2.1,0,3,2,66.7,1.43,0.95,0.0,0.0,24.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
,,1.8,0,5,1,20.0,2.83,0.57,0.0,0.0,12.8,0,0,0,1.0,1.0,0.21,-1.0,-1.0
,,0.9,0,1,0,0.0,1.15,0.0,0.0,0.0,18.5,0,0,0,0.0,0.0,0.04,0.0,0.0
,,3.0,0,5,3,60.0,1.67,1.0,0.0,0.0,15.9,0,0,0,0.7,0.7,0.15,-0.7,-0.7
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,1,1,1,100.0,0.25,0.25,0.0,0.0,35.9,1,1,1,0.9,0.1,0.09,0.1,-0.1
,,1.9,1,7,2,28.6,3.77,1.08,0.14,0.5,12.2,0,0,0,1.7,1.7,0.25,-0.7,-0.7
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.8,0,3,2,66.7,0.79,0.52,0.0,0.0,11.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
,,1.1,0,2,1,50.0,1.76,0.88,0.0,0.0,11.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,1,0,0.0,0.25,0.0,0.0,0.0,15.3,0,0,0,0.0,0.0,0.04,0.0,0.0
