Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
403,Kyle Walker-Peters,ENG,DF,Southampton,27,1997,3.9,0,0,0,3,8,0,7,3,4,0,0,0,18,0,3,0.0
404,Christian Walton,ENG,GK,Ipswich Town,28,1995,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
405,Aaron Wan-Bissaka,ENG,"DF,MF",West Ham,26,1997,4.3,0,0,0,4,3,0,9,5,5,0,0,0,23,1,6,14.3
406,James Ward-Prowse,ENG,MF,West Ham,29,1994,0.2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0
407,James Ward-Prowse,ENG,MF,Nott'ham Forest,29,1994,2.3,0,0,0,3,1,0,11,5,0,0,0,0,10,2,3,40.0
408,Ollie Watkins,ENG,FW,Aston Villa,28,1995,4.9,0,0,0,5,6,0,1,1,0,0,0,0,4,5,6,45.5
409,Adam Webster,ENG,DF,Brighton,29,1995,0.8,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,50.0
410,Danny Welbeck,ENG,FW,Brighton,33,1990,5.6,1,0,0,4,5,1,1,2,4,0,0,0,5,6,4,60.0
411,Timo Werner,GER,"FW,MF",Tottenham,28,1996,1.3,0,0,0,0,1,1,7,0,2,0,0,0,7,0,0,0.0
412,Adam Wharton,ENG,MF,Crystal Palace,20,2004,5.3,0,0,0,3,12,0,15,7,8,0,0,0,41,4,5,44.4
413,Ben White,ENG,DF,Arsenal,26,1997,4.5,0,0,0,4,1,1,2,6,5,0,0,0,3,4,3,57.1
414,Mats Wieffer,NED,MF,Brighton,24,1999,1.9,0,0,0,4,1,0,0,1,3,0,0,0,12,4,4,50.0
415,Neco Williams,WAL,DF,Nott'ham Forest,23,2001,3.7,2,0,0,5,4,0,7,4,7,0,0,0,15,6,1,85.7
416,Joe Willock,ENG,"MF,FW",Newcastle Utd,25,1999,1.4,0,0,0,2,3,1,3,2,1,0,0,0,3,0,0,0.0
417,Harry Wilson,WAL,FW,Fulham,27,1997,0.4,1,0,0,1,1,0,0,0,0,0,0,0,4,1,1,50.0
418,Harry Winks,ENG,MF,Leicester City,28,1996,6.0,1,0,0,2,3,0,16,3,4,0,0,0,28,2,4,33.3
419,Yoane Wissa,COD,FW,Brentford,28,1996,3.2,1,0,0,2,11,0,1,2,1,0,0,0,11,1,0,100.0
420,Chris Wood,NZL,FW,Nott'ham Forest,32,1991,5.3,1,0,0,4,6,10,1,2,0,0,0,0,7,17,24,41.5
421,Luke Woolfenden,ENG,DF,Ipswich Town,25,1998,3.0,1,0,0,1,1,0,0,6,0,0,0,0,7,3,3,50.0
422,Yehor Yarmoliuk,UKR,MF,Brentford,20,2004,1.1,1,0,0,1,0,0,4,3,0,0,0,0,10,1,0,100.0
423,Ryan Yates,ENG,MF,Nott'ham Forest,26,1997,4.0,2,0,0,8,14,1,0,2,4,0,0,0,19,5,3,62.5
424,Ashley Young,ENG,DF,Everton,39,1985,3.7,1,1,0,4,5,0,8,5,5,0,0,0,19,1,4,20.0
425,Illia Zabarnyi,UKR,DF,Bournemouth,22,2002,5.0,0,0,0,0,1,0,0,7,4,0,0,0,25,14,8,63.6
426,Oleksandr Zinchenko,UKR,DF,Arsenal,27,1996,0.9,0,0,0,3,0,0,1,2,0,0,0,0,4,3,3,50.0
427,Joshua Zirkzee,NED,FW,Manchester Utd,23,2001,3.9,1,0,0,3,1,1,1,2,0,0,0,0,17,5,10,33.3
428,Martin Ødegaard,NOR,MF,Arsenal,25,1998,2.8,1,0,0,1,3,0,4,1,3,0,0,0,10,1,0,100.0
