Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive_sca,PassDead_sca,TO_sca,Sh_sca,Fld_sca,Def_sca,GCA,GCA90,PassLive_gca,PassDead_gca,TO_gca,Sh_gca,Fld_gca,Def_gca
1,Tosin Adarabioyo,ENG,DF,Chelsea,27,1997,1.3,2,1.51,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2,Simon Adingra,CIV,"FW,MF",Brighton,22,2002,1.5,6,3.94,5,0,0,1,0,0,2,1.31,2,0,0,0,0,0
3,Ola Aina,NGA,DF,Nott'ham Forest,27,1996,5.6,11,1.97,9,1,1,0,0,0,0,0.0,0,0,0,0,0,0
4,Rayan Aït-Nouri,ALG,"DF,MF",Wolves,23,2001,5.3,12,2.28,7,1,2,2,0,0,2,0.38,1,1,0,0,0,0
5,Kristoffer Ajer,NOR,DF,Brentford,26,1998,5.1,5,0.98,5,0,0,0,0,0,2,0.39,2,0,0,0,0,0
6,Manuel Akanji,SUI,DF,Manchester City,29,1995,6.0,16,2.67,16,0,0,0,0,0,1,0.17,1,0,0,0,0,0
7,Nathan Aké,NED,DF,Manchester City,29,1995,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
8,Carlos Alcaraz,ARG,MF,Southampton,21,2002,0.1,1,9.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
9,Trent Alexander-Arnold,ENG,DF,Liverpool,25,1998,5.5,17,3.1,14,3,0,0,0,0,2,0.37,2,0,0,0,0,0
10,Alisson,BRA,GK,Liverpool,31,1992,5.0,1,0.2,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
11,Miguel Almirón,PAR,FW,Newcastle Utd,30,1994,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12,Edson Álvarez,MEX,"MF,DF",West Ham,26,1997,2.5,5,2.02,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
13,Samuel Amo-Ameyaw,ENG,DF,Southampton,18,2006,0.1,2,18.0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
14,Joachim Andersen,DEN,DF,Crystal Palace,28,1996,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
15,Joachim Andersen,DEN,DF,Fulham,28,1996,3.0,3,1.0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0
16,Elliot Anderson,ENG,"MF,FW",Nott'ham Forest,21,2002,4.0,9,2.28,5,2,1,1,0,0,1,0.25,0,1,0,0,0,0
17,André,BRA,MF,Wolves,23,2001,2.9,5,1.72,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
18,Michail Antonio,JAM,FW,West Ham,34,1990,4.0,7,1.75,5,0,0,2,0,0,1,0.25,0,0,0,1,0,0
19,Antony,BRA,FW,Manchester Utd,24,2000,0.0,1,90.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
20,Julian Araujo,MEX,DF,Bournemouth,23,2001,3.0,2,0.66,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
21,Cameron Archer,ENG,FW,Southampton,23,2001,2.3,3,1.33,0,0,2,1,0,0,0,0.0,0,0,0,0,0,0
22,Alphonse Areola,FRA,GK,West Ham,31,1993,5.5,1,0.18,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
23,Joe Aribo,NGA,MF,Southampton,28,1996,2.5,5,1.99,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
24,Adam Armstrong,ENG,FW,Southampton,27,1997,2.4,4,1.68,2,1,0,1,0,0,0,0.0,0,0,0,0,0,0
25,Harrison Armstrong,ENG,MF,Everton,17,2007,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
26,Kepa Arrizabalaga,ESP,GK,Bournemouth,29,1994,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
27,Taiwo Awoniyi,NGA,FW,Nott'ham Forest,27,1997,0.9,3,3.33,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
28,Yasin Ayari,SWE,MF,Brighton,20,2003,2.2,11,4.93,5,0,1,2,2,1,1,0.45,1,0,0,0,0,0
29,Jordan Ayew,GHA,"FW,MF",Crystal Palace,33,1991,0.2,1,4.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
30,Jordan Ayew,GHA,FW,Leicester City,33,1991,3.0,3,0.99,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
31,Leon Bailey,JAM,"FW,MF",Aston Villa,27,1997,3.2,7,2.2,5,1,1,0,0,0,1,0.31,1,0,0,0,0,0
32,Carlos Baleba,CMR,MF,Brighton,20,2004,3.9,13,3.35,10,0,1,1,0,1,1,0.26,0,0,0,0,0,1
33,Ross Barkley,ENG,MF,Aston Villa,30,1993,1.4,5,3.6,5,0,0,0,0,0,2,1.44,2,0,0,0,0,0
34,Harvey Barnes,ENG,FW,Newcastle Utd,26,1997,3.6,12,3.32,9,0,2,0,1,0,2,0.55,1,0,1,0,0,0
35,Calvin Bassey,NGA,DF,Fulham,24,1999,6.0,4,0.67,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
36,Jan Bednarek,POL,DF,Southampton,28,1996,4.9,4,0.82,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
37,Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,26,1998,4.3,11,2.55,5,0,1,1,2,2,1,0.23,0,0,0,0,0,1
38,Rodrigo Bentancur,URU,MF,Tottenham,27,1997,3.4,9,2.66,5,0,1,2,0,1,0,0.0,0,0,0,0,0,0
39,Sander Berge,NOR,MF,Fulham,26,1998,1.2,4,3.24,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
40,Lucas Bergvall,SWE,"MF,FW",Tottenham,18,2006,0.6,2,3.53,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0
41,Victor Bernth Kristiansen,DEN,DF,Leicester City,21,2002,5.9,11,1.85,6,4,0,0,1,0,1,0.17,1,0,0,0,0,0
42,Beto,GNB,FW,Everton,26,1998,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
43,Philip Billing,DEN,MF,Bournemouth,28,1996,0.3,1,3.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
44,Yves Bissouma,MLI,MF,Tottenham,28,1996,2.0,5,2.5,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
45,Lamare Bogarde,NED,DF,Aston Villa,20,2004,1.9,6,3.21,4,1,0,0,0,1,0,0.0,0,0,0,0,0,0
46,Willy Boly,CIV,DF,Nott'ham Forest,33,1991,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
47,Jarrod Bowen,ENG,"FW,MF",West Ham,27,1996,5.7,24,4.19,13,6,2,2,1,0,1,0.17,1,0,0,0,0,0
48,Conor Bradley,NIR,DF,Liverpool,21,2003,0.9,2,2.31,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
49,Jarrad Branthwaite,ENG,DF,Everton,22,2002,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
50,Ben Brereton,CHI,FW,Southampton,25,1999,3.8,8,2.09,6,0,0,0,2,0,0,0.0,0,0,0,0,0,0
51,Emi Buendía,ARG,"MF,FW",Aston Villa,27,1996,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
52,Santiago Bueno,URU,DF,Wolves,25,1998,0.9,1,1.06,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
53,Facundo Buonanotte,ARG,"MF,FW",Leicester City,19,2004,3.2,8,2.48,5,3,0,0,0,0,2,0.62,0,2,0,0,0,0
54,Dan Burn,ENG,DF,Newcastle Utd,32,1992,6.0,5,0.83,2,1,0,1,1,0,1,0.17,0,1,0,0,0,0
55,Wes Burns,WAL,FW,Ipswich Town,29,1994,2.3,3,1.29,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
56,Moisés Caicedo,ECU,MF,Chelsea,22,2001,5.8,9,1.54,9,0,0,0,0,0,3,0.51,3,0,0,0,0,0
57,Tom Cairney,SCO,MF,Fulham,33,1991,0.8,3,3.8,3,0,0,0,0,0,1,1.27,1,0,0,0,0,0
58,Jens Cajuste,SWE,MF,Ipswich Town,25,1999,0.9,4,4.44,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
59,Riccardo Calafiori,ITA,DF,Arsenal,22,2002,2.3,3,1.3,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
60,Dominic Calvert-Lewin,ENG,FW,Everton,27,1997,5.6,6,1.07,4,0,1,1,0,0,1,0.18,1,0,0,0,0,0
61,Diego Carlos,BRA,DF,Aston Villa,31,1993,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
62,Fabio Carvalho,POR,"FW,MF",Brentford,22,2002,2.6,4,1.57,4,0,0,0,0,0,1,0.39,1,0,0,0,0,0
63,Casemiro,BRA,MF,Manchester Utd,32,1992,3.0,14,4.6,13,1,0,0,0,0,2,0.66,2,0,0,0,0,0
64,Matty Cash,POL,DF,Aston Villa,27,1997,1.1,1,0.94,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
65,Conor Chaplin,ENG,"MF,FW",Ipswich Town,27,1997,1.0,2,1.96,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
66,Federico Chiesa,ITA,FW,Liverpool,26,1997,0.2,2,9.47,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
67,Chiquinho,POR,MF,Wolves,24,2000,0.1,2,25.71,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
68,Hamza Choudhury,ENG,MF,Leicester City,26,1997,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
69,Ryan Christie,SCO,MF,Bournemouth,29,1995,3.2,13,4.02,12,0,0,0,1,0,0,0.0,0,0,0,0,0,0
70,Jack Clarke,ENG,FW,Ipswich Town,23,2000,1.8,8,4.47,7,0,1,0,0,0,1,0.56,1,0,0,0,0,0
71,Nathaniel Clyne,ENG,DF,Crystal Palace,33,1991,1.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
72,Conor Coady,ENG,DF,Leicester City,31,1993,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
73,Séamus Coleman,IRL,DF,Everton,35,1988,1.0,1,1.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0
74,Nathan Collins,IRL,DF,Brentford,23,2001,6.0,5,0.83,2,1,1,1,0,0,1,0.17,0,0,0,1,0,0
75,Toby Collyer,ENG,MF,Manchester Utd,20,2004,0.5,2,4.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
76,Levi Colwill,ENG,DF,Chelsea,21,2003,6.0,7,1.17,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
77,Lewis Cook,ENG,MF,Bournemouth,27,1997,4.9,14,2.84,10,4,0,0,0,0,0,0.0,0,0,0,0,0,0
78,Maxwel Cornet,CIV,FW,Southampton,28,1996,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
79,Vladimír Coufal,CZE,DF,West Ham,32,1992,2.2,4,1.8,2,2,0,0,0,0,1,0.45,0,1,0,0,0,0
80,Aaron Cresswell,ENG,DF,West Ham,34,1989,0.2,1,4.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
81,Marc Cucurella,ESP,DF,Chelsea,26,1998,5.6,7,1.26,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
82,Matheus Cunha,BRA,"MF,FW",Wolves,25,1999,5.1,19,3.71,9,5,3,0,1,1,1,0.2,1,0,0,0,0,0
83,Diogo Dalot,POR,DF,Manchester Utd,25,1999,6.0,14,2.33,13,0,1,0,0,0,1,0.17,1,0,0,0,0,0
84,Mikkel Damsgaard,DEN,MF,Brentford,24,2000,4.2,10,2.41,9,0,0,0,0,1,0,0.0,0,0,0,0,0,0
85,Danilo,BRA,MF,Nott'ham Forest,23,2001,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
86,Leif Davis,ENG,DF,Ipswich Town,24,2000,6.0,22,3.67,8,10,2,2,0,0,2,0.33,1,0,1,0,0,0
87,Craig Dawson,ENG,DF,Wolves,34,1990,3.3,1,0.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
88,Kevin De Bruyne,BEL,MF,Manchester City,33,1991,4.0,28,7.08,18,9,0,1,0,0,1,0.25,1,0,0,0,0,0
89,Liam Delap,ENG,FW,Ipswich Town,21,2003,5.0,6,1.19,2,0,1,0,2,1,1,0.2,0,0,1,0,0,0
90,Sepp van den Berg,NED,DF,Brentford,22,2001,3.2,2,0.63,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
91,Kiernan Dewsbury-Hall,ENG,MF,Chelsea,26,1998,0.5,1,1.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
92,Amad Diallo,CIV,FW,Manchester Utd,22,2002,3.8,20,5.26,16,3,0,1,0,0,1,0.26,1,0,0,0,0,0
93,Rúben Dias,POR,DF,Manchester City,27,1997,5.1,11,2.17,8,0,0,2,0,1,0,0.0,0,0,0,0,0,0
94,Luis Díaz,COL,FW,Liverpool,27,1997,4.8,25,5.24,17,0,6,1,1,0,3,0.63,3,0,0,0,0,0
95,Tyler Dibling,ENG,"FW,MF",Southampton,18,2006,2.3,15,6.55,9,0,4,0,2,0,2,0.87,1,0,1,0,0,0
96,Lucas Digne,FRA,DF,Aston Villa,31,1993,4.8,6,1.24,5,1,0,0,0,0,2,0.41,2,0,0,0,0,0
97,Issa Diop,FRA,DF,Fulham,27,1997,3.1,1,0.32,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
98,Axel Disasi,FRA,DF,Chelsea,26,1998,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
99,Roman Dixon,ENG,DF,Everton,19,2004,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
100,Matt Doherty,IRL,DF,Wolves,32,1992,2.3,2,0.86,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
101,Jeremy Doku,BEL,FW,Manchester City,22,2002,3.4,14,4.12,12,1,0,1,0,0,0,0.0,0,0,0,0,0,0
102,Nicolás Domínguez,ARG,"FW,MF",Nott'ham Forest,26,1998,1.8,3,1.67,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
103,Abdoulaye Doucouré,MLI,MF,Everton,31,1993,3.4,4,1.18,3,0,0,0,0,1,1,0.29,0,0,0,0,0,1
104,Cheick Doucouré,MLI,MF,Crystal Palace,24,2000,1.0,2,1.94,1,0,0,1,0,0,1,0.97,0,0,0,1,0,0
105,Flynn Downes,ENG,MF,Southampton,25,1999,5.0,13,2.6,10,1,0,1,0,1,0,0.0,0,0,0,0,0,0
106,Tommy Doyle,ENG,MF,Wolves,22,2001,0.8,3,3.91,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
107,Radu Drăgușin,ROU,DF,Tottenham,22,2002,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
108,Lewis Dunk,ENG,DF,Brighton,32,1991,5.8,7,1.2,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
109,Jhon Durán,COL,FW,Aston Villa,20,2003,1.8,4,2.21,2,0,0,0,2,0,0,0.0,0,0,0,0,0,0
110,Ederson,BRA,GK,Manchester City,31,1993,6.0,3,0.5,3,0,0,0,0,0,1,0.17,1,0,0,0,0,0
111,George Edmundson,ENG,DF,Ipswich Town,27,1997,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
112,Odsonne Édouard,FRA,"MF,FW",Crystal Palace,26,1998,1.3,1,0.78,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
113,Odsonne Édouard,FRA,"FW,MF",Leicester City,26,1998,0.1,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
114,Samuel Edozie,ENG,"DF,FW",Southampton,21,2003,0.7,4,5.54,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
115,Anthony Elanga,SWE,FW,Nott'ham Forest,22,2002,3.9,12,3.07,8,3,0,1,0,0,1,0.26,1,0,0,0,0,0
116,Harvey Elliott,ENG,FW,Liverpool,21,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
117,Yunus Emre Konak,TUR,"MF,FW",Brentford,18,2006,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
118,Julio Enciso,PAR,"MF,FW",Brighton,20,2004,0.7,8,11.61,3,1,2,0,2,0,0,0.0,0,0,0,0,0,0
119,Wataru Endo,JPN,MF,Liverpool,31,1993,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
120,Christian Eriksen,DEN,MF,Manchester Utd,32,1992,1.9,11,5.79,6,5,0,0,0,0,2,1.05,0,2,0,0,0,0
121,Pervis Estupiñán,ECU,DF,Brighton,26,1998,2.1,5,2.38,1,4,0,0,0,0,0,0.0,0,0,0,0,0,0
122,Evanilson,BRA,FW,Bournemouth,24,1999,3.1,9,2.92,5,0,0,1,3,0,0,0.0,0,0,0,0,0,0
123,Jonny Evans,NIR,DF,Manchester Utd,36,1988,0.3,1,3.75,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
124,Eberechi Eze,ENG,"MF,FW",Crystal Palace,26,1998,6.0,33,5.51,17,7,2,5,2,0,1,0.17,1,0,0,0,0,0
125,Łukasz Fabiański,POL,GK,West Ham,39,1985,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
