Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
406,Jadon Sancho,ENG,FW,Chelsea,24,2000,3,171.0,57.0,31.7,1.9,2,63.0,0,1,45.0,0,3.0,8.0,2.0,6.0,3.16,5.8,1.9,4.0,2.09
407,Ibrahim Sangaré,CIV,MF,Nott'ham Forest,26,1997,3,212.0,71.0,39.3,2.4,3,71.0,1,0,0.0,0,1.67,2.0,2.0,0.0,0.0,3.2,2.0,1.2,0.52
408,Pablo Sarabia,ESP,"FW,MF",Wolves,32,1992,2,30.0,15.0,5.6,0.3,0,0.0,0,2,15.0,4,0.0,0.0,1.0,-1.0,-3.0,0.3,0.4,-0.1,-0.35
409,Jeremy Sarmiento,ECU,MF,Brighton,22,2002,1,9.0,9.0,1.7,0.1,0,0.0,0,1,9.0,0,3.0,1.0,0.0,1.0,10.0,0.1,0.0,0.1,0.68
410,Ismaila Sarr,SEN,"FW,MF",Crystal Palace,26,1998,6,133.0,22.0,24.6,1.5,0,0.0,0,6,22.0,0,0.5,1.0,1.0,0.0,0.0,3.6,1.5,2.1,1.42
411,Sávio,BRA,FW,Manchester City,20,2004,5,291.0,58.0,53.9,3.2,4,70.0,0,1,10.0,0,2.2,7.0,4.0,3.0,0.93,7.7,2.1,5.5,1.7
412,Kevin Schade,GER,"FW,MF",Brentford,22,2001,6,298.0,50.0,55.2,3.3,3,69.0,0,3,31.0,0,1.17,5.0,3.0,2.0,0.6,3.6,4.4,-0.8,-0.24
413,Fabian Schär,SUI,DF,Newcastle Utd,32,1991,4,297.0,74.0,55.0,3.3,4,74.0,3,0,0.0,0,1.75,4.0,5.0,-1.0,-0.3,4.6,4.6,0.0,0.01
414,Jeffrey Schlupp,GHA,"MF,DF",Crystal Palace,31,1992,5,33.0,7.0,6.1,0.4,0,0.0,0,5,7.0,1,0.6,1.0,0.0,1.0,2.73,1.4,0.8,0.6,1.48
415,Alex Scott,ENG,MF,Bournemouth,21,2003,5,158.0,32.0,35.1,1.8,1,62.0,0,4,24.0,0,1.0,3.0,3.0,0.0,0.0,3.6,3.4,0.2,0.1
416,Matz Sels,BEL,GK,Nott'ham Forest,32,1992,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.5,6.0,5.0,1.0,0.17,7.2,5.4,1.9,0.31
417,Nélson Semedo,POR,DF,Wolves,30,1993,4,330.0,83.0,61.1,3.7,4,83.0,2,0,0.0,0,0.25,4.0,7.0,-3.0,-0.82,3.0,5.7,-2.7,-0.74
418,Antoine Semenyo,GHA,FW,Bournemouth,24,2000,5,429.0,86.0,95.3,4.8,5,86.0,4,0,0.0,0,1.0,5.0,8.0,-3.0,-0.63,8.1,7.1,1.0,0.2
419,Marcos Senesi,ARG,DF,Bournemouth,27,1997,3,256.0,85.0,56.9,2.8,3,85.0,2,0,0.0,1,1.33,1.0,4.0,-3.0,-1.05,4.4,4.1,0.3,0.11
420,Ryan Sessegnon,ENG,"DF,FW",Fulham,24,2000,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Tommy Setford,ENG,GK,Arsenal,18,2006,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Bernardo Silva,POR,"MF,FW",Manchester City,30,1994,6,457.0,76.0,84.6,5.1,5,90.0,5,1,7.0,0,2.33,12.0,5.0,7.0,1.38,10.1,4.3,5.9,1.16
423,Jota Silva,POR,"MF,FW",Nott'ham Forest,25,1999,5,91.0,18.0,16.9,1.0,0,0.0,0,5,18.0,1,1.6,1.0,0.0,1.0,0.99,1.3,0.9,0.4,0.41
424,Eric da Silva Moreira,GER,DF,Nott'ham Forest,18,2006,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Luis Sinisterra,COL,FW,Bournemouth,25,1999,5,150.0,30.0,33.3,1.7,1,62.0,0,4,22.0,0,1.0,3.0,3.0,0.0,0.0,3.6,2.9,0.7,0.43
426,Oliver Skipp,ENG,MF,Leicester City,24,2000,4,266.0,67.0,49.3,3.0,3,82.0,1,1,20.0,1,0.25,4.0,6.0,-2.0,-0.68,2.0,7.4,-5.4,-1.82
427,Cieran Slicker,SCO,GK,Ipswich Town,22,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,William Smallbone,IRL,MF,Southampton,24,2000,3,218.0,73.0,48.4,2.4,3,73.0,1,0,0.0,0,0.0,0.0,3.0,-3.0,-1.24,2.8,3.5,-0.7,-0.29
429,Adam Smith,ENG,DF,Bournemouth,33,1991,5,176.0,35.0,39.1,2.0,2,68.0,0,3,13.0,0,1.0,3.0,1.0,2.0,1.02,4.7,2.0,2.6,1.34
430,Emile Smith Rowe,ENG,MF,Fulham,24,2000,6,444.0,74.0,82.2,4.9,6,74.0,0,0,0.0,0,1.83,6.0,3.0,3.0,0.61,6.9,4.6,2.3,0.47
431,Dominic Solanke,ENG,FW,Tottenham,27,1997,4,357.0,89.0,66.1,4.0,4,89.0,3,0,0.0,0,1.75,7.0,3.0,4.0,1.01,9.8,3.5,6.3,1.58
432,Carlos Soler,ESP,MF,West Ham,27,1997,3,103.0,34.0,19.1,1.1,0,0.0,0,3,34.0,0,0.67,2.0,0.0,2.0,1.75,1.2,1.8,-0.5,-0.47
433,Ramón Sosa,PAR,"MF,FW",Nott'ham Forest,25,1999,3,59.0,20.0,10.9,0.7,0,0.0,0,3,20.0,0,0.67,1.0,0.0,1.0,1.53,1.0,0.1,1.0,1.49
434,Tomáš Souček,CZE,MF,West Ham,29,1995,6,369.0,62.0,68.3,4.1,4,76.0,2,2,34.0,0,0.83,4.0,6.0,-2.0,-0.49,5.3,6.5,-1.2,-0.29
435,Boubakary Soumaré,FRA,MF,Leicester City,25,1999,1,12.0,12.0,2.2,0.1,0,0.0,0,1,12.0,3,1.0,0.0,0.0,0.0,0.0,0.1,0.2,-0.1,-0.8
436,Djed Spence,ENG,DF,Tottenham,24,2000,3,64.0,21.0,11.9,0.7,0,0.0,0,3,21.0,3,2.33,3.0,0.0,3.0,4.22,2.9,0.7,2.2,3.03
437,Jay Stansfield,ENG,MF,Fulham,21,2002,1,1.0,1.0,0.2,0.0,0,0.0,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-0.7,-59.86
438,Jason Steele,ENG,GK,Brighton,34,1990,2,180.0,90.0,33.3,2.0,2,90.0,2,0,0.0,4,3.0,5.0,1.0,4.0,2.0,3.5,1.9,1.6,0.82
439,Jack Stephens,ENG,DF,Southampton,30,1994,4,348.0,87.0,77.3,3.9,4,87.0,3,0,0.0,0,0.0,1.0,7.0,-6.0,-1.55,4.5,7.1,-2.6,-0.69
440,Raheem Sterling,ENG,"MF,FW",Arsenal,29,1994,2,28.0,14.0,5.2,0.3,0,0.0,0,2,14.0,1,3.0,2.0,0.0,2.0,6.43,1.2,0.2,1.0,3.36
441,Ross Stewart,SCO,FW,Southampton,28,1996,2,61.0,31.0,13.6,0.7,0,0.0,0,2,31.0,0,0.5,0.0,2.0,-2.0,-2.95,0.4,1.4,-1.0,-1.48
442,John Stones,ENG,"DF,MF",Manchester City,30,1994,3,137.0,46.0,25.4,1.5,1,83.0,0,2,27.0,3,2.33,4.0,1.0,3.0,1.97,3.2,1.0,2.2,1.46
443,Jørgen Strand Larsen,NOR,FW,Wolves,24,2000,6,474.0,79.0,87.8,5.3,6,79.0,1,0,0.0,0,0.17,6.0,13.0,-7.0,-1.33,5.1,7.0,-1.9,-0.36
444,Yukinari Sugawara,JPN,DF,Southampton,24,2000,5,385.0,77.0,85.6,4.3,5,77.0,3,0,0.0,0,0.2,2.0,9.0,-7.0,-1.64,5.6,9.2,-3.7,-0.85
445,Crysencio Summerville,NED,"FW,MF",West Ham,22,2001,5,136.0,27.0,25.2,1.5,1,53.0,0,4,21.0,1,0.4,1.0,4.0,-3.0,-1.99,2.3,2.5,-0.2,-0.13
446,Sil Swinkels,NED,DF,Aston Villa,20,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Sammie Szmodics,IRL,"FW,MF",Ipswich Town,29,1995,6,288.0,48.0,53.3,3.2,4,68.0,0,2,9.0,0,0.67,2.0,5.0,-3.0,-0.94,2.0,7.9,-5.9,-1.84
448,Dominik Szoboszlai,HUN,MF,Liverpool,23,2000,6,492.0,82.0,91.1,5.5,6,82.0,4,0,0.0,0,2.5,12.0,2.0,10.0,1.83,11.7,4.0,7.8,1.42
449,Matt Targett,ENG,"DF,MF",Newcastle Utd,29,1995,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,James Tarkowski,ENG,DF,Everton,31,1992,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,0.67,7.0,15.0,-8.0,-1.33,6.1,9.9,-3.8,-0.63
451,Marcus Tavernier,ENG,"FW,MF",Bournemouth,25,1999,5,436.0,87.0,96.9,4.8,5,87.0,3,0,0.0,0,1.0,5.0,7.0,-2.0,-0.41,8.3,7.2,1.1,0.23
452,Charlie Taylor,ENG,DF,Southampton,31,1993,2,105.0,53.0,23.3,1.2,1,90.0,1,1,15.0,3,0.5,1.0,1.0,0.0,0.0,2.4,1.8,0.6,0.54
453,Jack Taylor,IRL,MF,Ipswich Town,26,1998,4,97.0,24.0,18.0,1.1,0,0.0,0,4,24.0,0,0.5,2.0,2.0,0.0,0.0,1.3,1.9,-0.6,-0.52
454,Kenny Tete,NED,DF,Fulham,28,1995,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.83,8.0,5.0,3.0,0.5,8.2,6.5,1.7,0.28
455,Youri Tielemans,BEL,MF,Aston Villa,27,1997,6,533.0,89.0,98.7,5.9,6,89.0,5,0,0.0,0,2.17,12.0,9.0,3.0,0.51,9.2,6.1,3.0,0.51
456,Jurriën Timber,NED,DF,Arsenal,23,2001,6,448.0,75.0,83.0,5.0,5,85.0,2,1,22.0,0,2.33,11.0,4.0,7.0,1.41,8.6,5.5,3.0,0.61
457,Jean-Clair Todibo,FRA,DF,West Ham,24,1999,3,98.0,33.0,18.1,1.1,1,90.0,1,2,4.0,3,1.33,1.0,1.0,0.0,0.0,2.1,0.5,1.6,1.45
458,Harry Toffolo,ENG,DF,Nott'ham Forest,29,1995,1,37.0,37.0,6.9,0.4,0,0.0,0,1,37.0,3,1.0,0.0,1.0,-1.0,-2.43,0.4,0.7,-0.3,-0.77
459,Sandro Tonali,ITA,MF,Newcastle Utd,24,2000,4,161.0,40.0,29.8,1.8,1,76.0,0,3,28.0,0,1.75,4.0,2.0,2.0,1.12,3.8,1.9,1.8,1.02
460,Pau Torres,ESP,DF,Aston Villa,27,1997,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,2.17,12.0,9.0,3.0,0.5,9.3,6.2,3.1,0.51
461,Conor Townsend,ENG,"DF,MF",Ipswich Town,31,1993,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,Adama Traoré,ESP,FW,Fulham,28,1996,6,466.0,78.0,86.3,5.2,6,78.0,2,0,0.0,0,1.83,6.0,4.0,2.0,0.39,7.2,5.0,2.3,0.44
463,Boubacar Traoré,MLI,MF,Wolves,23,2001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Mark Travers,IRL,GK,Bournemouth,25,1999,1,90.0,90.0,20.0,1.0,1,90.0,1,0,0.0,4,0.0,0.0,1.0,-1.0,-1.0,1.7,0.8,1.0,0.95
465,Ryan Trevitt,ENG,MF,Brentford,21,2003,1,4.0,4.0,0.7,0.0,0,0.0,0,1,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,Kieran Trippier,ENG,DF,Newcastle Utd,34,1990,4,210.0,53.0,38.9,2.3,2,75.0,0,2,30.0,2,1.25,5.0,3.0,2.0,0.86,4.9,3.5,1.4,0.59
467,Leandro Trossard,BEL,FW,Arsenal,29,1994,6,307.0,51.0,56.9,3.4,4,68.0,0,2,19.0,0,2.33,9.0,4.0,5.0,1.47,6.5,2.8,3.7,1.08
468,Kostas Tsimikas,GRE,DF,Liverpool,28,1996,3,36.0,12.0,6.7,0.4,0,0.0,0,3,12.0,3,2.0,0.0,0.0,0.0,0.0,0.9,0.3,0.7,1.69
469,Axel Tuanzebe,COD,DF,Ipswich Town,26,1997,6,512.0,85.0,94.8,5.7,6,85.0,3,0,0.0,0,0.67,4.0,10.0,-6.0,-1.05,3.8,11.1,-7.3,-1.28
470,Matt Turner,USA,GK,Crystal Palace,30,1994,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,Destiny Udogie,ITA,DF,Tottenham,21,2002,6,477.0,80.0,88.3,5.3,6,80.0,4,0,0.0,0,1.67,9.0,5.0,4.0,0.75,10.8,5.7,5.1,0.96
472,Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,23,2001,3,105.0,35.0,19.4,1.2,1,72.0,0,2,17.0,0,1.33,1.0,2.0,-1.0,-0.86,1.6,3.0,-1.4,-1.21
473,Lesley Ugochukwu,FRA,MF,Southampton,20,2004,2,95.0,48.0,21.1,1.1,1,63.0,0,1,32.0,2,0.5,0.0,3.0,-3.0,-2.84,1.5,2.4,-0.9,-0.83
474,Franco Umeh-Chibueze,IRL,MF,Crystal Palace,19,2005,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,Enes Ünal,TUR,FW,Bournemouth,27,1997,2,23.0,12.0,5.1,0.3,0,0.0,0,2,12.0,0,0.0,0.0,1.0,-1.0,-3.91,0.8,0.7,0.1,0.26
476,Virgil van Dijk,NED,DF,Liverpool,33,1991,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,2.5,12.0,2.0,10.0,1.67,12.4,4.5,7.9,1.31
477,Jamie Vardy,ENG,FW,Leicester City,37,1987,6,500.0,83.0,92.6,5.6,6,83.0,3,0,0.0,0,0.5,8.0,12.0,-4.0,-0.72,3.8,12.0,-8.2,-1.47
478,Renato Veiga,POR,"MF,DF",Chelsea,21,2003,4,130.0,33.0,24.1,1.4,1,90.0,1,3,13.0,2,2.25,1.0,1.0,0.0,0.0,1.2,2.2,-1.0,-0.68
479,Joël Veltman,NED,DF,Brighton,32,1992,5,431.0,86.0,79.8,4.8,5,86.0,4,0,0.0,0,1.8,8.0,4.0,4.0,0.84,7.1,4.8,2.4,0.49
480,Micky van de Ven,NED,DF,Tottenham,23,2001,5,440.0,88.0,81.5,4.9,5,88.0,4,0,0.0,0,2.0,11.0,3.0,8.0,1.64,11.6,4.3,7.3,1.5
481,Bart Verbruggen,NED,GK,Brighton,22,2002,4,360.0,90.0,66.7,4.0,4,90.0,4,0,0.0,0,0.75,5.0,7.0,-2.0,-0.5,5.5,8.1,-2.6,-0.65
482,Jannik Vestergaard,DEN,DF,Leicester City,32,1992,2,180.0,90.0,33.3,2.0,2,90.0,2,0,0.0,1,0.5,2.0,3.0,-1.0,-0.5,1.6,2.9,-1.3,-0.64
483,Guglielmo Vicario,ITA,GK,Tottenham,27,1996,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.67,12.0,5.0,7.0,1.17,13.4,6.3,7.2,1.19
484,João Virgínia,POR,GK,Everton,24,1999,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,Kyle Walker,ENG,DF,Manchester City,34,1990,4,260.0,65.0,48.1,2.9,3,86.0,2,1,3.0,2,2.0,4.0,4.0,0.0,0.0,4.8,3.2,1.6,0.55
486,Kyle Walker-Peters,ENG,DF,Southampton,27,1997,4,350.0,88.0,77.8,3.9,4,88.0,3,0,0.0,1,0.0,1.0,8.0,-7.0,-1.8,4.2,7.9,-3.7,-0.96
487,Christian Walton,ENG,GK,Ipswich Town,28,1995,1,90.0,90.0,16.7,1.0,1,90.0,1,0,0.0,5,0.0,0.0,2.0,-2.0,-2.0,0.5,2.6,-2.1,-2.11
488,Aaron Wan-Bissaka,ENG,"DF,MF",West Ham,26,1997,5,389.0,78.0,72.0,4.3,4,90.0,4,1,29.0,1,1.0,5.0,8.0,-3.0,-0.69,3.8,7.6,-3.8,-0.87
489,Danny Ward,WAL,GK,Leicester City,31,1993,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,Joel Ward,ENG,"DF,MF",Crystal Palace,34,1989,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,James Ward-Prowse,ENG,MF,West Ham,29,1994,1,18.0,18.0,3.3,0.2,0,0.0,0,1,18.0,1,0.0,0.0,1.0,-1.0,-5.0,0.9,0.3,0.6,3.43
492,James Ward-Prowse,ENG,MF,Nott'ham Forest,29,1994,3,209.0,70.0,38.7,2.3,3,70.0,1,0,0.0,0,1.33,2.0,3.0,-1.0,-0.43,1.9,2.7,-0.7,-0.32
493,Ollie Watkins,ENG,FW,Aston Villa,28,1995,6,440.0,73.0,81.5,4.9,6,73.0,0,0,0.0,0,2.17,10.0,6.0,4.0,0.82,8.0,4.2,3.7,0.76
494,Adam Webster,ENG,DF,Brighton,29,1995,2,71.0,36.0,13.1,0.8,1,56.0,0,1,15.0,4,1.5,3.0,4.0,-1.0,-1.27,0.9,3.8,-2.9,-3.7
495,Danny Welbeck,ENG,FW,Brighton,33,1990,6,506.0,84.0,93.7,5.6,6,84.0,2,0,0.0,0,1.5,9.0,8.0,1.0,0.18,7.8,9.8,-2.0,-0.35
496,Timo Werner,GER,"FW,MF",Tottenham,28,1996,4,117.0,29.0,21.7,1.3,1,76.0,0,3,14.0,2,1.0,2.0,1.0,1.0,0.77,3.5,1.8,1.7,1.29
497,Adam Wharton,ENG,MF,Crystal Palace,20,2004,6,476.0,79.0,88.1,5.3,6,79.0,3,0,0.0,0,0.5,5.0,8.0,-3.0,-0.57,6.0,7.8,-1.8,-0.35
498,Ethan Wheatley,ENG,FW,Manchester Utd,18,2006,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,Ben White,ENG,DF,Arsenal,26,1997,5,405.0,81.0,75.0,4.5,4,90.0,4,1,45.0,0,2.2,6.0,2.0,4.0,0.89,5.0,5.5,-0.5,-0.11
500,Mats Wieffer,NED,MF,Brighton,24,1999,3,175.0,58.0,32.4,1.9,2,73.0,1,1,29.0,0,1.33,5.0,5.0,0.0,0.0,2.3,4.9,-2.5,-1.31
501,Neco Williams,WAL,DF,Nott'ham Forest,23,2001,6,333.0,56.0,61.7,3.7,3,90.0,3,3,21.0,0,1.5,4.0,2.0,2.0,0.54,5.5,2.8,2.7,0.73
502,Joe Willock,ENG,"MF,FW",Newcastle Utd,25,1999,4,126.0,32.0,23.3,1.4,1,45.0,0,3,27.0,1,1.25,3.0,2.0,1.0,0.71,2.7,2.2,0.5,0.35
503,Harry Wilson,WAL,FW,Fulham,27,1997,3,39.0,13.0,7.2,0.4,0,0.0,0,3,13.0,2,1.33,1.0,1.0,0.0,0.0,0.3,1.2,-1.0,-2.25
504,Harry Winks,ENG,MF,Leicester City,28,1996,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,0.5,8.0,12.0,-4.0,-0.67,4.3,12.4,-8.1,-1.34
505,Yoane Wissa,COD,FW,Brentford,28,1996,4,289.0,72.0,53.5,3.2,4,72.0,1,0,0.0,0,1.5,6.0,6.0,0.0,0.0,5.8,5.2,0.6,0.19
506,Chris Wood,NZL,FW,Nott'ham Forest,32,1991,6,477.0,80.0,88.3,5.3,6,80.0,2,0,0.0,0,1.5,6.0,4.0,2.0,0.38,6.6,4.6,1.9,0.36
507,Nathan Wood-Gordon,ENG,DF,Southampton,22,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Luke Woolfenden,ENG,DF,Ipswich Town,25,1998,3,270.0,90.0,50.0,3.0,3,90.0,3,0,0.0,0,0.33,2.0,7.0,-5.0,-1.67,1.2,6.8,-5.7,-1.89
509,Yehor Yarmoliuk,UKR,MF,Brentford,20,2004,3,100.0,33.0,18.5,1.1,1,62.0,0,2,19.0,3,0.33,1.0,2.0,-1.0,-0.9,0.9,3.1,-2.2,-1.99
510,Ryan Yates,ENG,MF,Nott'ham Forest,26,1997,6,359.0,60.0,66.5,4.0,2,90.0,2,4,45.0,0,1.5,4.0,2.0,2.0,0.5,4.5,3.9,0.6,0.14
511,Tony Yogane,ENG,MF,Brentford,19,2005,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,Ashley Young,ENG,DF,Everton,39,1985,4,335.0,84.0,62.0,3.7,4,84.0,3,0,0.0,1,1.0,5.0,7.0,-2.0,-0.54,3.3,4.9,-1.6,-0.42
513,Kadan Young,ENG,MF,Aston Villa,18,2006,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,Illia Zabarnyi,UKR,DF,Bournemouth,22,2002,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,1.0,5.0,8.0,-3.0,-0.6,8.6,7.5,1.1,0.22
515,Oleksandr Zinchenko,UKR,DF,Arsenal,27,1996,2,79.0,40.0,14.6,0.9,1,68.0,0,1,11.0,1,2.0,1.0,0.0,1.0,1.14,1.1,0.6,0.5,0.59
516,Joshua Zirkzee,NED,FW,Manchester Utd,23,2001,6,355.0,59.0,65.7,3.9,4,70.0,1,2,38.0,0,1.17,5.0,5.0,0.0,0.0,7.7,6.1,1.6,0.41
517,Oliwier Zych,POL,GK,Aston Villa,20,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Martin Ødegaard,NOR,MF,Arsenal,25,1998,3,253.0,84.0,46.9,2.8,3,84.0,2,0,0.0,0,2.33,5.0,1.0,4.0,1.42,3.2,2.8,0.4,0.15
