stat_id,player_id,ninety_s,att,live,dead,fk,tb,sw,crs,ti,ck,inn,outt,str,cmp,off,blocks
,,0.4,30,27,3,0,0,0,0,3,0,0,0,0,27,0,1
,,3.8,131,103,28,10,0,1,1,18,0,0,0,0,114,0,1
,,3.8,228,198,29,2,0,0,5,27,0,0,0,0,203,1,6
,,0.2,13,13,0,0,0,0,0,0,0,0,0,0,13,0,0
,,0.7,25,24,1,1,0,0,0,0,0,0,0,0,23,0,1
,,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,,4.0,331,312,19,7,0,4,0,2,0,0,0,0,305,0,0
,,3.6,50,38,10,0,0,0,0,0,0,0,0,0,30,2,3
,,1.2,83,81,2,1,0,0,0,1,0,0,0,0,76,0,1
,,3.8,215,178,37,9,0,1,4,28,0,0,0,0,180,0,6
,,3.0,235,229,5,3,0,1,0,0,0,0,0,0,216,1,2
,,2.0,72,67,5,1,0,0,0,0,0,0,0,0,66,0,0
,,2.0,84,81,3,3,0,0,0,0,0,0,0,0,76,0,0
,,4.0,139,132,7,1,0,0,0,0,0,0,0,0,123,0,0
,,1.0,75,65,10,2,0,0,1,8,0,0,0,0,68,0,1
,,3.9,263,233,29,9,1,0,7,18,2,0,0,0,236,1,4
,,1.0,42,32,10,4,0,0,0,0,0,0,0,0,33,0,0
,,2.3,79,64,15,0,0,1,3,15,0,0,0,0,61,0,2
,,0.2,15,12,3,1,0,0,3,0,2,2,0,0,11,0,0
,,1.0,43,37,5,3,0,0,4,0,2,0,2,0,31,1,0
,,3.0,23,23,0,0,0,0,1,0,0,0,0,0,17,0,4
,,0.2,33,33,0,0,0,0,1,0,0,0,0,0,30,0,1
,,3.7,66,62,4,0,0,0,0,0,0,0,0,0,55,0,3
,,0.5,37,35,2,0,0,0,4,2,0,0,0,0,27,0,2
,,3.8,221,209,12,6,2,1,9,0,6,4,0,0,175,0,3
,,4.0,179,146,32,8,1,4,2,24,0,0,0,0,150,1,2
,,1.0,72,72,0,0,0,1,0,0,0,0,0,0,63,0,0
,,3.1,106,85,20,4,0,0,5,16,0,0,0,0,77,1,7
,,0.7,21,21,0,0,0,0,3,0,0,0,0,0,17,0,0
,,0.4,18,16,2,2,1,0,0,0,0,0,0,0,15,0,2
,,4.0,221,195,24,18,0,1,9,1,5,3,2,0,193,2,3
,,3.2,78,72,6,2,2,0,1,0,0,0,0,0,64,0,0
,,3.5,65,65,0,0,0,0,1,0,0,0,0,0,42,0,2
,,3.0,145,137,6,5,0,2,0,1,0,0,0,0,127,2,0
,,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
,,2.5,90,79,10,8,0,0,0,0,0,0,0,0,80,1,1
,,1.7,66,48,16,0,0,0,3,16,0,0,0,0,49,2,3
,,4.0,181,173,8,8,0,1,0,0,0,0,0,0,142,0,0
,,0.9,64,52,12,4,0,1,1,8,0,0,0,0,53,0,1
,,2.8,68,65,2,0,0,0,0,0,0,0,0,0,53,1,3
,,2.8,106,101,4,3,4,0,4,1,0,0,0,0,82,1,3
