stat_id,player_id,mp,min,ninety_s,starts,gls,gls_per_90,ast,ast_per_90,g_a,g_a_per_90,g_pk,g_pk_per_90,pk,pkatt,crd_y,crd_r,xg,xg_per_90,npxg,npxg_per_90,xag,xag_per_90,npxg_xag,npxg_xag_per_90
,,2,97,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.0,0.0,0.1,0.06
,,3,270,3.0,3,0,0.0,1,0.33,1,0.33,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.5,0.16,0.5,0.16
,,4,336,3.7,4,1,0.27,0,0.0,1,0.27,1,0.27,0,0,0,0,0.7,0.18,0.7,0.18,0.8,0.23,1.5,0.41
,,4,359,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.01,0.0,0.01,0.1,0.03,0.1,0.04
,,2,31,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,174,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5,0.25,0.5,0.25,0.4,0.21,0.9,0.46
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03
,,2,21,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,356,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.1,0.04,0.2,0.06
,,1,24,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,133,1.5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.5,0.37,0.6,0.43
,,3,253,2.8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.1,0.04,0.1,0.05
,,4,312,3.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.5,0.15,0.6,0.18
,,4,359,4.0,4,9,2.26,0,0.0,9,2.26,8,2.01,1,1,1,0,4.8,1.21,4.0,1.01,0.1,0.02,4.1,1.04
,,4,204,2.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.3,0.13,0.3,0.13
,,3,35,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12
,,2,45,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,293,3.3,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.8,0.24,0.8,0.24,0.9,0.27,1.7,0.51
,,4,230,2.6,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.1,0.02,0.1,0.02
,,4,360,4.0,4,2,0.5,1,0.25,3,0.75,2,0.5,0,0,0,0,1.6,0.41,1.6,0.41,0.7,0.18,2.4,0.59
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.01,0.1,0.01,0.0,0.0,0.1,0.01
,,4,199,2.2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.05
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,359,4.0,4,2,0.5,0,0.0,2,0.5,2,0.5,0,0,0,0,1.3,0.33,1.3,0.33,0.6,0.15,1.9,0.48
,,4,337,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.06,0.2,0.06,0.2,0.04,0.4,0.1
,,1,32,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09
,,1,6,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,276,3.1,3,1,0.33,0,0.0,1,0.33,1,0.33,0,0,0,0,0.3,0.1,0.3,0.1,0.5,0.16,0.8,0.26
,,3,177,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,2,104,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
,,4,352,3.9,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.4,0.09,0.4,0.09,0.0,0.0,0.4,0.09
,,2,15,0.2,0,1,6.0,0,0.0,1,6.0,1,6.0,0,0,0,0,0.5,2.98,0.5,2.98,0.0,0.0,0.5,2.98
,,4,350,3.9,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2,0.06,0.2,0.06,0.1,0.03,0.3,0.08
,,4,315,3.5,4,1,0.29,1,0.29,2,0.57,1,0.29,0,0,0,0,1.4,0.4,1.4,0.4,0.4,0.13,1.8,0.53
,,4,331,3.7,4,1,0.27,0,0.0,1,0.27,1,0.27,0,0,0,0,0.3,0.09,0.3,0.09,0.4,0.12,0.8,0.21
