Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
433,Stefano Turati,it ITA,GK,Monza,23-025,2001,4.0,151,137,151,0,0,0,151,0,0,,0,,83,476,186,0,0,0,0,0,70,0,Matches
434,Kacper Urbanski,pl POL,"MF,FW",Bologna,20-023,2004,1.5,91,4,17,41,34,6,91,4,2,50.0,2,50.0,65,321,102,3,2,0,5,3,62,12,Matches
435,Emanuele Valeri,it ITA,DF,Parma,25-298,1998,2.1,82,5,27,33,24,1,82,5,1,20.0,2,40.0,37,236,149,4,1,0,4,0,43,6,Matches
436,Ignace Van Der Brempt,be BEL,DF,Como,22-182,2002,2.5,146,10,55,55,38,2,146,4,3,75.0,0,0.0,74,374,154,1,2,0,3,3,79,7,Matches
437,Devis Vásquez,co COL,GK,Empoli,26-141,1998,6.0,205,176,205,0,0,0,205,0,0,,0,,136,815,474,0,0,0,0,0,101,0,Matches
438,Johan Vásquez,mx MEX,DF,Genoa,25-344,1998,5.3,326,36,149,152,27,4,326,1,0,0.0,1,100.0,174,1093,558,8,8,1,2,2,202,7,Matches
439,Matías Vecino,uy URU,MF,Lazio,33-037,1991,1.7,88,3,19,52,17,5,88,0,0,,0,,52,241,87,0,1,0,1,2,65,0,Matches
440,Simone Verdi,it ITA,MF,Como,32-080,1992,0.3,11,0,2,4,5,0,11,0,0,,0,,9,56,22,0,1,0,0,1,9,2,Matches
441,Samuele Vignato,it ITA,MF,Monza,20-219,2004,1.2,49,1,1,29,20,2,49,5,1,20.0,4,80.0,28,163,44,0,2,0,2,3,33,10,Matches
442,Nicolas Viola,it ITA,"FW,MF",Cagliari,34-354,1989,0.6,36,0,1,18,17,2,36,1,1,100.0,0,0.0,18,109,69,1,2,0,1,0,19,6,Matches
443,Mattia Viti,it ITA,DF,Empoli,22-250,2002,6.0,283,70,169,104,14,7,283,1,1,100.0,0,0.0,105,557,326,2,1,0,6,3,124,1,Matches
444,Vitinha,pt POR,FW,Genoa,24-199,2000,4.6,162,5,23,60,88,16,162,24,10,41.7,13,54.2,95,689,371,10,9,4,16,14,107,32,Matches
445,Dušan Vlahović,rs SRB,FW,Juventus,24-246,2000,5.4,115,6,8,55,53,25,113,5,0,0.0,5,100.0,55,185,42,3,2,3,13,4,82,23,Matches
446,Vanja Vlahović,rs SRB,MF,Atalanta,20-191,2004,0.2,2,0,0,1,1,1,2,1,0,0.0,0,0.0,2,8,3,0,0,0,0,0,1,1,Matches
447,Nikola Vlašić,hr CRO,FW,Torino,26-362,1997,0.3,10,0,3,4,3,1,10,0,0,,0,,5,18,11,0,1,0,0,0,5,2,Matches
448,Alessandro Vogliacco,it ITA,DF,Genoa,26-016,1998,2.7,138,10,51,76,11,3,138,0,0,,0,,74,368,221,3,5,0,1,1,90,1,Matches
449,Mërgim Vojvoda,xk KVX,DF,Torino,29-242,1995,3.8,272,17,96,150,27,0,272,1,0,0.0,0,0.0,186,976,447,2,2,0,3,1,214,3,Matches
450,Stefan de Vrij,nl NED,DF,Inter,32-238,1992,1.2,115,2,19,94,3,0,115,0,0,,0,,70,498,319,1,2,0,0,0,96,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
451,Sebastian Walukiewicz,pl POL,DF,Torino,24-178,2000,1.7,153,8,48,84,24,1,153,1,1,100.0,0,0.0,76,420,264,4,3,0,0,0,111,3,Matches
452,Sebastian Walukiewicz,pl POL,DF,Empoli,24-178,2000,2.0,83,16,37,38,9,0,83,0,0,,0,,32,279,157,2,0,0,2,0,33,3,Matches
453,Timothy Weah,us USA,FW,Juventus,24-221,2000,1.3,67,1,5,27,36,5,67,3,1,33.3,2,66.7,45,342,172,9,5,4,1,1,52,10,Matches
454,Mateusz Wieteska,pl POL,DF,Cagliari,27-232,1997,1.0,57,9,39,18,1,1,57,0,0,,0,,35,207,105,0,0,0,1,0,35,0,Matches
455,John Yeboah,ec ECU,"MF,FW",Venezia,24-099,2000,0.6,21,0,2,9,10,2,21,3,1,33.3,1,33.3,16,98,63,4,1,2,5,0,18,5,Matches
456,Kenan Yıldız,tr TUR,"FW,MF",Juventus,19-149,2005,5.5,290,3,38,140,113,15,290,22,9,40.9,13,59.1,178,1330,763,27,15,10,14,7,220,37,Matches
457,Mattia Zaccagni,it ITA,"FW,MF",Lazio,29-106,1995,5.7,247,4,20,89,143,19,246,18,6,33.3,8,44.4,155,994,450,12,9,4,8,6,168,36,Matches
458,Nicola Zalewski,pl POL,"FW,DF",Roma,22-251,2002,1.6,99,0,9,39,53,6,99,6,0,0.0,6,100.0,57,490,274,13,8,2,1,1,69,19,Matches
459,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,28-319,1995,6.0,383,8,61,244,82,8,383,7,5,71.4,1,14.3,212,1082,485,6,12,2,9,4,279,15,Matches
460,Francesco Zampano,it ITA,DF,Venezia,31-000,1993,6.0,230,14,70,96,68,6,230,8,5,62.5,2,25.0,130,998,590,19,11,5,9,8,127,19,Matches
461,Nicolò Zaniolo,it ITA,"FW,MF",Atalanta,25-090,1999,0.4,14,0,0,2,12,6,14,0,0,,0,,12,104,61,2,2,1,1,2,18,4,Matches
462,Alessandro Zanoli,it ITA,DF,Genoa,23-363,2000,2.4,86,7,27,33,26,1,86,3,0,0.0,2,66.7,42,440,319,11,10,1,6,0,52,6,Matches
463,Duván Zapata,co COL,FW,Torino,33-182,1991,5.6,162,6,13,61,89,36,162,6,1,16.7,4,66.7,94,400,191,5,1,3,7,7,130,33,Matches
464,Gabriele Zappa,it ITA,DF,Cagliari,24-283,1999,4.5,320,19,135,151,37,0,320,6,3,50.0,2,33.3,170,715,340,1,5,0,5,1,193,7,Matches
465,Davide Zappacosta,it ITA,DF,Atalanta,32-111,1992,3.5,186,3,27,64,95,7,186,5,0,0.0,4,80.0,110,589,323,13,2,1,5,3,131,26,Matches
466,Oier Zarraga,es ESP,MF,Udinese,25-270,1999,1.4,55,2,8,39,9,0,55,2,1,50.0,1,50.0,31,153,61,1,0,0,2,1,38,5,Matches
467,Jordan Zemura,zw ZIM,DF,Udinese,24-321,1999,2.4,119,3,38,38,45,6,119,15,7,46.7,7,46.7,63,486,252,4,4,2,4,2,68,14,Matches
468,Kevin Zeroli,it ITA,MF,Milan,19-263,2005,0.1,9,0,1,4,5,0,9,0,0,,0,,7,48,42,1,1,0,0,1,8,3,Matches
469,Piotr Zieliński,pl POL,MF,Inter,30-133,1994,0.6,84,0,6,45,33,1,84,0,0,,0,,46,344,223,4,3,0,1,0,63,6,Matches
470,Nadir Zortea,it ITA,DF,Cagliari,25-103,1999,1.4,77,3,22,31,24,0,77,2,2,100.0,0,0.0,44,334,119,5,2,0,3,3,54,4,Matches
471,Milan Đurić,ba BIH,FW,Monza,34-131,1990,3.9,100,5,16,64,22,8,100,2,2,100.0,0,0.0,41,128,62,1,0,0,3,2,76,5,Matches
