Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
444,Lucas Vázquez,ESP,DF,Real Madrid,33,1991,2.4,1,1,1,100.0,0.41,0.41,1.0,1.0,8.8,0,0,0,0.2,0.2,0.22,0.8,0.8
445,Alejo Véliz,ARG,FW,Espanyol,21,2003,5.4,1,10,4,40.0,1.84,0.74,0.1,0.25,11.2,0,0,0,1.4,1.4,0.14,-0.4,-0.4
446,Mikel Vesga,ESP,MF,Athletic Club,31,1993,3.5,0,1,0,0.0,0.29,0.0,0.0,0.0,9.9,0,0,0,0.0,0.0,0.05,0.0,0.0
447,Carlos Vicente,ESP,"FW,MF",Alavés,25,1999,6.9,2,10,3,30.0,1.46,0.44,0.2,0.67,16.5,1,0,0,1.1,1.1,0.11,0.9,0.9
448,Pau Victor Delgado,ESP,FW,Barcelona,22,2001,1.3,1,4,2,50.0,3.03,1.51,0.25,0.5,17.8,0,0,0,0.5,0.5,0.12,0.5,0.5
449,Nacho Vidal,ESP,DF,Osasuna,29,1995,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
450,Asier Villalibre,ESP,FW,Alavés,27,1997,2.0,1,4,1,25.0,2.02,0.51,0.0,0.0,16.3,0,1,1,1.3,0.5,0.12,-0.3,-0.5
451,Iván Villar,ESP,GK,Celta Vigo,27,1997,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
452,Viti,ESP,DF,Las Palmas,27,1997,2.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
453,Daniel Vivian,ESP,DF,Athletic Club,25,1999,6.1,1,3,1,33.3,0.49,0.16,0.33,1.0,11.6,0,0,0,0.4,0.4,0.12,0.6,0.6
454,Iñaki Williams,GHA,FW,Athletic Club,30,1994,7.0,1,11,3,27.3,1.57,0.43,0.09,0.33,14.6,0,0,0,2.3,2.3,0.21,-1.3,-1.3
455,Nico Williams,ESP,FW,Athletic Club,22,2002,4.8,1,12,4,33.3,2.51,0.84,0.08,0.25,18.5,1,0,0,0.9,0.9,0.08,0.1,0.1
456,Axel Witsel,BEL,DF,Atlético Madrid,35,1989,2.5,0,1,0,0.0,0.4,0.0,0.0,0.0,10.1,0,0,0,0.0,0.0,0.03,0.0,0.0
457,Lamine Yamal,ESP,FW,Barcelona,17,2007,7.3,4,24,9,37.5,3.3,1.24,0.17,0.44,20.0,0,0,0,1.8,1.8,0.08,2.2,2.2
458,Bertuğ Yıldırım,TUR,FW,Getafe,22,2002,4.5,0,4,1,25.0,0.9,0.22,0.0,0.0,13.9,0,0,0,0.3,0.3,0.09,-0.3,-0.3
459,Bryan Zaragoza,ESP,"MF,FW",Osasuna,23,2001,5.4,1,10,3,30.0,1.85,0.56,0.1,0.33,19.1,0,0,0,1.4,1.4,0.14,-0.4,-0.4
460,Igor Zubeldia,ESP,DF,Real Sociedad,27,1997,5.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
461,Martín Zubimendi,ESP,MF,Real Sociedad,25,1999,7.5,1,6,2,33.3,0.8,0.27,0.17,0.5,16.7,0,0,0,0.8,0.8,0.13,0.2,0.2
