Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
1,Álvaro Abajas,ESP,GK,Leganés,21,2003.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Rodrigo Abajas,ESP,DF,Valencia,21,2003.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Abel,ESP,DF,Osasuna,24,2000.0,7,521.0,74.0,72.4,5.8,6,85.0,4,1,14.0,1,2.0,8.0,8.0,0.0,0.0,4.3,6.4,-2.0,-0.35
4,Nabil Aberdin,FRA,MF,Getafe,22,2002.0,4,224.0,56.0,31.1,2.5,3,74.0,1,1,2.0,0,1.5,1.0,1.0,0.0,0.0,1.6,0.6,1.0,0.41
5,Abdel Abqar,MAR,DF,Alavés,25,1999.0,8,612.0,77.0,85.0,6.8,8,77.0,5,0,0.0,0,1.25,8.0,10.0,-2.0,-0.29,8.1,7.8,0.3,0.05
6,Adrián,ESP,GK,Betis,37,1987.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
7,Julen Agirrezabala,ESP,GK,Athletic Club,23,2000.0,6,486.0,81.0,67.5,5.4,6,81.0,4,0,0.0,1,2.17,9.0,4.0,5.0,0.93,6.8,5.6,1.2,0.22
8,Lucien Agoume,FRA,MF,Sevilla,22,2002.0,8,465.0,58.0,64.6,5.2,5,82.0,2,3,18.0,0,1.13,4.0,10.0,-6.0,-1.16,5.8,7.7,-2.0,-0.38
9,Álvaro Aguado,ESP,MF,Espanyol,28,1996.0,7,228.0,33.0,31.7,2.5,2,72.0,0,5,17.0,1,1.0,3.0,3.0,0.0,0.0,2.7,4.4,-1.8,-0.69
10,Nayef Aguerd,MAR,DF,Real Sociedad,28,1996.0,4,334.0,84.0,46.4,3.7,4,84.0,2,0,0.0,0,1.0,3.0,3.0,0.0,0.0,6.4,4.7,1.6,0.44
11,Lalo Aguilar,ESP,DF,Leganés,22,2002.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Joseph Aidoo,GHA,DF,Celta Vigo,29,1995.0,1,2.0,2.0,0.3,0.0,0,0.0,0,1,2.0,7,3.0,1.0,0.0,1.0,45.0,0.3,0.0,0.3,14.69
13,Ilias Akhomach,MAR,MF,Villarreal,20,2004.0,6,291.0,49.0,46.2,3.2,3,71.0,0,3,26.0,1,1.83,4.0,4.0,0.0,0.0,3.5,3.1,0.5,0.14
14,Raúl Albiol,ESP,DF,Villarreal,39,1985.0,6,401.0,67.0,63.7,4.5,5,79.0,4,1,6.0,1,2.33,10.0,7.0,3.0,0.67,7.1,5.3,1.8,0.39
15,Alcázar,ESP,DF,Betis,22,2002.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Omar Alderete,PAR,DF,Getafe,27,1996.0,7,630.0,90.0,87.5,7.0,7,90.0,7,0,0.0,0,1.0,5.0,5.0,0.0,0.0,6.8,6.2,0.6,0.09
17,Carles Aleñá,ESP,"MF,FW",Getafe,26,1998.0,6,305.0,51.0,42.4,3.4,3,70.0,0,3,32.0,2,0.5,1.0,3.0,-2.0,-0.59,2.1,4.6,-2.5,-0.75
18,Alfon,ESP,"FW,MF",Celta Vigo,25,1999.0,4,187.0,47.0,26.0,2.1,2,63.0,0,2,31.0,3,0.25,2.0,6.0,-4.0,-1.93,1.9,3.6,-1.7,-0.82
19,Tadeo Allende,ARG,"FW,MF",Celta Vigo,25,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Domingos André Ribeiro Almeida,POR,"FW,MF",Valencia,24,2000.0,7,346.0,49.0,48.1,3.8,4,74.0,1,3,16.0,0,0.71,3.0,8.0,-5.0,-1.3,3.4,6.7,-3.3,-0.87
21,Iker Almena,ESP,"FW,DF",Girona,20,2004.0,2,48.0,24.0,6.7,0.5,0,0.0,0,2,24.0,0,0.5,1.0,1.0,0.0,0.0,1.1,1.0,0.1,0.24
22,Marcos Alonso,ESP,"DF,MF",Celta Vigo,33,1990.0,4,282.0,71.0,39.2,3.1,2,90.0,2,2,51.0,0,1.0,3.0,4.0,-1.0,-0.32,3.8,1.8,2.0,0.64
23,Adrià Altimira,ESP,"FW,DF",Leganés,23,2001.0,4,178.0,45.0,24.7,2.0,2,65.0,0,2,25.0,3,1.0,1.0,5.0,-4.0,-2.02,1.1,3.6,-2.6,-1.29
24,Sergi Altimira,ESP,MF,Betis,23,2001.0,6,354.0,59.0,49.2,3.9,3,83.0,1,3,35.0,2,1.83,5.0,2.0,3.0,0.76,7.8,2.5,5.4,1.37
25,Hugo Álvarez,ESP,"MF,DF",Celta Vigo,21,2003.0,8,594.0,74.0,82.5,6.6,6,86.0,5,2,39.0,0,1.25,13.0,12.0,1.0,0.15,10.5,6.8,3.6,0.55
26,Iker Álvarez,AND,GK,Villarreal,23,2001.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Julián Álvarez,ARG,"FW,MF",Atlético Madrid,24,2000.0,8,438.0,55.0,60.8,4.9,5,72.0,1,3,27.0,0,2.0,5.0,2.0,3.0,0.62,4.3,4.7,-0.4,-0.08
28,Yeray Álvarez,ESP,DF,Athletic Club,29,1995.0,4,360.0,90.0,50.0,4.0,4,90.0,4,0,0.0,0,1.0,3.0,4.0,-1.0,-0.25,3.0,4.5,-1.5,-0.37
29,Selim Amallah,MAR,MF,Valladolid,27,1996.0,6,374.0,62.0,51.9,4.2,5,68.0,0,1,32.0,0,0.83,2.0,7.0,-5.0,-1.2,3.3,6.6,-3.4,-0.81
30,Amath,SEN,"FW,DF",Valladolid,28,1996.0,5,226.0,45.0,31.4,2.5,4,55.0,0,1,6.0,3,0.8,1.0,5.0,-4.0,-1.59,1.9,3.1,-1.2,-0.47
31,Marcos André,BRA,FW,Valladolid,27,1996.0,4,207.0,52.0,28.8,2.3,3,66.0,0,1,10.0,4,0.25,1.0,5.0,-4.0,-1.74,1.1,5.0,-3.9,-1.68
32,Antoniu,ESP,MF,Espanyol,22,2002.0,2,29.0,15.0,4.0,0.3,0,0.0,0,2,15.0,4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.31
33,Aritz Arambarri,ESP,DF,Leganés,26,1998.0,2,177.0,89.0,24.6,2.0,2,89.0,1,0,0.0,1,2.0,3.0,2.0,1.0,0.51,2.5,2.6,-0.2,-0.08
34,Mauro Arambarri,URU,"MF,FW",Getafe,29,1995.0,8,378.0,47.0,52.5,4.2,4,72.0,1,4,23.0,0,0.88,4.0,4.0,0.0,0.0,5.8,3.1,2.7,0.63
35,Jon Aramburu,VEN,DF,Real Sociedad,22,2002.0,6,346.0,58.0,48.1,3.8,4,81.0,2,2,12.0,2,1.33,3.0,3.0,0.0,0.0,5.4,4.7,0.7,0.17
36,Egoitz Arana,ESP,GK,Real Sociedad,22,2002.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Matías Árbol,ESP,GK,Sevilla,22,2002.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Adu Ares,ESP,FW,Athletic Club,22,2001.0,1,19.0,19.0,2.6,0.2,0,0.0,0,1,19.0,2,0.0,0.0,1.0,-1.0,-4.74,0.1,0.3,-0.2,-0.73
39,Jesús Areso,ESP,DF,Osasuna,25,1999.0,7,612.0,87.0,85.0,6.8,7,87.0,5,0,0.0,1,2.0,11.0,8.0,3.0,0.44,8.0,6.9,1.1,0.17
40,David Argüelles,ESP,DF,Getafe,22,2002.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,José Arnaiz,ESP,FW,Osasuna,29,1995.0,1,15.0,15.0,2.1,0.2,0,0.0,0,1,15.0,5,0.0,0.0,1.0,-1.0,-6.0,0.1,0.1,0.0,-0.05
42,Takuma Asano,JPN,FW,Mallorca,29,1994.0,6,319.0,53.0,44.3,3.5,4,66.0,0,2,27.0,0,1.33,3.0,3.0,0.0,0.0,2.5,2.4,0.0,0.01
43,Iago Aspas,ESP,"FW,MF",Celta Vigo,37,1987.0,8,576.0,72.0,80.0,6.4,6,88.0,4,2,24.0,0,1.25,13.0,10.0,3.0,0.47,10.2,6.3,3.9,0.61
44,Yaser Asprilla,COL,"MF,FW",Girona,20,2003.0,5,251.0,50.0,34.9,2.8,2,82.0,1,3,29.0,1,1.4,3.0,3.0,0.0,0.0,4.0,2.0,2.0,0.71
45,Ander Astralaga,ESP,GK,Barcelona,20,2004.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Ezequiel Ávila,ARG,FW,Betis,30,1994.0,6,198.0,33.0,27.5,2.2,2,64.0,0,4,18.0,2,1.5,1.0,3.0,-2.0,-0.91,2.4,2.2,0.2,0.1
47,César Azpilicueta,ESP,DF,Atlético Madrid,35,1989.0,5,390.0,78.0,54.2,4.3,5,78.0,3,0,0.0,1,1.8,7.0,3.0,4.0,0.92,7.4,3.6,3.8,0.88
48,Loïc Bade,FRA,DF,Sevilla,24,2000.0,6,471.0,79.0,65.4,5.2,5,90.0,5,1,21.0,1,0.83,5.0,6.0,-1.0,-0.19,6.5,6.3,0.2,0.04
49,Alex Baena,ESP,MF,Villarreal,23,2001.0,6,463.0,77.0,73.5,5.1,6,77.0,2,0,0.0,0,2.17,12.0,11.0,1.0,0.19,9.5,6.9,2.6,0.5
50,Eric Bailly,CIV,DF,Villarreal,30,1994.0,5,376.0,75.0,59.7,4.2,4,80.0,2,1,55.0,1,2.0,7.0,11.0,-4.0,-0.96,7.0,7.1,-0.1,-0.02
51,Cédric Bakambu,COD,FW,Betis,33,1991.0,3,109.0,36.0,15.1,1.2,1,60.0,0,2,25.0,1,1.33,0.0,1.0,-1.0,-0.83,2.3,0.4,1.8,1.52
52,Alejandro Balde,ESP,DF,Barcelona,20,2003.0,7,466.0,67.0,64.7,5.2,5,84.0,2,2,24.0,1,2.57,18.0,5.0,13.0,2.51,13.7,5.1,8.6,1.67
53,Iván Balliu,ALB,DF,Rayo Vallecano,32,1992.0,7,406.0,58.0,56.4,4.5,4,90.0,4,3,15.0,1,1.0,3.0,5.0,-2.0,-0.44,2.4,6.0,-3.6,-0.8
54,Jonathan Bamba,CIV,"FW,MF",Celta Vigo,28,1996.0,4,251.0,63.0,34.9,2.8,3,75.0,2,1,26.0,3,1.5,4.0,8.0,-4.0,-1.43,4.0,4.9,-0.9,-0.32
55,Valentín Barco,ARG,DF,Sevilla,20,2004.0,5,250.0,50.0,34.7,2.8,3,75.0,1,2,13.0,0,1.4,3.0,4.0,-1.0,-0.36,3.9,3.7,0.3,0.11
56,Enzo Barrenechea,ARG,MF,Valencia,23,2001.0,4,187.0,47.0,26.0,2.1,2,64.0,0,2,30.0,1,1.0,2.0,4.0,-2.0,-0.96,1.3,3.1,-1.8,-0.87
57,Ander Barrenetxea,ESP,"MF,FW",Real Sociedad,22,2001.0,5,250.0,50.0,34.7,2.8,2,68.0,0,3,38.0,1,0.8,2.0,3.0,-1.0,-0.36,2.4,2.9,-0.4,-0.15
58,Pablo Barrios,ESP,MF,Atlético Madrid,21,2003.0,4,315.0,79.0,43.8,3.5,3,90.0,3,1,45.0,0,2.0,6.0,2.0,4.0,1.14,5.0,1.9,3.0,0.86
59,Thierno Barry,FRA,FW,Villarreal,21,2002.0,6,356.0,59.0,56.5,4.0,3,90.0,3,3,29.0,0,2.17,9.0,6.0,3.0,0.76,5.6,5.6,0.0,0.01
60,Marc Bartra,ESP,DF,Betis,33,1991.0,2,175.0,88.0,24.3,1.9,2,88.0,1,0,0.0,0,1.0,1.0,1.0,0.0,0.0,2.7,1.8,1.0,0.49
61,Aboubacar Bassinga,CIV,MF,Las Palmas,19,2005.0,1,4.0,4.0,0.6,0.0,0,0.0,0,1,4.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-10.9
62,Augusto Batalla,ARG,GK,Rayo Vallecano,28,1996.0,4,360.0,90.0,50.0,4.0,4,90.0,4,0,0.0,3,1.5,5.0,3.0,2.0,0.5,4.7,3.7,1.0,0.24
63,Rafael Bauza,ESP,MF,Espanyol,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Sheraldo Becker,SUR,"FW,MF",Real Sociedad,29,1995.0,7,436.0,62.0,60.6,4.8,5,78.0,2,2,22.0,0,0.71,3.0,4.0,-1.0,-0.21,5.1,6.3,-1.2,-0.25
65,Donny van de Beek,NED,"MF,FW",Girona,27,1997.0,4,121.0,30.0,16.8,1.3,0,0.0,0,4,30.0,4,1.0,3.0,1.0,2.0,1.49,2.2,0.9,1.3,0.95
