stat_id,player_id,ninety_s,gls,sh,sot,sot_percent,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk,pk,pkatt,xg,npxg,npxg_per_sh,g_minus_xg,npg_minus_xg
,,1.5,1,3,1,33.3,1.97,0.66,0.33,1.0,10.7,0,0,0,0.4,0.4,0.13,0.6,0.6
,,1.4,0,1,0,0.0,0.71,0.0,0.0,0.0,14.2,0,0,0,0.0,0.0,0.04,0.0,0.0
,,2.7,2,17,4,23.5,6.32,1.49,0.12,0.5,13.4,0,0,0,2.3,2.3,0.14,-0.3,-0.3
,,3.0,1,3,1,33.3,1.0,0.33,0.33,1.0,9.4,0,0,0,0.2,0.2,0.07,0.8,0.8
,,1.2,1,2,1,50.0,1.62,0.81,0.5,1.0,13.5,0,0,0,0.1,0.1,0.04,0.9,0.9
,,2.6,0,5,1,20.0,1.89,0.38,0.0,0.0,23.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
,,1.3,0,1,0,0.0,0.75,0.0,0.0,0.0,7.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,1.4,2,2,1,50.0,1.45,0.73,0.5,1.0,15.7,0,1,1,2.0,1.2,0.58,0.0,-0.2
,,2.2,0,2,1,50.0,0.93,0.46,0.0,0.0,17.7,0,0,0,0.3,0.3,0.17,-0.3,-0.3
,,0.8,0,5,2,40.0,6.43,2.57,0.0,0.0,20.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
,,2.2,0,5,1,20.0,2.26,0.45,0.0,0.0,11.9,0,0,0,0.6,0.6,0.13,-0.6,-0.6
,,3.0,1,6,2,33.3,2.0,0.67,0.17,0.5,10.6,0,0,0,1.4,1.4,0.23,-0.4,-0.4
,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.6,0,3,1,33.3,1.15,0.38,0.0,0.0,18.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
,,2.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.8,0.0,0.0,0.2,0.0
,,3.0,0,2,0,0.0,0.67,0.0,0.0,0.0,24.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.5,0,7,1,14.3,4.81,0.69,0.0,0.0,14.7,0,0,0,1.3,1.3,0.18,-1.3,-1.3
,,2.3,0,2,0,0.0,0.87,0.0,0.0,0.0,19.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.4,0,5,2,40.0,3.66,1.46,0.0,0.0,13.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3
,,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.5,0,1,0,0.0,2.05,0.0,0.0,0.0,3.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.3,0,2,1,50.0,1.58,0.79,0.0,0.0,12.7,0,0,0,0.4,0.4,0.19,-0.4,-0.4
,,1.3,0,1,1,100.0,0.77,0.77,0.0,0.0,21.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
,,2.0,3,4,3,75.0,1.98,1.48,0.75,1.0,4.6,0,0,0,1.0,1.0,0.26,2.0,2.0
,,0.3,0,1,0,0.0,3.46,0.0,0.0,0.0,9.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.9,0,2,0,0.0,2.25,0.0,0.0,0.0,21.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,2.7,1,13,6,46.2,4.85,2.24,0.08,0.17,15.6,0,0,0,2.2,2.2,0.23,-1.2,-1.2
,,3.0,0,1,0,0.0,0.33,0.0,0.0,0.0,10.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.3,0,1,1,100.0,0.43,0.43,0.0,0.0,24.3,0,0,0,0.0,0.0,0.04,0.0,0.0
,,2.6,1,8,2,25.0,3.06,0.77,0.0,0.0,17.4,1,1,1,1.9,1.1,0.14,-0.9,-1.1
,,0.6,0,2,0,0.0,3.4,0.0,0.0,0.0,9.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
,,2.8,0,2,0,0.0,0.71,0.0,0.0,0.0,9.5,0,0,0,0.3,0.3,0.13,-0.3,-0.3
,,2.8,0,2,0,0.0,0.71,0.0,0.0,0.0,16.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
,,2.4,1,7,3,42.9,2.96,1.27,0.14,0.33,15.4,0,0,0,1.4,1.4,0.2,-0.4,-0.4
,,3.0,1,2,2,100.0,0.67,0.67,0.5,0.5,5.6,0,0,0,0.7,0.7,0.42,0.3,0.3
,,0.9,0,3,1,33.3,3.42,1.14,0.0,0.0,13.1,0,0,0,0.4,0.4,0.14,-0.4,-0.4
,,2.5,0,2,0,0.0,0.8,0.0,0.0,0.0,9.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2
,,2.9,1,9,3,33.3,3.15,1.05,0.11,0.33,16.6,0,0,0,1.0,1.0,0.11,0.0,0.0
,,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.0,0,2,0,0.0,0.67,0.0,0.0,0.0,18.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,2.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.2,1,3,2,66.7,1.35,0.9,0.33,0.5,12.5,0,0,0,0.5,0.5,0.16,0.5,0.5
,,1.6,0,4,1,25.0,2.54,0.63,0.0,0.0,14.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3
,,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.9,0,1,0,0.0,0.53,0.0,0.0,0.0,26.9,0,0,0,0.0,0.0,0.02,0.0,0.0
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.3,0,1,0,0.0,3.75,0.0,0.0,0.0,22.0,0,0,0,0.0,0.0,0.02,0.0,0.0
,,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,15.9,0,0,0,0.0,0.0,0.02,0.0,0.0
,,2.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.5,1,3,1,33.3,6.28,2.09,0.33,1.0,21.2,1,0,0,0.1,0.1,0.05,0.9,0.9
,,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.1,2,2,2,100.0,1.8,1.8,1.0,1.0,13.8,0,0,0,0.5,0.5,0.24,1.5,1.5
,,2.5,1,12,6,50.0,4.8,2.4,0.08,0.17,13.6,0,0,0,1.8,1.8,0.15,-0.8,-0.8
,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,23.6,0,0,0,0.0,0.0,0.02,0.0,0.0
,,2.2,0,1,1,100.0,0.45,0.45,0.0,0.0,8.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1
,,3.0,0,1,0,0.0,0.33,0.0,0.0,0.0,30.2,0,0,0,0.0,0.0,0.04,0.0,0.0
,,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.6,0,9,1,11.1,3.48,0.39,0.0,0.0,16.4,1,0,0,0.7,0.7,0.07,-0.7,-0.7
,,1.8,0,3,0,0.0,1.71,0.0,0.0,0.0,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,3.0,1,10,4,40.0,3.33,1.33,0.1,0.25,20.2,2,0,0,0.7,0.7,0.07,0.3,0.3
,,3.0,0,3,0,0.0,1.0,0.0,0.0,0.0,26.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,1.0,0,1,0,0.0,1.02,0.0,0.0,0.0,17.8,0,0,0,0.0,0.0,0.03,0.0,0.0
,,1.7,0,1,0,0.0,0.59,0.0,0.0,0.0,21.1,0,0,0,0.0,0.0,0.03,0.0,0.0
,,1.9,0,4,0,0.0,2.13,0.0,0.0,0.0,17.5,0,0,0,0.5,0.5,0.12,-0.5,-0.5
