stat_id,player_id,ninety_s,sca,sca_per_90,passlive_sca,passdead_sca,to_sca,sh_sca,fld_sca,def_sca,gca,gca_per_90,passlive_gca,passdead_gca,to_gca,sh_gca,fld_gca,def_gca
,,0.8,1,1.23,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.8,1,1.29,1,0,0,0,0,0,1,1.29,1,0,0,0,0,0
,,1.9,7,3.6,4,0,0,2,1,0,2,1.03,2,0,0,0,0,0
,,2.8,2,0.73,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,1.7,6,3.55,6,0,0,0,0,0,1,0.59,1,0,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.6,7,2.65,5,0,0,0,2,0,1,0.38,0,0,0,0,1,0
,,1.4,3,2.08,2,0,0,1,0,0,1,0.69,0,0,0,1,0,0
,,3.0,1,0.33,1,0,0,0,0,0,1,0.33,1,0,0,0,0,0
,,2.5,1,0.4,1,0,0,0,0,0,1,0.4,1,0,0,0,0,0
,,3.0,3,1.0,2,1,0,0,0,0,1,0.33,0,1,0,0,0,0
,,0.8,2,2.54,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.2,7,3.2,4,0,0,3,0,0,1,0.46,0,0,0,1,0,0
,,3.0,2,0.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.3,1,3.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
