stat_id,player_id,mp,min,ninety_s,starts,gls,gls_per_90,ast,ast_per_90,g_a,g_a_per_90,g_pk,g_pk_per_90,pk,pkatt,crd_y,crd_r,xg,xg_per_90,npxg,npxg_per_90,xag,xag_per_90,npxg_xag,npxg_xag_per_90
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,265,2.9,3,4,1.36,1,0.34,5,1.7,3,1.02,1,1,0,0,2.8,0.97,2.1,0.7,0.8,0.29,2.9,0.99
,,1,56,0.6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.1,0.04,0.2,0.06
,,3,251,2.8,3,2,0.72,0,0.0,2,0.72,2,0.72,0,0,0,0,0.5,0.2,0.5,0.2,0.1,0.03,0.6,0.22
,,1,27,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.18,0.1,0.18,0.0,0.0,0.1,0.18
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,44,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,5,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,264,2.9,3,1,0.34,0,0.0,1,0.34,1,0.34,0,0,0,0,0.5,0.19,0.5,0.19,0.1,0.04,0.7,0.23
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.08,0.2,0.08,0.0,0.0,0.2,0.08
,,3,165,1.8,2,1,0.55,0,0.0,1,0.55,1,0.55,0,0,0,0,0.4,0.23,0.4,0.23,0.0,0.01,0.5,0.25
,,3,245,2.7,3,1,0.37,0,0.0,1,0.37,1,0.37,0,0,0,0,0.2,0.08,0.2,0.08,0.5,0.18,0.7,0.27
,,3,225,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,115,1.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.07,0.1,0.07
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,268,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.05,0.2,0.05,0.0,0.0,0.2,0.05
,,3,243,2.7,3,1,0.37,0,0.0,1,0.37,1,0.37,0,0,0,0,1.0,0.38,1.0,0.38,0.2,0.08,1.2,0.45
,,3,139,1.5,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5,0.35,0.5,0.35,0.3,0.17,0.8,0.53
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,121,1.3,2,2,1.49,0,0.0,2,1.49,1,0.74,1,1,0,0,1.1,0.85,0.4,0.26,0.0,0.0,0.4,0.26
,,1,10,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,24,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,136,1.5,2,1,0.66,0,0.0,1,0.66,1,0.66,0,0,0,0,0.3,0.17,0.3,0.17,0.0,0.0,0.3,0.17
,,3,215,2.4,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,3,237,2.6,3,3,1.14,1,0.38,4,1.52,2,0.76,1,1,0,0,2.4,0.92,1.6,0.62,1.4,0.52,3.0,1.15
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.09,0.3,0.09,0.0,0.0,0.3,0.09
,,3,65,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.57,0.4,0.57,0.0,0.04,0.4,0.61
,,3,55,0.6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.28,0.2,0.28
,,3,255,2.8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,2,173,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.19,0.4,0.19,0.1,0.07,0.5,0.26
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,32,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,209,2.3,2,1,0.43,0,0.0,1,0.43,1,0.43,0,0,1,0,2.5,1.07,2.5,1.07,0.5,0.22,3.0,1.29
,,3,260,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,212,2.4,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.1,0.04,0.1,0.05
,,1,63,0.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.16,0.1,0.16,0.1,0.11,0.2,0.27
,,2,5,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.57,0.0,0.57,0.0,0.0,0.0,0.57
,,2,43,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.35,0.2,0.35,0.0,0.0,0.2,0.35
,,1,5,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,180,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,103,1.1,0,1,0.87,0,0.0,1,0.87,1,0.87,0,0,0,0,0.2,0.21,0.2,0.21,0.1,0.09,0.3,0.3
,,3,208,2.3,3,2,0.87,0,0.0,2,0.87,2,0.87,0,0,1,0,1.2,0.52,1.2,0.52,0.7,0.29,1.9,0.81
,,1,9,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49
,,3,258,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.02,0.0,0.02,0.0,0.01,0.1,0.03
,,3,72,0.8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.35,0.3,0.35,0.0,0.0,0.3,0.35
,,1,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,18,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.14
,,3,265,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.2,0.08,0.3,0.09
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,15,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,138,1.5,2,1,0.65,0,0.0,1,0.65,1,0.65,0,0,0,0,0.3,0.18,0.3,0.18,0.6,0.38,0.9,0.56
,,3,167,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.02,0.0,0.02,1.1,0.6,1.1,0.62
,,3,114,1.3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
,,3,270,3.0,3,0,0.0,1,0.33,1,0.33,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.03
,,3,85,0.9,0,1,1.06,1,1.06,2,2.12,1,1.06,0,0,0,0,0.1,0.12,0.1,0.12,0.2,0.22,0.3,0.34
,,2,15,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,19,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,177,2.0,2,1,0.51,0,0.0,1,0.51,1,0.51,0,0,0,0,0.5,0.25,0.5,0.25,0.7,0.36,1.2,0.61
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,87,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.08,0.1,0.08,0.3,0.35,0.4,0.42
,,1,82,0.9,1,0,0.0,1,1.1,1,1.1,0,0.0,0,0,0,0,0.0,0.04,0.0,0.04,0.3,0.32,0.3,0.36
,,3,263,2.9,3,2,0.68,0,0.0,2,0.68,2,0.68,0,1,0,0,1.3,0.43,0.5,0.16,0.4,0.15,0.9,0.31
,,1,84,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0.2,0.21,0.2,0.21,0.0,0.0,0.2,0.21
,,3,206,2.3,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.12,0.3,0.12,0.1,0.06,0.4,0.18
,,2,91,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.5,0.49,0.6,0.56
,,2,107,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.18,0.2,0.18,0.0,0.0,0.2,0.18
,,2,30,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.13
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.01,0.1,0.02
,,2,163,1.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,165,1.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.0,0.0,0.1,0.04
,,3,213,2.4,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.9,0.36,0.9,0.36,0.0,0.01,0.9,0.38
,,3,233,2.6,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.16,0.4,0.16,0.5,0.18,0.9,0.34
,,3,165,1.8,2,1,0.55,1,0.55,2,1.09,1,0.55,0,0,0,0,0.7,0.4,0.7,0.4,0.5,0.26,1.2,0.66
,,3,165,1.8,3,1,0.55,0,0.0,1,0.55,1,0.55,0,0,0,0,1.3,0.68,1.3,0.68,0.2,0.09,1.4,0.78
,,3,182,2.0,2,0,0.0,1,0.49,1,0.49,0,0.0,0,0,0,0,0.0,0.02,0.0,0.02,0.6,0.27,0.6,0.3
,,3,21,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
,,3,220,2.4,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.11,0.3,0.11,0.3,0.11,0.5,0.22
,,2,174,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,90,1.0,1,0,0.0,1,1.0,1,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.24,0.2,0.24
,,3,20,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.5,0.18,0.6,0.21
,,3,119,1.3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.23,0.3,0.23,0.0,0.0,0.3,0.23
,,3,118,1.3,1,0,0.0,1,0.76,1,0.76,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.08,0.1,0.08
,,3,270,3.0,3,1,0.33,0,0.0,1,0.33,1,0.33,0,0,2,0,0.5,0.18,0.5,0.18,0.1,0.02,0.6,0.2
,,1,10,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,144,1.6,1,1,0.62,2,1.25,3,1.87,1,0.62,0,0,0,0,0.2,0.15,0.2,0.15,1.0,0.6,1.2,0.75
,,3,202,2.2,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.11,0.2,0.11,0.0,0.01,0.3,0.12
,,3,162,1.8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5,0.27,0.5,0.27,0.0,0.02,0.5,0.28
,,2,20,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.58,0.1,0.58
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.04
,,2,168,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03
,,1,29,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,1,0.33,1,0.33,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.6,0.19,0.6,0.2
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,82,0.9,0,0,0.0,1,1.1,1,1.1,0,0.0,0,0,0,0,0.1,0.07,0.1,0.07,0.1,0.15,0.2,0.22
,,3,202,2.2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7,0.31,0.7,0.31,0.0,0.02,0.7,0.33
,,2,60,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05
,,2,46,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.25,0.1,0.25,0.1,0.16,0.2,0.41
,,3,151,1.7,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.08,0.1,0.08,0.0,0.0,0.1,0.08
,,3,253,2.8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
,,1,45,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,3,175,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03
,,2,19,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.4
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.1,0.3,0.1,0.0,0.0,0.3,0.1
,,2,162,1.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,1,0.2,0.13,0.2,0.13,0.0,0.02,0.3,0.16
,,3,267,3.0,3,0,0.0,1,0.34,1,0.34,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.5,0.16,0.6,0.2
,,3,270,3.0,3,1,0.33,0,0.0,1,0.33,1,0.33,0,0,0,0,0.7,0.23,0.7,0.23,0.2,0.06,0.9,0.29
,,1,9,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21
,,3,208,2.3,3,1,0.43,0,0.0,1,0.43,1,0.43,0,0,0,0,0.7,0.31,0.7,0.31,0.6,0.26,1.3,0.58
,,2,130,1.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,205,2.3,3,0,0.0,1,0.44,1,0.44,0,0.0,0,0,0,0,0.5,0.23,0.5,0.23,0.2,0.08,0.7,0.31
,,3,68,0.8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.25,0.2,0.25,0.0,0.0,0.2,0.25
,,1,9,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,54,0.6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.46,0.3,0.46
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4,0.15,0.4,0.15,0.4,0.13,0.8,0.27
,,3,260,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.2,0.06,0.2,0.07
,,3,87,1.0,1,0,0.0,1,1.03,1,1.03,0,0.0,0,0,0,0,0.1,0.08,0.1,0.08,0.1,0.08,0.2,0.17
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,3,219,2.4,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.5,0.21,0.6,0.24
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.2,0.05,0.3,0.1
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5,0.16,0.5,0.16,0.0,0.0,0.5,0.16
,,3,225,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,109,1.2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.0,0.0,0.1,0.05
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.05,0.2,0.05,0.2,0.08,0.4,0.13
,,3,255,2.8,3,0,0.0,1,0.35,1,0.35,0,0.0,0,0,0,0,0.2,0.07,0.2,0.07,1.1,0.37,1.2,0.44
,,3,236,2.6,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.09,0.2,0.09,0.0,0.01,0.3,0.1
,,3,228,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,1.1,0.45,1.1,0.45,0.2,0.08,1.3,0.53
,,1,6,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.0,0.0,0.1,0.05
,,3,265,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.07,0.2,0.07,0.0,0.0,0.2,0.07
,,2,73,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05
,,2,70,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.16,0.1,0.16,0.0,0.0,0.1,0.16
,,3,175,1.9,2,1,0.51,0,0.0,1,0.51,1,0.51,0,0,1,0,1.5,0.76,1.5,0.76,0.1,0.05,1.6,0.81
,,3,248,2.8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03
,,3,152,1.7,2,1,0.59,1,0.59,2,1.18,1,0.59,0,0,1,0,0.3,0.17,0.3,0.17,0.2,0.13,0.5,0.3
,,1,4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,238,2.6,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.07,0.2,0.07,0.1,0.03,0.2,0.09
,,2,130,1.4,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.14,0.2,0.14,0.0,0.0,0.2,0.14
,,3,269,3.0,3,0,0.0,1,0.33,1,0.33,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.2,0.08,0.3,0.09
,,3,225,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.05,0.2,0.05,0.0,0.0,0.2,0.05
,,1,71,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.06,0.1,0.07
,,3,269,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,197,2.2,3,1,0.46,0,0.0,1,0.46,1,0.46,0,0,0,0,1.6,0.75,1.6,0.75,0.4,0.17,2.0,0.92
,,3,269,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.11,0.3,0.11,0.0,0.01,0.4,0.13
,,2,27,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,106,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.4,0.3,0.4,0.3
,,2,106,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.04,0.1,0.04,0.6,0.55,0.7,0.59
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.15,0.2,0.15,0.0,0.0,0.2,0.15
,,1,4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,27,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,127,1.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.6,0.45,0.7,0.51
,,3,262,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,20,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,180,2.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03
,,3,216,2.4,3,2,0.83,1,0.42,3,1.25,1,0.42,1,1,1,0,1.2,0.48,0.4,0.15,0.4,0.18,0.8,0.34
,,3,255,2.8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.02,0.0,0.02,0.1,0.03,0.1,0.04
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,5,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,2,0.67,2,0.67,0,0.0,0,0,1,0,0.3,0.12,0.3,0.12,0.4,0.12,0.7,0.24
,,2,30,0.3,0,0,0.0,1,3.0,1,3.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.4,1.06,0.4,1.06
,,3,230,2.6,3,0,0.0,1,0.39,1,0.39,0,0.0,0,0,1,0,0.8,0.3,0.8,0.3,0.4,0.14,1.1,0.45
,,3,43,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.62,0.3,0.62,0.2,0.46,0.5,1.08
,,3,270,3.0,3,3,1.0,1,0.33,4,1.33,2,0.67,1,2,0,0,2.2,0.74,0.5,0.16,1.3,0.44,1.8,0.6
,,2,176,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2,0.06,0.2,0.06,0.3,0.11,0.5,0.17
,,3,116,1.3,1,1,0.78,0,0.0,1,0.78,1,0.78,0,0,0,0,0.2,0.17,0.2,0.17,0.2,0.12,0.4,0.29
,,1,10,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,24,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.45,0.1,0.45,0.0,0.0,0.1,0.45
,,3,270,3.0,3,1,0.33,1,0.33,2,0.67,1,0.33,0,0,0,0,0.1,0.04,0.1,0.04,1.0,0.32,1.1,0.37
,,1,8,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.02,0.1,0.02,0.0,0.01,0.1,0.03
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
