Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
203,Lennard Maloney,USA,MF,Heidenheim,24,1999.0,3.2,104,102,1,1,0,0,0,0,0,0,0,0,67,1,5
204,Johan Manzambi,SUI,FW,Freiburg,18,2005.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
205,Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,25,1999.0,4.6,92,79,13,4,2,0,14,1,7,1,6,0,69,0,2
206,Erhan Mašović,SRB,DF,Bochum,25,1998.0,3.2,160,150,10,7,0,1,0,0,0,0,0,0,139,0,0
207,Igor Matanovic,CRO,FW,Eint Frankfurt,21,2003.0,1.6,32,28,4,0,0,0,0,0,0,0,0,0,24,0,1
208,Chrislain Matsima,FRA,DF,Augsburg,22,2002.0,0.4,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
209,Jean Mattéo Bahoya,FRA,MF,Eint Frankfurt,19,2005.0,0.1,5,5,0,0,1,0,0,0,0,0,0,0,4,0,0
210,Keke Maximilian Topp,GER,"FW,MF",Werder Bremen,20,2004.0,1.3,33,29,4,1,0,0,1,0,0,0,0,0,19,0,3
211,Jakov Medić,CRO,DF,Bochum,26,1998.0,4.8,184,174,9,4,1,0,0,0,0,0,0,0,163,1,0
212,Connor Metcalfe,AUS,MF,St. Pauli,24,1999.0,2.5,88,79,7,3,0,0,6,1,3,0,3,0,54,2,3
213,Karol Mets,EST,DF,St. Pauli,31,1993.0,5.0,332,314,17,11,0,2,0,1,0,0,0,0,274,1,2
214,Florian Micheler,AUT,MF,Hoffenheim,19,2005.0,0.4,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0
215,Enzo Millot,FRA,MF,Stuttgart,22,2002.0,3.9,226,208,18,3,0,3,12,3,9,0,6,0,197,0,2
216,Kim Min-jae,KOR,DF,Bayern Munich,27,1996.0,4.9,518,503,14,5,0,2,0,2,0,0,0,0,470,1,1
217,Maximilian Mittelstädt,GER,DF,Stuttgart,27,1997.0,4.1,300,259,40,1,0,1,17,39,0,0,0,0,261,1,3
218,Koji Miyoshi,JPN,MF,Bochum,27,1997.0,0.9,20,20,0,0,2,0,1,0,0,0,0,0,8,0,2
219,Max Moerstedt,GER,FW,Hoffenheim,,0.0,0.3,10,10,0,0,0,0,0,0,0,0,0,0,6,0,2
220,Steve Mounié,BEN,FW,Augsburg,30,1994.0,1.3,34,32,2,0,0,0,1,1,0,0,0,0,22,0,1
221,Nordi Mukiele,FRA,DF,Leverkusen,26,1997.0,0.6,39,38,1,0,0,0,2,1,0,0,0,0,35,0,0
222,Florian Müller,GER,GK,Freiburg,26,1997.0,2.0,74,55,18,5,0,0,0,0,0,0,0,0,41,1,0
223,Kevin Müller,GER,GK,Heidenheim,33,1991.0,5.0,192,132,58,16,0,0,0,0,0,0,0,0,142,2,0
224,Thomas Müller,GER,"MF,FW",Bayern Munich,35,1989.0,1.4,75,72,3,0,0,1,6,2,0,0,0,0,62,0,0
225,Jamal Musiala,GER,MF,Bayern Munich,21,2003.0,4.3,207,197,9,0,2,0,1,0,2,0,0,0,175,1,7
226,Florent Muslija,KVX,"DF,FW",Freiburg,26,1998.0,0.6,34,30,4,1,0,0,5,2,1,0,1,0,22,0,0
227,Phillipp Mwene,AUT,DF,Mainz 05,30,1994.0,4.9,182,135,44,0,0,0,23,38,6,2,1,3,134,3,6
228,Nathan N'Goumou,FRA,FW,Gladbach,24,2000.0,2.4,60,56,4,0,0,0,6,3,0,0,0,0,41,0,2
229,Stanley N'Soki,FRA,DF,Hoffenheim,25,1999.0,0.2,7,6,1,1,0,0,0,0,0,0,0,0,7,0,0
230,Paul Nebel,GER,DF,Mainz 05,21,2002.0,0.4,39,31,8,3,0,0,5,5,0,0,0,0,30,0,0
231,Luca Netz,GER,DF,Gladbach,21,2003.0,4.9,274,238,36,5,0,0,4,31,0,0,0,0,231,0,6
232,Manuel Neuer,GER,GK,Bayern Munich,38,1986.0,4.0,213,203,10,4,0,0,0,0,0,0,0,0,193,0,0
233,Florian Neuhaus,GER,MF,Gladbach,27,1997.0,0.3,15,14,1,1,0,0,0,0,0,0,0,0,12,0,0
234,Moritz Nicolas,GER,GK,Gladbach,26,1997.0,2.0,90,80,10,2,0,0,0,0,0,0,0,0,80,0,0
235,Justin Njinmah,GER,"MF,FW",Werder Bremen,23,2000.0,1.5,42,42,0,0,0,1,2,0,0,0,0,0,27,0,1
236,Niels Nkounkou,FRA,"MF,DF",Eint Frankfurt,23,2000.0,1.9,91,74,16,6,0,1,13,10,0,0,0,0,62,1,7
237,Felix Nmecha,GER,"MF,DF",Dortmund,23,2000.0,1.8,97,95,2,2,0,1,0,0,0,0,0,0,83,0,2
238,Alexander Nübel,GER,GK,Stuttgart,28,1996.0,5.0,214,193,18,5,0,0,0,0,0,0,0,0,165,3,0
239,Antonio Nusa,NOR,MF,RB Leipzig,19,2005.0,2.0,61,56,4,1,1,0,1,3,0,0,0,0,48,1,1
240,Tim Oermann,GER,DF,Bochum,20,2003.0,1.2,29,28,0,0,0,0,0,0,0,0,0,0,23,1,0
241,Ifechukwu Ogbus,SUI,DF,Freiburg,18,2005.0,0.2,10,4,6,0,0,0,0,6,0,0,0,0,6,0,0
242,Michael Olise,FRA,"FW,MF",Bayern Munich,22,2001.0,3.6,209,191,18,3,4,2,19,8,7,4,0,0,168,0,4
243,Jonas Omlin,SUI,GK,Gladbach,30,1994.0,3.0,147,133,13,1,0,2,0,1,0,0,0,0,119,1,0
244,Karim Onisiwo,AUT,"MF,FW",Mainz 05,32,1992.0,1.0,18,17,1,0,0,0,2,0,0,0,0,0,10,0,1
245,Frank Onyeka,NGA,MF,Augsburg,26,1998.0,2.9,126,124,2,1,0,1,1,1,0,0,0,0,103,0,3
246,Loïs Openda,BEL,FW,RB Leipzig,24,2000.0,4.2,70,65,4,1,0,1,6,0,0,0,0,0,49,1,3
247,Willi Orban,HUN,DF,RB Leipzig,31,1992.0,2.9,280,273,7,4,0,1,1,1,0,0,0,0,245,0,3
248,Patrick Osterhage,GER,MF,Freiburg,24,2000.0,4.0,163,159,4,4,0,2,1,0,0,0,0,0,136,0,4
249,Salih Özcan,TUR,MF,Wolfsburg,26,1998.0,1.3,70,65,5,4,0,1,2,0,0,0,0,0,51,0,1
250,Exequiel Palacios,ARG,MF,Leverkusen,25,1998.0,0.1,20,19,1,1,0,0,0,0,0,0,0,0,20,0,0
251,João Palhinha,POR,MF,Bayern Munich,29,1995.0,1.4,126,125,1,1,0,0,1,0,0,0,0,0,119,0,0
252,Mats Pannewig,GER,MF,Bochum,19,2004.0,0.4,13,13,0,0,0,0,0,0,0,0,0,0,6,0,0
253,Felix Passlack,GER,DF,Bochum,26,1998.0,5.0,192,154,38,2,1,2,15,36,0,0,0,0,122,0,7
254,Aleksandar Pavlovic,GER,MF,Bayern Munich,20,2004.0,3.6,319,316,3,0,1,1,2,3,0,0,0,0,297,0,2
255,Mads Pedersen,DEN,DF,Augsburg,28,1996.0,1.8,71,52,19,2,0,1,4,17,0,0,0,0,55,0,2
256,Jordan Pefok,USA,FW,Union Berlin,28,1996.0,3.7,61,59,2,0,0,1,0,1,0,0,0,0,40,0,1
257,Benedikt Pichler,AUT,FW,Holstein Kiel,27,1997.0,4.6,97,85,12,0,1,0,4,0,0,0,0,0,65,0,4
258,Amos Pieper,GER,DF,Werder Bremen,26,1998.0,1.2,66,61,5,3,0,0,0,0,0,0,0,0,57,0,0
259,Marvin Pieringer,GER,FW,Heidenheim,24,1999.0,3.8,88,83,5,0,0,0,3,0,0,0,0,0,54,0,5
260,Alassane Pléa,FRA,FW,Gladbach,31,1993.0,3.0,102,96,4,0,3,4,8,2,0,0,0,0,76,2,5
261,Finn Porath,GER,"DF,MF",Holstein Kiel,27,1997.0,3.8,150,126,24,5,0,1,24,15,4,2,1,0,85,0,9
262,Yussuf Poulsen,DEN,FW,RB Leipzig,30,1994.0,1.0,33,33,0,0,0,0,1,0,0,0,0,0,20,0,3
263,Alexander Prass,AUT,DF,Hoffenheim,23,2001.0,3.9,221,184,36,9,1,1,14,26,1,0,1,0,160,1,6
264,Grischa Prömel,GER,MF,Hoffenheim,29,1995.0,1.9,95,89,6,4,0,0,2,1,0,0,0,0,80,0,1
265,Tymoteusz Puchacz,POL,DF,Holstein Kiel,25,1999.0,1.6,86,69,17,4,0,0,19,10,3,0,2,0,54,0,2
266,Leopold Querfeld,AUT,DF,Union Berlin,20,2003.0,0.9,27,26,1,1,0,0,0,0,0,0,0,0,21,0,2
267,David Raum,GER,DF,RB Leipzig,26,1998.0,4.6,300,242,58,13,1,1,39,33,12,8,3,0,221,0,7
268,Rocco Reitz,GER,MF,Gladbach,22,2002.0,2.4,156,152,4,4,2,0,3,0,0,0,0,0,130,0,2
269,Nicolai Remberg,GER,MF,Holstein Kiel,24,2000.0,1.8,60,59,0,0,0,1,0,0,0,0,0,0,37,1,3
270,Elvis Rexhbeçaj,KVX,MF,Augsburg,26,1997.0,4.6,181,154,26,9,0,1,27,1,15,9,4,0,132,1,5
271,Gio Reyna,USA,MF,Dortmund,21,2002.0,0.1,13,12,1,0,0,0,1,1,0,0,0,0,10,0,1
272,Fabian Rieder,SUI,"MF,FW",Stuttgart,22,2002.0,2.6,108,94,14,4,0,0,11,3,6,3,3,0,74,0,6
273,Lars Ritzka,GER,"DF,FW",St. Pauli,26,1998.0,2.2,99,82,17,1,0,0,5,16,0,0,0,0,71,0,5
274,Merlin Röhl,GER,MF,Freiburg,22,2002.0,1.8,39,38,1,0,0,0,3,1,0,0,0,0,30,0,1
275,Lasse Rosenboom,GER,DF,Holstein Kiel,22,2002.0,1.7,44,37,7,0,0,1,2,7,0,0,0,0,28,0,1
276,Max Rosenfelder,GER,DF,Freiburg,21,2003.0,3.0,116,110,6,4,0,0,0,0,0,0,0,0,102,0,1
277,Tom Rothe,GER,"DF,MF",Union Berlin,19,2004.0,3.2,136,96,40,3,0,1,11,37,0,0,0,0,79,0,7
278,Anthony Rouault,FRA,DF,Stuttgart,23,2001.0,2.3,140,133,7,6,0,0,0,1,0,0,0,0,128,0,0
279,Julian Ryerson,NOR,DF,Dortmund,26,1997.0,4.3,187,161,26,3,0,0,13,23,0,0,0,0,169,0,3
280,Frederik Rønnow,DEN,GK,Union Berlin,32,1992.0,5.0,162,127,34,11,0,0,0,0,0,0,0,0,111,1,0
281,Elias Saad,TUN,"FW,MF",St. Pauli,24,1999.0,2.8,60,59,0,0,0,1,4,0,0,0,0,0,47,1,5
282,Marcel Sabitzer,AUT,"MF,FW",Dortmund,30,1994.0,3.2,114,105,9,5,0,1,2,4,0,0,0,0,91,0,3
283,Manolis Saliakas,GRE,MF,St. Pauli,28,1996.0,2.3,118,96,22,2,0,3,8,20,0,0,0,0,78,0,3
284,Roland Sallai,HUN,"FW,MF",Freiburg,27,1997.0,0.5,17,15,2,0,0,0,4,0,2,1,1,0,11,0,0
285,Philipp Sander,GER,MF,Gladbach,26,1998.0,2.7,155,151,4,2,1,0,1,2,0,0,0,0,130,0,2
286,Leroy Sané,GER,FW,Bayern Munich,28,1996.0,0.4,24,24,0,0,0,0,0,0,0,0,0,0,18,0,3
287,Kaishu Sano,JPN,MF,Mainz 05,23,2000.0,4.8,152,150,1,0,0,0,1,1,0,0,0,0,115,1,6
288,Kauã Santos,BRA,GK,Eint Frankfurt,21,2003.0,2.5,91,78,13,5,0,0,0,0,0,0,0,0,66,0,0
289,Joe Scally,USA,DF,Gladbach,21,2002.0,5.0,313,253,58,6,1,5,12,52,0,0,0,0,269,2,5
290,András Schäfer,HUN,MF,Union Berlin,25,1999.0,3.9,166,161,4,2,0,1,3,2,0,0,0,0,125,1,4
291,Patrik Schick,CZE,FW,Leverkusen,28,1996.0,1.0,18,15,3,0,0,0,0,1,0,0,0,0,15,0,1
292,Stefan Schimmer,GER,FW,Heidenheim,30,1994.0,0.3,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
293,Keven Schlotterbeck,GER,DF,Augsburg,27,1997.0,4.6,300,284,15,8,0,3,0,0,0,0,0,0,261,1,2
294,Nico Schlotterbeck,GER,DF,Dortmund,24,1999.0,3.8,327,299,28,6,1,3,2,19,0,0,0,0,284,0,7
295,Romano Schmid,AUT,MF,Werder Bremen,24,2000.0,4.8,233,226,5,2,1,1,21,1,2,0,1,0,177,2,6
296,Jan Schöppner,GER,MF,Heidenheim,25,1999.0,4.2,119,115,3,2,0,1,2,1,0,0,0,0,95,1,1
297,Marvin Schulz,GER,MF,Holstein Kiel,29,1995.0,0.1,11,9,2,1,0,0,1,0,1,0,1,0,9,0,0
298,Léo Scienza,BRA,"FW,MF",Heidenheim,26,1998.0,2.7,64,52,12,5,1,0,13,2,5,2,3,0,38,0,2
299,Nicolas Seiwald,AUT,MF,RB Leipzig,23,2001.0,3.4,216,213,3,2,0,1,1,0,0,0,0,0,186,0,1
300,Benjamin Šeško,SVN,"FW,MF",RB Leipzig,21,2003.0,4.0,105,103,2,0,1,0,1,2,0,0,0,0,73,0,5
301,Armindo Sieb,GER,"MF,FW",Mainz 05,21,2003.0,1.5,42,41,1,0,1,0,1,1,0,0,0,0,26,0,1
302,Tim Siersleben,GER,DF,Heidenheim,24,2000.0,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
303,Kiliann Sildillia,FRA,FW,Freiburg,22,2002.0,0.0,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0
304,André Silva,POR,FW,RB Leipzig,28,1995.0,0.2,9,8,1,0,1,0,0,1,0,0,0,0,7,0,0
305,Mohamed Simakan,FRA,DF,RB Leipzig,24,2000.0,0.6,50,44,6,0,0,0,1,6,0,0,0,0,42,0,1
306,Xavi Simons,NED,MF,RB Leipzig,21,2003.0,5.0,262,233,26,8,5,0,19,2,14,5,4,0,206,3,5
307,Danel Sinani,LUX,FW,St. Pauli,27,1997.0,0.0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0
308,Ibrahima Sissoko,MLI,"MF,DF",Bochum,26,1997.0,4.8,166,162,3,1,0,0,4,1,0,0,0,0,128,1,1
309,Tim Skarke,GER,"FW,MF",Union Berlin,28,1996.0,1.6,38,38,0,0,0,0,5,0,0,0,0,0,23,0,4
310,Ellyes Skhiri,TUN,MF,Eint Frankfurt,29,1995.0,4.1,155,153,2,2,0,0,0,0,0,0,0,0,140,0,4
311,Steven Skrzybski,GER,MF,Holstein Kiel,31,1992.0,0.6,21,21,0,0,0,0,2,0,0,0,0,0,16,0,0
312,Eric Smith,SWE,DF,St. Pauli,27,1997.0,4.4,253,217,35,19,0,1,20,0,16,4,6,0,201,1,1
313,Anton Stach,GER,"DF,MF",Hoffenheim,25,1998.0,4.5,277,272,4,4,0,0,3,0,0,0,0,0,238,1,3
314,Jens Stage,DEN,MF,Werder Bremen,27,1996.0,4.7,190,186,2,2,0,1,4,0,0,0,0,0,144,2,5
315,Niklas Stark,GER,DF,Werder Bremen,29,1995.0,4.1,235,226,8,6,0,2,0,1,0,0,0,0,196,1,1
316,Pascal Stenzel,GER,DF,Stuttgart,28,1996.0,1.3,83,70,13,1,0,0,5,10,2,1,0,0,71,0,1
317,Angelo Stiller,GER,"MF,DF",Stuttgart,23,2001.0,4.9,388,367,21,8,0,1,15,1,7,3,4,0,348,0,3
318,Kevin Stöger,AUT,MF,Gladbach,31,1993.0,4.6,315,269,44,15,4,3,31,7,16,3,11,0,237,2,9
319,Niklas Süle,GER,DF,Dortmund,29,1995.0,3.7,354,334,19,8,0,1,0,0,0,0,0,0,337,1,0
320,Mattias Svanberg,SWE,MF,Wolfsburg,25,1999.0,4.2,63,61,2,0,0,0,0,0,0,0,0,0,49,0,2
321,Haris Tabakovic,BIH,FW,Hoffenheim,30,1994.0,0.4,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
322,Jonathan Tah,GER,DF,Leverkusen,28,1996.0,5.0,323,318,5,4,1,0,2,0,0,0,0,0,305,0,0
323,Edmond Tapsoba,BFA,DF,Leverkusen,25,1999.0,4.9,331,304,27,9,0,1,2,17,0,0,0,0,274,0,4
324,Mathys Tel,FRA,"MF,FW",Bayern Munich,19,2005.0,0.8,37,34,3,1,0,0,0,1,1,0,0,0,30,0,1
325,Nathan Tella,NGA,"DF,FW",Leverkusen,25,1999.0,0.9,24,22,2,0,1,0,2,2,0,0,0,0,19,0,2
326,Martin Terrier,FRA,MF,Leverkusen,27,1997.0,3.0,98,91,6,0,1,0,0,0,0,0,0,0,81,1,3
327,Arthur Theate,BEL,DF,Eint Frankfurt,24,2000.0,4.8,226,194,30,3,0,2,2,23,0,0,0,0,185,2,2
328,Phillip Tietz,GER,FW,Augsburg,27,1997.0,2.8,82,77,4,0,0,0,0,0,0,0,0,0,51,1,3
329,Umut Tohumcu,GER,MF,Hoffenheim,20,2004.0,1.5,62,58,4,4,0,0,1,0,0,0,0,0,56,0,1
330,Tiago Tomás,POR,"MF,FW",Wolfsburg,22,2002.0,4.1,79,78,0,0,0,1,5,0,0,0,0,0,53,1,3
331,Lucas Tousart,FRA,MF,Union Berlin,27,1997.0,1.4,30,30,0,0,0,1,1,0,0,0,0,0,17,0,1
332,Omar Traoré,GER,"DF,FW",Heidenheim,26,1998.0,4.8,201,160,41,1,0,2,13,38,0,0,0,0,138,0,7
333,Kevin Trapp,GER,GK,Eint Frankfurt,34,1990.0,2.5,90,68,22,5,0,0,0,0,0,0,0,0,69,0,0
334,Philipp Treu,GER,"MF,DF",St. Pauli,23,2000.0,5.0,242,186,56,2,0,1,11,54,0,0,0,0,197,0,8
335,Christopher Trimmel,AUT,DF,Union Berlin,37,1987.0,1.2,52,34,18,2,0,0,12,10,6,6,0,0,33,0,1
336,Tuta,BRA,"DF,MF",Eint Frankfurt,25,1999.0,5.0,216,206,10,5,0,0,0,1,0,0,0,0,199,0,1
337,Sven Ulreich,GER,GK,Bayern Munich,36,1988.0,1.0,30,29,1,0,0,0,0,0,0,0,0,0,25,0,0
338,Deniz Undav,GER,"FW,MF",Stuttgart,28,1996.0,3.6,125,120,5,0,0,2,2,3,0,0,0,0,86,0,7
339,Dayot Upamecano,FRA,DF,Bayern Munich,25,1998.0,5.0,488,478,9,6,0,0,1,0,0,0,0,0,454,1,2
340,Can Uzun,TUR,"FW,MF",Eint Frankfurt,18,2005.0,0.6,14,13,1,0,0,0,1,0,1,0,1,0,11,0,1
341,Josha Vagnoman,GER,DF,Stuttgart,23,2000.0,3.0,121,100,21,1,1,0,2,20,0,0,0,0,100,0,2
342,Ruben Vargas,SUI,MF,Augsburg,26,1998.0,2.6,118,107,11,2,0,1,12,6,1,0,0,0,97,0,0
343,Nikola Vasilj,BIH,GK,St. Pauli,28,1995.0,5.0,216,173,43,15,0,0,0,0,0,0,0,0,157,0,0
344,Denis Vavro,SVK,DF,Wolfsburg,28,1996.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Miloš Veljković,SRB,DF,Werder Bremen,29,1995.0,1.0,60,59,1,1,0,8,0,0,0,0,0,0,55,0,1
346,Nikolas Veratschnig,AUT,MF,Mainz 05,21,2003.0,0.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0
347,Arthur Vermeeren,BEL,MF,RB Leipzig,19,2005.0,0.8,69,68,1,1,0,1,1,0,0,0,0,0,60,0,3
348,Yorbe Vertessen,BEL,"MF,FW",Union Berlin,23,2001.0,2.0,52,39,13,3,1,0,14,0,9,5,2,0,33,0,1
349,Kevin Vogt,GER,DF,Union Berlin,33,1991.0,4.9,262,237,24,14,0,1,0,0,0,0,0,0,223,1,1
350,Aster Vranckx,BEL,MF,Wolfsburg,21,2002.0,0.6,21,20,1,0,0,0,1,0,0,0,0,0,19,0,1
351,Robert Wagner,GER,MF,St. Pauli,21,2003.0,2.0,69,64,4,0,0,0,2,0,0,0,0,0,51,1,1
352,Hauke Wahl,GER,DF,St. Pauli,30,1994.0,5.0,270,262,8,5,0,0,3,1,0,0,0,0,220,0,2
353,Paul Wanner,GER,MF,Heidenheim,18,2005.0,3.9,115,100,15,7,2,1,9,0,5,3,2,0,83,0,1
354,Julian Weigl,GER,MF,Gladbach,29,1995.0,4.6,307,300,5,4,0,1,2,1,0,0,0,0,269,2,6
355,Timon Weiner,GER,GK,Holstein Kiel,25,1999.0,5.0,199,170,29,7,0,0,0,0,0,0,0,0,147,0,0
356,Nelson Weiper,GER,"FW,MF",Mainz 05,19,2005.0,0.2,9,8,1,0,0,0,1,0,0,0,0,0,5,0,1
357,Mitchell Weiser,GER,"DF,MF",Werder Bremen,30,1994.0,5.0,213,178,34,0,3,1,11,31,0,0,0,0,150,1,7
358,Noah Weißhaupt,GER,FW,Freiburg,23,2001.0,0.6,42,42,0,0,0,0,5,0,0,0,0,0,33,0,2
359,Silvan Widmer,SUI,DF,Mainz 05,31,1993.0,1.2,58,45,13,0,0,0,2,13,0,0,0,0,44,0,0
360,Patrick Wimmer,AUT,"FW,MF",Wolfsburg,23,2001.0,3.3,58,55,3,0,0,0,1,1,0,0,0,0,34,0,5
361,Jonas Wind,DEN,"FW,MF",Wolfsburg,25,1999.0,1.5,40,40,0,0,0,0,2,0,0,0,0,0,26,0,0
362,Florian Wirtz,GER,MF,Leverkusen,21,2003.0,5.0,362,340,21,6,3,4,14,9,6,0,0,0,287,1,12
363,Dani de Wit,NED,MF,Bochum,26,1998.0,4.0,104,96,6,0,0,0,1,1,0,0,0,0,77,2,1
364,Maximilian Wittek,GER,DF,Bochum,29,1995.0,5.0,243,181,62,14,1,1,26,37,11,6,4,0,161,0,7
365,Marius Wolf,GER,DF,Augsburg,29,1995.0,2.9,162,125,37,5,0,0,19,32,0,0,0,0,114,0,12
366,Nick Woltemade,GER,MF,Stuttgart,22,2002.0,0.2,9,9,0,0,0,0,0,0,0,0,0,0,4,0,1
367,Jeong Woo-yeong,KOR,"MF,FW",Union Berlin,25,1999.0,1.7,83,72,11,2,0,0,11,1,8,2,3,0,63,0,1
368,Granit Xhaka,SUI,MF,Leverkusen,32,1992.0,5.0,444,428,16,11,3,0,4,2,0,0,0,0,408,0,0
369,Dan-Axel Zagadou,FRA,"DF,MF",Stuttgart,25,1999.0,0.3,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0
370,Robin Zentner,GER,GK,Mainz 05,29,1994.0,5.0,180,118,61,15,0,0,0,0,0,0,0,0,115,1,0
371,Cedric Zesiger,SUI,DF,Wolfsburg,26,1998.0,5.0,217,188,29,13,0,2,2,0,0,0,0,0,175,0,3
372,Michael Zetterer,GER,GK,Werder Bremen,29,1995.0,5.0,180,139,41,16,0,0,0,0,0,0,0,0,143,0,0
