Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls_per_90,Ast,Ast_per_90,G+A,G+A_per_90,G-PK,G-PK_per_90,PK,PKatt,CrdY,CrdR,xG,xG_per_90,npxG,npxG_per_90,xAG,xAG_per_90,npxG+xAG,npxG+xAG_per_90,PrgC,PrgP,PrgR,G+A-PK,xG+xAG
108,Serge Gnabry,GER,"FW,MF",Bayern Munich,29.0,1995.0,5,4,324,3.6,2,0.56,2,0.56,4,1.11,2,0.56,0,0,0,0,2.1,0.57,2.1,0.57,0.8,0.22,2.8,0.79,18,14,42,1.11,0.79
109,Leon Goretzka,GER,DF,Bayern Munich,29.0,1995.0,1,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
110,Robin Gosens,GER,DF,Union Berlin,30.0,1994.0,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.02,0.0,0.02,0.1,0.13,0.2,0.15,1,4,5,0.0,0.15
111,Mario Götze,GER,"FW,MF",Eint Frankfurt,32.0,1992.0,4,3,222,2.5,0,0.0,1,0.41,1,0.41,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.3,0.12,0.4,0.17,6,9,10,0.41,0.17
112,Jeffrey Gouweleeuw,NED,DF,Augsburg,33.0,1991.0,5,5,450,5.0,0,0.0,1,0.2,1,0.2,0,0.0,0,1,3,0,0.8,0.17,0.0,0.01,0.6,0.13,0.7,0.14,9,32,6,0.2,0.29
113,Kamil Grabara,POL,GK,Wolfsburg,25.0,1999.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0
114,Michael Gregoritsch,AUT,FW,Freiburg,30.0,1994.0,1,0,17,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0
115,Vincenzo Grifo,ITA,"FW,MF",Freiburg,31.0,1993.0,5,5,403,4.5,2,0.45,2,0.45,4,0.89,2,0.45,0,1,0,0,1.9,0.43,1.1,0.26,1.9,0.41,3.0,0.67,12,29,29,0.89,0.85
116,Florian Grillitsch,AUT,"MF,DF",Hoffenheim,29.0,1995.0,3,3,203,2.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.01,0.1,0.04,2,7,1,0.0,0.04
117,Álex Grimaldo,ESP,DF,Leverkusen,29.0,1995.0,5,5,449,5.0,1,0.2,1,0.2,2,0.4,1,0.2,0,0,2,0,0.8,0.15,0.8,0.15,1.7,0.33,2.4,0.48,21,33,44,0.4,0.48
118,Pascal Groß,GER,MF,Dortmund,33.0,1991.0,5,5,406,4.5,0,0.0,1,0.22,1,0.22,0,0.0,0,0,2,0,0.3,0.06,0.3,0.06,1.0,0.22,1.3,0.28,6,43,17,0.22,0.28
119,Marco Grüll,AUT,"FW,MF",Werder Bremen,26.0,1998.0,5,1,136,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6,0.4,0.6,0.4,0.2,0.11,0.8,0.51,2,5,3,0.0,0.51
120,Raphaël Guerreiro,POR,DF,Bayern Munich,30.0,1993.0,4,3,264,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.1,0.02,0.2,0.07,11,15,17,0.0,0.07
121,Morgan Guilavogui,GUI,FW,St. Pauli,26.0,1998.0,4,3,191,2.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.5,0.23,0.5,0.23,0.4,0.2,0.9,0.43,3,3,19,0.0,0.43
122,Serhou Guirassy,GUI,FW,Dortmund,28.0,1996.0,3,3,251,2.8,3,1.08,0,0.0,3,1.08,3,1.08,0,0,0,0,2.5,0.91,2.5,0.91,0.4,0.15,2.9,1.05,3,4,21,1.08,1.05
123,Péter Gulácsi,HUN,GK,RB Leipzig,34.0,1990.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
124,Christian Günter,GER,DF,Freiburg,31.0,1993.0,5,5,430,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.01,0.1,0.01,0.5,0.11,0.6,0.12,4,6,29,0.0,0.12
125,Janik Haberer,GER,"DF,MF",Union Berlin,30.0,1994.0,5,4,346,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.0,0.0,0.1,0.04,2,18,7,0.0,0.04
126,Robin Hack,GER,"FW,MF",Gladbach,26.0,1998.0,4,1,138,1.5,0,0.0,1,0.65,1,0.65,0,0.0,0,0,0,0,0.3,0.21,0.3,0.21,0.3,0.21,0.6,0.42,7,5,12,0.65,0.42
127,Amadou Haidara,MLI,MF,RB Leipzig,26.0,1998.0,5,5,288,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.4,0.11,0.4,0.11,0.0,0.0,0.4,0.11,2,14,5,0.0,0.11
128,Andreas Hanche-Olsen,NOR,DF,Mainz 05,27.0,1997.0,4,4,298,3.3,0,0.0,1,0.3,1,0.3,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,0.2,0.07,0.2,0.07,0,3,2,0.3,0.07
129,Ramon Hendriks,NED,DF,Stuttgart,23.0,2001.0,1,0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0
130,Benjamin Henrichs,GER,DF,RB Leipzig,27.0,1997.0,5,2,235,2.6,0,0.0,1,0.38,1,0.38,0,0.0,0,0,0,0,0.3,0.13,0.3,0.12,0.9,0.36,1.3,0.48,6,11,22,0.38,0.49
131,Piero Hincapié,ECU,DF,Leverkusen,22.0,2002.0,5,4,400,4.4,1,0.23,0,0.0,1,0.23,1,0.23,0,0,0,0,1.0,0.23,1.0,0.23,0.1,0.02,1.1,0.25,5,22,5,0.23,0.25
132,Adam Hložek,CZE,"FW,MF",Hoffenheim,22.0,2002.0,4,3,239,2.7,1,0.38,1,0.38,2,0.75,1,0.38,0,0,1,0,0.9,0.32,0.9,0.32,0.7,0.25,1.5,0.57,3,6,9,0.75,0.57
133,Nicolas Höfler,GER,MF,Freiburg,34.0,1990.0,2,0,56,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0,3,0,0.0,0.02
134,Jonas Hofmann,GER,MF,Leverkusen,32.0,1992.0,1,1,64,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.19,0.1,0.19,0.0,0.0,0.1,0.19,1,3,4,0.0,0.19
135,Philipp Hofmann,GER,FW,Bochum,31.0,1993.0,5,4,315,3.5,0,0.0,2,0.57,2,0.57,0,0.0,0,0,1,0,0.7,0.2,0.7,0.2,0.9,0.25,1.6,0.44,2,6,13,0.57,0.44
136,Lucas Höler,GER,"MF,FW",Freiburg,30.0,1994.0,5,0,111,1.2,0,0.0,1,0.81,1,0.81,0,0.0,0,1,0,0,0.9,0.7,0.1,0.07,0.2,0.14,0.2,0.2,0,2,10,0.81,0.84
137,Benedict Hollerbach,GER,"MF,FW",Union Berlin,23.0,2001.0,5,5,351,3.9,1,0.26,0,0.0,1,0.26,1,0.26,0,0,1,0,0.5,0.13,0.5,0.13,0.2,0.05,0.7,0.18,13,9,22,0.26,0.18
138,Lewis Holtby,GER,MF,Holstein Kiel,34.0,1990.0,5,5,394,4.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.01,0.1,0.01,0.2,0.05,0.3,0.06,3,8,9,0.0,0.06
139,Franck Honorat,FRA,FW,Gladbach,28.0,1996.0,3,3,234,2.6,1,0.38,1,0.38,2,0.77,1,0.38,0,0,0,0,1.6,0.61,1.6,0.61,1.2,0.45,2.7,1.06,9,10,16,0.77,1.06
140,Mathias Honsak,AUT,"MF,FW",Heidenheim,27.0,1996.0,4,1,84,0.9,0,0.0,1,1.07,1,1.07,0,0.0,0,0,1,0,0.2,0.23,0.2,0.23,0.9,0.97,1.1,1.19,2,1,7,1.07,1.19
141,Lukáš Hrádecký,FIN,GK,Leverkusen,34.0,1989.0,4,4,360,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
142,Robin Hranáč,CZE,DF,Hoffenheim,24.0,2000.0,2,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0
143,Hong Hyunseok,KOR,MF,Mainz 05,25.0,1999.0,4,4,220,2.4,0,0.0,1,0.41,1,0.41,0,0.0,0,0,0,0,0.5,0.2,0.5,0.2,0.6,0.23,1.1,0.44,0,6,8,0.41,0.44
144,Oscar Højlund,DEN,MF,Eint Frankfurt,19.0,2005.0,1,0,14,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0
145,Jackson Irvine,AUS,MF,St. Pauli,31.0,1993.0,5,5,450,5.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0,1,0,0.3,0.06,0.3,0.06,0.7,0.14,1.0,0.2,5,28,9,0.2,0.2
146,Ko Itakura,JPN,DF,Gladbach,27.0,1997.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.2,0.04,0.3,0.07,0,11,0,0.0,0.07
147,Marko Ivezić,SRB,DF,Holstein Kiel,22.0,2001.0,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0
148,Lee Jae-sung,KOR,MF,Mainz 05,32.0,1992.0,4,4,340,3.8,1,0.26,0,0.0,1,0.26,1,0.26,0,0,0,0,0.7,0.18,0.7,0.18,0.8,0.22,1.5,0.4,4,15,20,0.26,0.4
149,Kristijan Jakić,CRO,MF,Augsburg,27.0,1997.0,4,3,257,2.9,0,0.0,1,0.35,1,0.35,0,0.0,0,0,0,0,0.2,0.09,0.2,0.09,0.2,0.07,0.4,0.15,7,17,1,0.35,0.15
150,Dominik Javorček,SVK,DF,Holstein Kiel,21.0,2002.0,1,1,45,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0
151,Fredrik Jensen,FIN,"MF,DF",Augsburg,27.0,1997.0,4,1,111,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.07,0.1,0.07,0.1,0.07,0.2,0.14,1,4,9,0.0,0.14
152,Moritz Jenz,GER,DF,Mainz 05,25.0,1999.0,3,3,270,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0.0,0.0
153,Carl Johansson,SWE,DF,Holstein Kiel,30.0,1994.0,4,4,347,3.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.3,0.08,0.3,0.09,0,8,0,0.0,0.09
154,Anthony Jung,GER,DF,Werder Bremen,32.0,1991.0,5,4,405,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,1,0.0,0.0
155,Yusuf Kabadayı,GER,"MF,FW",Augsburg,20.0,2004.0,3,0,37,0.4,1,2.43,0,0.0,1,2.43,1,2.43,0,0,0,0,0.6,1.49,0.6,1.49,0.0,0.12,0.7,1.61,1,2,2,2.43,1.61
156,Pavel Kadeřábek,CZE,DF,Hoffenheim,32.0,1992.0,5,5,435,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.4,0.09,0.5,0.09,1,12,29,0.0,0.09
157,Jakub Kamiński,POL,"DF,MF",Wolfsburg,22.0,2002.0,5,5,450,5.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,1.5,0.3,1.6,0.32,7,13,15,0.2,0.32
158,Kevin Kampl,SVN,MF,RB Leipzig,33.0,1990.0,3,3,265,2.9,1,0.34,0,0.0,1,0.34,1,0.34,0,0,1,0,0.5,0.17,0.5,0.17,0.1,0.02,0.6,0.19,1,17,4,0.34,0.19
159,Harry Kane,ENG,FW,Bayern Munich,31.0,1993.0,5,5,430,4.8,5,1.05,4,0.84,9,1.88,3,0.63,2,2,1,0,2.9,0.6,1.3,0.28,1.5,0.31,2.8,0.59,4,18,27,1.47,0.91
160,Atakan Karazor,GER,MF,Stuttgart,27.0,1996.0,5,5,396,4.4,0,0.0,1,0.23,1,0.23,0,0.0,0,0,3,1,0.0,0.01,0.0,0.01,1.0,0.23,1.0,0.23,1,17,3,0.23,0.23
161,Mikkel Kaufmann,DEN,FW,Heidenheim,23.0,2001.0,2,1,79,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.09,0.1,0.09,0,3,6,0.0,0.09
162,Andu Kelati,GER,MF,Holstein Kiel,22.0,2002.0,2,1,99,1.1,0,0.0,1,0.91,1,0.91,0,0.0,0,0,2,1,0.2,0.21,0.2,0.21,0.7,0.66,1.0,0.87,2,6,1,0.91,0.87
163,Aljoscha Kemlein,GER,MF,Union Berlin,20.0,2004.0,1,0,10,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.39,0.0,0.39,0.0,0.0,0.0,0.39,0,0,0,0.0,0.39
164,Luca Kerber,GER,"MF,FW",Heidenheim,22.0,2002.0,3,0,81,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.2,1,2,1,0.0,0.2
165,Rani Khedira,GER,MF,Union Berlin,30.0,1994.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.03,1,14,1,0.0,0.03
166,Joshua Kimmich,GER,"MF,DF",Bayern Munich,29.0,1995.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.05,0.3,0.05,1.3,0.26,1.6,0.31,8,49,14,0.0,0.31
167,Tim Kleindienst,GER,FW,Gladbach,29.0,1995.0,5,5,440,4.9,2,0.41,1,0.2,3,0.61,2,0.41,0,0,0,0,1.8,0.37,1.8,0.37,1.5,0.3,3.3,0.68,10,5,23,0.61,0.68
168,Lukas Klostermann,GER,DF,RB Leipzig,28.0,1996.0,4,3,286,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,3,15,1,0.0,0.01
169,Ansgar Knauff,GER,"MF,FW",Eint Frankfurt,22.0,2002.0,5,1,134,1.5,0,0.0,1,0.67,1,0.67,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.8,0.52,0.8,0.57,3,7,11,0.67,0.57
170,Magnus Knudsen,NOR,MF,Holstein Kiel,23.0,2001.0,5,5,422,4.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03,4,19,3,0.0,0.03
171,Gregor Kobel,SUI,GK,Dortmund,26.0,1997.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
172,Robin Koch,GER,DF,Eint Frankfurt,28.0,1996.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03,0,17,1,0.0,0.03
173,Derrick Köhn,GER,DF,Werder Bremen,25.0,1999.0,3,1,144,1.6,1,0.62,0,0.0,1,0.62,1,0.62,0,0,1,0,0.4,0.27,0.4,0.27,0.1,0.04,0.5,0.3,5,3,12,0.62,0.3
174,Dominik Kohr,GER,"DF,MF",Mainz 05,30.0,1994.0,5,5,433,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,4,0,0.0,0.0,0.0,0.0,0.1,0.02,0.1,0.02,7,19,8,0.0,0.02
175,Marco Komenda,CRO,DF,Holstein Kiel,27.0,1996.0,2,2,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.0,0.02,0.1,0.08,2,1,2,0.0,0.08
176,Mert Kömür,GER,MF,Augsburg,19.0,2005.0,1,0,28,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,0.0,0.0
177,Henri Koudossou,GER,DF,Augsburg,25.0,1999.0,2,0,31,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
178,Konstantinos Koulierakis,GRE,DF,Wolfsburg,20.0,2003.0,3,1,142,1.6,0,0.0,1,0.63,1,0.63,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,1,1,2,0.63,0.03
179,Matej Kovar,CZE,GK,Leverkusen,24.0,2000.0,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
180,Andrej Kramarić,CRO,MF,Hoffenheim,33.0,1991.0,4,4,355,3.9,4,1.01,1,0.25,5,1.27,3,0.76,1,1,0,0,2.8,0.72,2.1,0.52,0.9,0.22,2.9,0.74,15,21,32,1.01,0.94
181,Frans Krätzig,GER,DF,Stuttgart,21.0,2003.0,1,1,56,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0
182,Rasmus Kristensen,DEN,"DF,MF",Eint Frankfurt,27.0,1997.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.2,0.05,0.3,0.06,10,25,13,0.0,0.06
183,Lukas Kübler,GER,DF,Freiburg,32.0,1992.0,5,5,405,4.5,2,0.44,0,0.0,2,0.44,2,0.44,0,0,1,0,0.7,0.15,0.7,0.15,0.3,0.06,1.0,0.21,2,17,11,0.44,0.21
184,Moritz-Broni Kwarteng,GHA,MF,Bochum,26.0,1998.0,3,0,64,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.1,0.1,0.1,0.1,0.19,0.2,0.29,2,4,4,0.0,0.29
185,Nediljko Labrović,CRO,GK,Augsburg,24.0,1999.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
186,Konrad Laimer,AUT,"DF,MF",Bayern Munich,27.0,1997.0,4,1,113,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.06,0.1,0.06,0.0,0.0,0.1,0.06,1,12,13,0.0,0.06
187,Stefan Lainer,AUT,DF,Gladbach,32.0,1992.0,2,0,5,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
188,Hugo Larsson,SWE,MF,Eint Frankfurt,20.0,2004.0,5,5,433,4.8,2,0.42,0,0.0,2,0.42,2,0.42,0,0,1,0,1.5,0.31,1.5,0.31,0.2,0.03,1.7,0.34,2,19,4,0.42,0.34
189,Diogo Leite,POR,DF,Union Berlin,25.0,1999.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.06,0.3,0.06,0.1,0.01,0.3,0.07,4,19,5,0.0,0.07
190,Maxim Leitsch,GER,DF,Mainz 05,26.0,1998.0,4,2,193,2.1,1,0.47,0,0.0,1,0.47,1,0.47,0,0,0,0,0.4,0.2,0.4,0.2,0.0,0.01,0.5,0.21,1,8,1,0.47,0.21
191,Jamie Leweling,GER,"FW,MF",Stuttgart,23.0,2001.0,5,5,420,4.7,1,0.21,0,0.0,1,0.21,1,0.21,0,0,1,0,0.2,0.05,0.2,0.05,1.2,0.26,1.5,0.31,11,14,42,0.21,0.31
192,Philipp Lienhart,AUT,DF,Freiburg,28.0,1996.0,5,5,405,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,11,27,0,0.0,0.01
193,Anthony Losilla,FRA,MF,Bochum,38.0,1986.0,4,3,280,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.1,0.04,0.2,0.05,1,6,4,0.0,0.05
194,Castello Lukeba,FRA,DF,RB Leipzig,21.0,2002.0,4,4,353,3.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,2,0.0,0.0
195,Senne Lynen,BEL,MF,Werder Bremen,25.0,1999.0,5,5,433,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.04,0.2,0.04,0.1,0.01,0.3,0.05,1,9,3,0.0,0.05
196,Shuto Machino,JPN,"FW,MF",Holstein Kiel,25.0,1999.0,5,4,333,3.7,4,1.08,0,0.0,4,1.08,3,0.81,1,1,0,0,2.1,0.57,1.3,0.36,0.3,0.07,1.6,0.43,3,13,19,0.81,0.64
197,Arne Maier,GER,MF,Augsburg,25.0,1999.0,4,2,169,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6,0.32,0.6,0.32,0.4,0.24,1.0,0.55,1,12,11,0.0,0.55
198,Patrick Mainka,GER,DF,Heidenheim,29.0,1994.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,0.0,0.0
199,Lovro Majer,CRO,MF,Wolfsburg,26.0,1998.0,2,2,121,1.3,2,1.49,0,0.0,2,1.49,1,0.74,1,1,0,0,1.1,0.85,0.4,0.26,0.0,0.0,0.4,0.26,2,1,2,0.74,0.85
200,Jordy Makengo,FRA,DF,Freiburg,23.0,2001.0,2,0,20,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.66,0.1,0.66,0,0,2,0.0,0.66
201,Julián Malatini,ARG,DF,Werder Bremen,23.0,2001.0,3,1,126,1.4,1,0.71,0,0.0,1,0.71,1,0.71,0,0,0,0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2,9,0,0.71,0.1
202,Donyell Malen,NED,"FW,DF",Dortmund,25.0,1999.0,4,2,164,1.8,1,0.55,0,0.0,1,0.55,1,0.55,0,0,0,0,0.3,0.14,0.3,0.14,0.0,0.0,0.3,0.14,5,5,23,0.55,0.14
203,Lennard Maloney,USA,MF,Heidenheim,24.0,1999.0,5,4,287,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.08,0.3,0.08,0.0,0.01,0.3,0.09,0,7,0,0.0,0.09
204,Johan Manzambi,SUI,FW,Freiburg,18.0,2005.0,1,0,10,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0
205,Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,25.0,1999.0,5,5,411,4.6,6,1.31,3,0.66,9,1.97,5,1.09,1,1,0,0,3.5,0.76,2.7,0.59,3.5,0.77,6.2,1.36,23,11,33,1.75,1.53
206,Erhan Mašović,SRB,DF,Bochum,25.0,1998.0,4,4,285,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.09,0.3,0.09,0.0,0.0,0.3,0.09,0,18,0,0.0,0.09
207,Igor Matanovic,CRO,FW,Eint Frankfurt,21.0,2003.0,5,1,145,1.6,1,0.62,0,0.0,1,0.62,1,0.62,0,0,0,0,0.6,0.39,0.6,0.39,0.0,0.02,0.7,0.41,2,2,12,0.62,0.41
208,Chrislain Matsima,FRA,DF,Augsburg,22.0,2002.0,1,0,33,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0
209,Jean Mattéo Bahoya,FRA,MF,Eint Frankfurt,19.0,2005.0,1,0,13,0.1,0,0.0,1,6.92,1,6.92,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,2.34,0.3,2.34,1,1,1,6.92,2.34
210,Keke Maximilian Topp,GER,"FW,MF",Werder Bremen,20.0,2004.0,5,1,115,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.7,0.58,0.7,0.58,4,3,12,0.0,0.58
211,Jakov Medić,CRO,DF,Bochum,26.0,1998.0,5,5,435,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0,6,0,0.0,0.01
212,Connor Metcalfe,AUS,MF,St. Pauli,24.0,1999.0,4,2,227,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.14,0.4,0.14,0.1,0.05,0.5,0.19,5,6,8,0.0,0.19
213,Karol Mets,EST,DF,St. Pauli,31.0,1993.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,26,1,0.0,0.0
214,Florian Micheler,AUT,MF,Hoffenheim,19.0,2005.0,1,0,32,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0
215,Enzo Millot,FRA,MF,Stuttgart,22.0,2002.0,5,4,355,3.9,3,0.76,2,0.51,5,1.27,3,0.76,0,1,1,0,4.2,1.06,3.3,0.84,1.4,0.36,4.7,1.2,5,24,18,1.27,1.42
216,Kim Min-jae,KOR,DF,Bayern Munich,27.0,1996.0,5,5,440,4.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.05,0.3,0.05,0.0,0.0,0.3,0.05,2,32,3,0.0,0.05
217,Maximilian Mittelstädt,GER,DF,Stuttgart,27.0,1997.0,5,4,371,4.1,0,0.0,3,0.73,3,0.73,0,0.0,0,0,1,0,0.2,0.06,0.2,0.06,0.5,0.12,0.7,0.18,5,28,18,0.73,0.18
218,Koji Miyoshi,JPN,MF,Bochum,27.0,1997.0,2,1,82,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.13,0.1,0.13,0.1,0.09,0.2,0.21,2,4,1,0.0,0.21
219,Max Moerstedt,GER,FW,Hoffenheim,0.0,0.0,3,0,27,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.11,2,1,3,0.0,0.11
