Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
86,Marc Casado,es ESP,MF,Barcelona,21-016,2003,6,4,383,4.3,0,1,1,0,0,0,0,0,0.8,0.8,0.4,1.2,4,37,8,0.00,0.23,0.23,0.00,0.23,0.18,0.09,0.27,0.18,0.27,Matches
87,Catena,es ESP,DF,Osasuna,29-338,1994,7,7,630,7.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,15,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
88,Dani Ceballos,es ESP,MF,Real Madrid,28-054,1996,2,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
89,Raúl Chasco,es ESP,DF,Valladolid,21-017,2003,1,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
90,Pep Chavarría,es ESP,"DF,MF",Rayo Vallecano,26-173,1998,6,3,307,3.4,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,10,15,16,0.00,0.29,0.29,0.00,0.29,0.00,0.02,0.02,0.00,0.02,Matches
91,Walid Cheddira,ma MAR,FW,Espanyol,26-252,1998,6,2,212,2.4,0,1,1,0,0,0,1,0,0.1,0.1,0.6,0.7,2,3,13,0.00,0.42,0.42,0.00,0.42,0.04,0.26,0.30,0.04,0.30,Matches
92,Julián Chicco,ar ARG,MF,Leganés,26-261,1998,3,1,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
93,Chiquinho,pt POR,"FW,MF",Mallorca,24-238,2000,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
94,Andreas Christensen,dk DEN,DF,Barcelona,28-173,1996,1,0,27,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
95,Jasper Cillessen,nl NED,GK,Las Palmas,35-161,1989,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
96,Pathé Ciss,sn SEN,MF,Rayo Vallecano,30-198,1994,6,3,292,3.2,0,1,1,0,0,0,2,0,0.3,0.3,0.5,0.8,2,22,2,0.00,0.31,0.31,0.00,0.31,0.09,0.14,0.23,0.09,0.23,Matches
97,Seydouba Cissé,gn GUI,MF,Leganés,23-233,2001,8,6,526,5.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,9,30,12,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
98,Eray Cömert,ch SUI,"DF,MF",Valladolid,26-239,1998,7,6,517,5.7,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,2,9,1,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
99,Santi Comesaña,es ESP,MF,Villarreal,27-361,1996,7,7,568,6.3,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,11,43,13,0.00,0.16,0.16,0.00,0.16,0.02,0.08,0.10,0.02,0.10,Matches
100,Diego Conde,es ESP,GK,Villarreal,25-338,1998,7,7,630,7.0,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.14,0.14,0.00,0.14,0.00,0.03,0.03,0.00,0.03,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Tomás Conechny,ar ARG,"FW,MF",Alavés,26-184,1998,5,5,357,4.0,1,0,1,1,0,0,2,0,1.2,1.2,0.1,1.4,6,3,23,0.25,0.00,0.25,0.25,0.25,0.31,0.03,0.34,0.31,0.34,Matches
102,Copete,es ESP,DF,Mallorca,24-356,1999,6,2,218,2.4,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,5,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
103,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,29-205,1995,8,0,190,2.1,2,0,2,2,0,0,0,0,2.1,2.1,0.2,2.3,6,7,19,0.95,0.00,0.95,0.95,0.95,1.00,0.08,1.09,1.00,1.09,Matches
104,Thierry Correia,pt POR,DF,Valencia,25-205,1999,8,6,553,6.1,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,13,37,35,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
105,Logan Costa,cv CPV,DF,Villarreal,23-182,2001,5,4,376,4.2,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,11,0,0.24,0.00,0.24,0.24,0.24,0.06,0.00,0.06,0.06,0.06,Matches
106,Samu Costa,pt POR,MF,Mallorca,23-308,2000,8,8,717,8.0,0,1,1,0,0,0,2,0,0.8,0.8,0.2,1.0,5,37,17,0.00,0.13,0.13,0.00,0.13,0.10,0.03,0.13,0.10,0.13,Matches
107,Thibaut Courtois,be BEL,GK,Real Madrid,32-142,1992,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
108,Juan Cruz Armada,es ESP,DF,Osasuna,32-064,1992,4,2,206,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,8,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
109,Juan Cruz,es ESP,"FW,MF",Leganés,24-158,2000,8,5,433,4.8,3,0,3,3,0,0,1,0,0.9,0.9,0.3,1.2,12,18,26,0.62,0.00,0.62,0.62,0.62,0.19,0.06,0.25,0.19,0.25,Matches
110,Pau Cubarsí,es ESP,DF,Barcelona,17-252,2007,8,7,572,6.4,0,1,1,0,0,0,2,0,0.1,0.1,0.9,1.0,7,38,1,0.00,0.16,0.16,0.00,0.16,0.02,0.13,0.15,0.02,0.15,Matches
111,Arnaut Danjuma,nl NED,FW,Villarreal,27-243,1997,3,3,200,2.2,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,4,1,17,0.90,0.00,0.90,0.90,0.90,0.37,0.01,0.38,0.37,0.38,Matches
112,Arnaut Danjuma,nl NED,"FW,MF",Girona,27-243,1997,5,3,272,3.0,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,19,13,33,0.00,0.00,0.00,0.00,0.00,0.14,0.12,0.27,0.14,0.27,Matches
113,Sergi Darder,es ESP,"MF,FW",Mallorca,30-283,1993,8,6,531,5.9,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,10,24,19,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.09,0.01,0.09,Matches
114,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,30-129,1994,7,4,343,3.8,0,1,1,0,0,0,1,0,0.0,0.0,1.7,1.7,13,40,23,0.00,0.26,0.26,0.00,0.26,0.00,0.44,0.44,0.00,0.44,Matches
115,Assane Diao,es ESP,FW,Betis,19-023,2005,4,2,175,1.9,0,1,1,0,0,0,0,0,0.3,0.3,0.9,1.2,2,0,13,0.00,0.51,0.51,0.00,0.51,0.20,0.54,0.74,0.20,0.74,Matches
116,Moussa Diarra,ml MLI,DF,Alavés,23-325,2000,5,4,335,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
117,Brahim Díaz,ma MAR,"FW,MF",Real Madrid,25-058,1999,5,2,120,1.3,1,1,2,1,0,0,0,0,0.3,0.3,0.3,0.6,9,10,17,0.75,0.75,1.50,0.75,1.50,0.23,0.25,0.48,0.23,0.48,Matches
118,Pedro Díaz,es ESP,"MF,FW",Rayo Vallecano,26-117,1998,2,1,51,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
119,Diego,es ESP,"FW,MF",Leganés,24-165,2000,4,1,113,1.3,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,2,8,0.00,0.00,0.00,0.00,0.00,0.22,0.06,0.28,0.22,0.28,Matches
120,Álvaro djaló,es ESP,FW,Athletic Club,25-045,1999,4,2,153,1.7,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,6,3,20,0.59,0.00,0.59,0.59,0.59,0.13,0.00,0.13,0.13,0.13,Matches
121,Djené,tg TOG,DF,Getafe,32-274,1991,8,8,692,7.7,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,5,18,3,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
122,Marko Dmitrović,rs SRB,GK,Leganés,32-250,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
123,Marc Domenech,es ESP,FW,Mallorca,18-273,2006,3,2,115,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,8,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12,Matches
124,Carlos Dominguez,es ESP,DF,Celta Vigo,23-232,2001,5,4,343,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,2,24,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
125,Sergi Dominguez,es ESP,DF,Barcelona,19-182,2005,3,2,172,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Anastasios Douvikas,gr GRE,FW,Celta Vigo,25-059,1999,8,3,323,3.6,1,0,1,1,0,0,0,0,1.2,1.2,0.0,1.2,3,3,23,0.28,0.00,0.28,0.28,0.28,0.33,0.00,0.33,0.33,0.33,Matches
127,Pablo Durán,es ESP,"FW,MF",Celta Vigo,23-128,2001,3,2,143,1.6,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,3,2,14,0.00,0.63,0.63,0.00,0.63,0.06,0.16,0.21,0.06,0.21,Matches
128,Hugo Duro,es ESP,FW,Valencia,24-325,1999,6,5,451,5.0,2,0,2,2,0,0,1,0,1.2,1.2,0.2,1.4,4,3,16,0.40,0.00,0.40,0.40,0.40,0.25,0.04,0.29,0.24,0.28,Matches
129,Chidera Ejuke,ng NGA,"FW,MF",Sevilla,26-272,1998,7,4,410,4.6,1,0,1,1,0,0,0,0,0.7,0.7,1.0,1.6,41,20,54,0.22,0.00,0.22,0.22,0.22,0.15,0.21,0.36,0.15,0.36,Matches
130,Aritz Elustondo,es ESP,DF,Real Sociedad,30-186,1994,4,3,245,2.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,4,10,1,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.11,0.08,0.11,Matches
131,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,32-146,1992,8,6,479,5.3,0,1,1,0,0,0,2,0,0.3,0.3,1.0,1.3,11,17,33,0.00,0.19,0.19,0.00,0.19,0.06,0.19,0.25,0.06,0.25,Matches
132,Endrick,br BRA,FW,Real Madrid,18-071,2006,7,0,46,0.5,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,4,1,8,1.96,0.00,1.96,1.96,1.96,1.28,0.00,1.28,1.28,1.28,Matches
133,Alfonso Espino,uy URU,DF,Rayo Vallecano,32-269,1992,4,4,304,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,8,8,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
134,Dario Essugo,pt POR,MF,Las Palmas,19-200,2005,2,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,6,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
135,Abde Ezzalzouli,ma MAR,FW,Betis,22-288,2001,8,6,558,6.2,1,0,1,1,0,1,0,0,3.9,3.1,0.5,3.6,37,26,71,0.16,0.00,0.16,0.16,0.16,0.62,0.08,0.70,0.49,0.57,Matches
136,Peter Federico,do DOM,"MF,FW",Getafe,22-067,2002,5,1,138,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,6,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.14,0.13,0.14,Matches
137,Nabil Fekir,fr FRA,MF,Betis,31-074,1993,2,2,180,2.0,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,9,10,18,0.00,0.50,0.50,0.00,0.50,0.34,0.26,0.61,0.34,0.61,Matches
138,Kiko Femenía,es ESP,DF,Villarreal,33-241,1991,7,7,630,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.2,23,33,8,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
139,Valery Fernández,es ESP,"MF,FW",Mallorca,24-312,1999,4,0,78,0.9,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,0,3,3,2.31,0.00,2.31,2.31,2.31,0.97,0.00,0.97,0.97,0.97,Matches
140,Pablo Fornals,es ESP,"FW,MF",Betis,28-221,1996,8,6,519,5.8,0,0,0,0,0,0,1,0,0.6,0.6,1.1,1.8,10,52,40,0.00,0.00,0.00,0.00,0.00,0.11,0.19,0.31,0.11,0.31,Matches
141,Héctor Fort,es ESP,DF,Barcelona,18-059,2006,4,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,4,3,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
142,Dimitri Foulquier,fr FRA,DF,Valencia,31-191,1993,8,3,339,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,7,10,13,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
143,Alejandro Francés,es ESP,DF,Girona,22-060,2002,5,5,442,4.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,7,29,9,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
144,Enric Franquesa,es ESP,"FW,DF",Leganés,27-217,1997,8,4,362,4.0,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,3,6,17,0.25,0.00,0.25,0.25,0.25,0.07,0.03,0.10,0.07,0.10,Matches
145,Jorge de Frutos,es ESP,"MF,FW",Rayo Vallecano,27-223,1997,8,6,517,5.7,1,1,2,1,0,0,0,0,0.5,0.5,0.6,1.1,14,9,44,0.17,0.17,0.35,0.17,0.35,0.08,0.10,0.19,0.08,0.19,Matches
146,Manuel Fuster,es ESP,"FW,MF",Las Palmas,26-344,1997,4,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,10,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12,Matches
147,Javi Galán,es ESP,DF,Atlético Madrid,29-316,1994,1,0,16,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,1,1,0,0.00,5.63,5.63,0.00,5.63,0.00,4.20,4.20,0.00,4.20,Matches
148,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,31-055,1993,4,2,178,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,3,16,4,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
149,Conor Gallagher,eng ENG,MF,Atlético Madrid,24-237,2000,6,5,441,4.9,2,0,2,2,0,0,1,0,0.9,0.9,0.1,0.9,4,13,11,0.41,0.00,0.41,0.41,0.41,0.17,0.02,0.19,0.17,0.19,Matches
150,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,31-339,1992,6,4,343,3.8,1,0,1,1,0,0,1,0,1.2,1.2,0.2,1.5,10,14,41,0.26,0.00,0.26,0.26,0.26,0.33,0.06,0.38,0.33,0.38,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Eric García,es ESP,MF,Barcelona,23-265,2001,7,3,358,4.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,8,24,4,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
152,Fran Garcia,es ESP,DF,Real Madrid,25-047,1999,6,2,253,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,5,22,24,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15,Matches
153,Joan García,es ESP,GK,Espanyol,23-149,2001,8,8,720,8.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
154,Rubén García,es ESP,"FW,MF",Osasuna,31-078,1993,8,6,479,5.3,1,1,2,1,0,0,1,0,0.7,0.7,0.5,1.1,5,23,34,0.19,0.19,0.38,0.19,0.38,0.12,0.09,0.21,0.12,0.21,Matches
155,Yarek Gasiorowski,es ESP,DF,Valencia,19-262,2005,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,4,0,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.11,0.07,0.11,Matches
156,Paulo Gazzaniga,ar ARG,GK,Girona,32-272,1992,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
157,Bryan Gil,es ESP,"FW,MF",Girona,23-232,2001,8,6,488,5.4,1,0,1,1,0,0,1,0,1.3,1.3,0.6,1.9,16,18,60,0.18,0.00,0.18,0.18,0.18,0.24,0.12,0.36,0.24,0.36,Matches
158,Dani Gómez,es ESP,FW,Valencia,26-062,1998,7,3,310,3.4,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,1,2,12,0.29,0.00,0.29,0.29,0.29,0.16,0.00,0.16,0.16,0.16,Matches
159,Moi Gómez,es ESP,"MF,FW",Osasuna,30-099,1994,7,3,296,3.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,2,14,5,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.09,0.04,0.09,Matches
160,Sergi Gómez,es ESP,DF,Espanyol,32-186,1992,6,2,268,3.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,4,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
161,Sergio Gómez,es ESP,"MF,FW",Real Sociedad,24-026,2000,8,7,598,6.6,0,3,3,0,0,0,0,0,0.2,0.2,3.5,3.6,11,20,38,0.00,0.45,0.45,0.00,0.45,0.03,0.52,0.55,0.03,0.55,Matches
162,Unai Gómez,es ESP,"MF,FW",Athletic Club,21-128,2003,8,2,244,2.7,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.3,3,6,12,0.00,0.37,0.37,0.00,0.37,0.05,0.05,0.10,0.05,0.10,Matches
163,Fabio González,es ESP,MF,Las Palmas,27-231,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
164,Urko González,es ESP,MF,Real Sociedad,23-194,2001,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
165,Andoni Gorosabel,es ESP,DF,Athletic Club,28-057,1996,3,2,184,2.0,0,1,1,0,0,0,1,0,0.0,0.0,0.6,0.6,1,6,7,0.00,0.49,0.49,0.00,0.49,0.00,0.28,0.28,0.00,0.28,Matches
166,José Gragera,es ESP,MF,Espanyol,23-305,2000,8,5,434,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,7,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
167,Dominik Greif,sk SVK,GK,Mallorca,27-177,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
168,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,33-193,1991,8,6,585,6.5,2,3,5,2,0,0,0,0,1.1,1.1,1.2,2.3,15,35,50,0.31,0.46,0.77,0.31,0.77,0.17,0.19,0.36,0.17,0.36,Matches
169,Vicente Guaita,es ESP,GK,Celta Vigo,37-264,1987,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
170,Sergi Guardiola,es ESP,FW,Rayo Vallecano,33-124,1991,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
171,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,32-319,1991,6,5,450,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,10,1,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04,Matches
172,Javier Guerra,es ESP,"MF,FW",Valencia,21-273,2003,8,5,418,4.6,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,7,18,20,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches
173,Ander Guevara,es ESP,MF,Alavés,27-085,1997,7,4,394,4.4,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,7,28,4,0.00,0.23,0.23,0.00,0.23,0.06,0.05,0.12,0.06,0.12,Matches
174,Pape Gueye,sn SEN,MF,Villarreal,25-250,1999,6,3,307,3.4,0,0,0,0,0,0,3,1,0.1,0.1,0.1,0.1,4,19,6,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04,Matches
175,Hugo Guillamón,es ESP,MF,Valencia,24-243,2000,6,4,307,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,10,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Arda Güler,tr TUR,"MF,FW",Real Madrid,19-218,2005,6,3,239,2.7,0,0,0,0,0,0,1,0,1.0,1.0,1.0,2.0,6,19,26,0.00,0.00,0.00,0.00,0.00,0.37,0.38,0.75,0.37,0.75,Matches
177,Gerard Gumbau,es ESP,MF,Rayo Vallecano,29-287,1994,4,1,180,2.0,0,1,1,0,0,0,0,0,0.2,0.2,0.1,0.3,1,8,6,0.00,0.50,0.50,0.00,0.50,0.10,0.07,0.16,0.10,0.16,Matches
178,Jon Guridi,es ESP,MF,Alavés,29-215,1995,7,4,380,4.2,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.2,9,20,12,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
179,Gorka Guruzeta,es ESP,FW,Athletic Club,28-018,1996,8,5,446,5.0,2,2,4,2,0,0,0,0,0.8,0.8,0.2,1.0,1,2,20,0.40,0.40,0.81,0.40,0.81,0.16,0.03,0.19,0.16,0.19,Matches
180,Miguel Gutiérrez,es ESP,DF,Girona,23-065,2001,7,7,630,7.0,0,1,1,0,0,0,0,0,0.3,0.3,2.0,2.4,15,27,44,0.00,0.14,0.14,0.00,0.14,0.04,0.29,0.34,0.04,0.34,Matches
181,Munir El Haddadi,ma MAR,"MF,FW",Leganés,29-029,1995,4,2,149,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
182,Sébastien Haller,ci CIV,FW,Leganés,30-100,1994,4,3,259,2.9,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,1,4,7,0.00,0.00,0.00,0.00,0.00,0.12,0.07,0.19,0.12,0.19,Matches
183,Javi Hernández,es ESP,DF,Leganés,26-151,1998,6,6,516,5.7,0,1,1,0,0,0,0,0,0.2,0.2,0.9,1.1,12,15,29,0.00,0.17,0.17,0.00,0.17,0.04,0.15,0.19,0.04,0.19,Matches
184,Jorge Herrando,es ESP,DF,Osasuna,23-215,2001,5,4,367,4.1,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,7,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
185,Ander Herrera,es ESP,MF,Athletic Club,35-047,1989,4,1,138,1.5,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,8,2,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
186,Sergio Herrera,es ESP,GK,Osasuna,31-117,1993,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
187,Yangel Herrera,ve VEN,MF,Girona,26-260,1998,7,6,458,5.1,1,1,2,1,0,0,1,0,0.7,0.7,0.3,1.0,4,34,18,0.20,0.20,0.39,0.20,0.39,0.14,0.05,0.20,0.14,0.20,Matches
