Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive_sca,PassDead_sca,TO_sca,Sh_sca,Fld_sca,Def_sca,GCA,GCA90,PassLive_gca,PassDead_gca,TO_gca,Sh_gca,Fld_gca,Def_gca
194,Saad El Haddad,MAR,MF,Venezia,19,2005,0.2,1,6.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
195,Antoine Hainaut,FRA,"DF,FW",Parma,22,2002,0.6,4,6.55,3,0,0,1,0,0,1,1.64,1,0,0,0,0,0
196,Mohamed Haj,TUN,MF,Parma,19,2005,0.3,2,7.5,1,0,0,1,0,0,2,7.5,1,0,0,1,0,0
197,Ridgeciano Haps,SUR,DF,Venezia,31,1993,2.3,5,2.18,3,0,1,1,0,0,0,0.0,0,0,0,0,0,0
198,Abdou Harroui,NED,"FW,MF",Hellas Verona,26,1998,1.9,5,2.65,4,0,1,0,0,0,1,0.53,1,0,0,0,0,0
199,Liam Henderson,SCO,MF,Empoli,28,1996,5.8,14,2.41,9,4,1,0,0,0,1,0.17,1,0,0,0,0,0
200,Mario Hermoso,ESP,DF,Roma,29,1995,0.6,1,1.64,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
201,Theo Hernández,FRA,DF,Milan,26,1997,4.4,18,4.09,11,4,1,1,0,1,3,0.68,1,1,0,0,0,1
202,Hernani,BRA,MF,Parma,30,1994,1.0,5,5.17,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0
203,Isak Hien,SWE,DF,Atalanta,25,1999,2.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
204,Emil Holm,SWE,MF,Bologna,24,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
205,Elseid Hysaj,ALB,DF,Lazio,30,1994,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
206,Jay Idzes,IDN,DF,Venezia,24,2000,4.7,5,1.05,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0
207,Jonathan Ikone,FRA,"MF,FW",Fiorentina,26,1998,1.2,8,6.43,4,0,2,1,1,0,0,0.0,0,0,0,0,0,0
208,Ivan Ilić,SRB,MF,Torino,23,2001,5.3,21,3.95,14,4,0,1,2,0,6,1.13,4,2,0,0,0,0
209,Samuel Iling-Junior,ENG,"MF,FW",Bologna,20,2003,0.5,3,5.63,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
210,Alessio Iovine,ITA,DF,Como,33,1991,2.5,2,0.8,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0
211,Gustav Isaksen,DEN,"FW,MF",Lazio,23,2001,3.1,8,2.55,4,2,1,0,1,0,2,0.64,1,0,1,0,0,0
212,Ardian Ismajli,ALB,DF,Empoli,28,1996,6.0,1,0.17,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
213,Armando Izzo,ITA,DF,Monza,32,1992,5.6,4,0.71,4,0,0,0,0,0,1,0.18,1,0,0,0,0,0
214,Ali Jasim,IRQ,FW,Como,20,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
215,Gaby Jean,FRA,DF,Lecce,24,2000,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
216,Juan Jesus,BRA,DF,Napoli,33,1991,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
217,Jesse Joronen,FIN,GK,Venezia,31,1993,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
218,Luka Jović,SRB,FW,Milan,26,1997,0.9,1,1.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
219,Christian Kabasele,BEL,DF,Udinese,33,1991,3.4,1,0.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
220,Pierre Kalulu,FRA,DF,Juventus,24,2000,3.0,5,1.69,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
221,Hassane Kamara,CIV,DF,Udinese,30,1994,3.3,7,2.1,7,0,0,0,0,0,1,0.3,1,0,0,0,0,0
222,Yann Karamoh,FRA,FW,Torino,26,1998,0.4,1,2.37,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
223,Jesper Karlsson,SWE,FW,Bologna,26,1998,0.9,2,2.22,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
224,Jesper Karlström,SWE,MF,Udinese,29,1995,5.2,7,1.35,6,0,0,0,0,1,0,0.0,0,0,0,0,0,0
225,Lior Kasa,ISR,MF,Genoa,19,2005,0.2,3,12.27,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
226,Grigoris Kastanos,CYP,"MF,FW",Hellas Verona,26,1998,2.8,4,1.43,3,1,0,0,0,0,2,0.72,1,1,0,0,0,0
227,Michael Kayode,ITA,DF,Fiorentina,20,2004,0.2,2,10.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0
228,Moise Kean,ITA,FW,Fiorentina,24,2000,5.9,17,2.9,9,0,4,3,0,1,0,0.0,0,0,0,0,0,0
229,Mandela Keita,BEL,MF,Parma,22,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
230,Marc-Oliver Kempf,GER,DF,Como,29,1995,4.0,9,2.25,6,0,0,3,0,0,1,0.25,1,0,0,0,0,0
231,Magnus Kofod Andersen,DEN,MF,Venezia,25,1999,3.0,8,2.7,5,2,0,1,0,0,1,0.34,0,0,0,1,0,0
232,Sead Kolašinac,BIH,DF,Atalanta,31,1993,2.9,2,0.7,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
233,Manu Koné,FRA,MF,Roma,23,2001,1.9,9,4.66,6,0,0,1,2,0,0,0.0,0,0,0,0,0,0
234,Teun Koopmeiners,NED,MF,Juventus,26,1998,3.5,12,3.43,11,1,0,0,0,0,1,0.29,1,0,0,0,0,0
235,Odilon Kossounou,CIV,DF,Atalanta,23,2001,1.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
236,Christian Kouamé,CIV,"MF,FW",Fiorentina,26,1997,3.2,16,5.09,13,0,1,1,1,0,0,0.0,0,0,0,0,0,0
237,Mateusz Kowalski,POL,MF,Parma,19,2005,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
238,Thomas Kristensen,DEN,DF,Udinese,22,2002,2.1,1,0.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
239,Nikola Krstović,MNE,FW,Lecce,24,2000,5.7,24,4.23,15,0,4,5,0,0,1,0.18,1,0,0,0,0,0
240,Khvicha Kvaratskhelia,GEO,"MF,FW",Napoli,23,2001,4.9,26,5.28,19,3,1,1,2,0,3,0.61,3,0,0,0,0,0
241,Giorgos Kyriakopoulos,GRE,DF,Monza,28,1996,6.0,15,2.5,8,4,1,1,1,0,1,0.17,1,0,0,0,0,0
242,Mathis Lambourde,FRA,"DF,MF",Hellas Verona,18,2006,0.1,2,22.5,1,0,1,0,0,0,1,11.25,0,0,1,0,0,0
243,Gianluca Lapadula,PER,"FW,MF",Cagliari,34,1990,1.0,7,7.0,3,0,1,3,0,0,0,0.0,0,0,0,0,0,0
244,Valentino Lazaro,AUT,DF,Torino,28,1996,5.6,10,1.77,7,1,0,2,0,0,2,0.35,2,0,0,0,0,0
245,Darko Lazović,SRB,"MF,DF",Hellas Verona,34,1990,4.7,8,1.69,4,2,0,1,1,0,4,0.85,1,1,0,1,1,0
246,Manuel Lazzari,ITA,DF,Lazio,30,1993,5.1,12,2.35,12,0,0,0,0,0,0,0.0,0,0,0,0,0,0
247,Enzo Le Fée,FRA,MF,Roma,24,2000,1.0,5,5.06,3,1,1,0,0,0,0,0.0,0,0,0,0,0,0
248,Rafael Leão,POR,FW,Milan,25,1999,4.9,27,5.52,14,1,6,3,3,0,6,1.23,3,0,1,0,2,0
249,Nunzio Lella,ITA,MF,Venezia,24,2000,0.1,1,15.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
250,Karol Linetty,POL,MF,Torino,29,1995,3.9,7,1.77,6,0,0,0,0,1,0,0.0,0,0,0,0,0,0
251,Dailon Livramento,CPV,"FW,MF",Hellas Verona,23,2001,1.8,4,2.17,2,0,0,0,1,1,0,0.0,0,0,0,0,0,0
252,Stanislav Lobotka,SVK,MF,Napoli,29,1994,5.8,15,2.61,15,0,0,0,0,0,2,0.35,2,0,0,0,0,0
253,Manuel Locatelli,ITA,MF,Juventus,26,1998,4.3,10,2.31,8,1,0,0,0,1,3,0.69,1,1,0,0,0,1
254,Ruben Loftus-Cheek,ENG,MF,Milan,28,1996,4.5,19,4.19,15,0,1,1,2,0,2,0.44,1,0,0,0,1,0
255,Ademola Lookman,NGA,"MF,FW",Atalanta,26,1997,2.4,16,6.67,7,2,6,1,0,0,2,0.83,1,0,1,0,0,0
256,Sandi Lovrić,SVN,MF,Udinese,26,1998,3.5,13,3.76,11,1,1,0,0,0,2,0.58,2,0,0,0,0,0
257,Lorenzo Lucca,ITA,FW,Udinese,24,2000,4.3,4,0.94,3,0,1,0,0,0,1,0.24,0,0,1,0,0,0
258,Jhon Lucumí,COL,DF,Bologna,26,1998,3.4,3,0.89,3,0,0,0,0,0,1,0.3,1,0,0,0,0,0
259,José Luis Palomino,ARG,DF,Cagliari,34,1990,0.8,2,2.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
260,Douglas Luiz,BRA,MF,Juventus,26,1998,1.7,8,4.68,5,3,0,0,0,0,0,0.0,0,0,0,0,0,0
261,Romelu Lukaku,BEL,FW,Napoli,31,1993,2.9,9,3.13,7,0,0,1,1,0,2,0.69,2,0,0,0,0,0
262,Sebastiano Luperto,ITA,DF,Cagliari,28,1996,5.0,8,1.6,6,0,0,2,0,0,1,0.2,1,0,0,0,0,0
263,Zito Luvumbo,ANG,"FW,MF",Cagliari,22,2002,4.2,10,2.4,7,1,1,0,1,0,0,0.0,0,0,0,0,0,0
264,Charalambos Lykogiannis,GRE,DF,Bologna,30,1993,3.6,6,1.66,4,2,0,0,0,0,1,0.28,1,0,0,0,0,0
265,Giangiacomo Magnani,ITA,DF,Hellas Verona,28,1995,2.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
266,Mike Maignan,FRA,GK,Milan,29,1995,6.0,1,0.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
267,Antoine Makoumbou,CGO,MF,Cagliari,26,1998,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
268,Daniel Maldini,ITA,MF,Monza,22,2001,4.7,7,1.49,3,0,2,1,1,0,2,0.43,1,0,0,1,0,0
269,Youssef Maleh,MAR,MF,Empoli,26,1998,3.0,2,0.68,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
270,Ruslan Malinovskyi,UKR,"MF,FW",Genoa,31,1993,2.5,8,3.21,4,1,0,2,1,0,0,0.0,0,0,0,0,0,0
271,Dennis Man,ROU,FW,Parma,26,1998,4.3,21,4.9,14,3,3,0,0,1,2,0.47,1,1,0,0,0,0
272,Gianluca Mancini,ITA,DF,Roma,28,1996,5.6,11,1.95,10,0,0,1,0,0,0,0.0,0,0,0,0,0,0
273,Rolando Mandragora,ITA,MF,Fiorentina,27,1997,3.0,8,2.7,6,1,0,0,1,0,0,0.0,0,0,0,0,0,0
274,Alberto Manzoni,ITA,MF,Atalanta,19,2005,0.1,1,15.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
275,Filip Marchwiński,POL,MF,Lecce,22,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
276,Pablo Marí,ESP,DF,Monza,31,1993,6.0,4,0.67,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
277,Mirko Marić,CRO,FW,Monza,29,1995,0.1,1,9.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
278,Răzvan Marin,ROU,MF,Cagliari,28,1996,4.6,22,4.76,10,9,0,3,0,0,0,0.0,0,0,0,0,0,0
279,Guillermo Maripán,CHI,DF,Torino,30,1994,1.1,1,0.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
280,Aarón Martín,ESP,DF,Genoa,27,1997,5.0,21,4.2,11,8,0,1,1,0,1,0.2,1,0,0,0,0,0
281,Lautaro Martínez,ARG,FW,Inter,27,1997,4.4,13,2.95,11,0,1,1,0,0,2,0.45,1,0,1,0,0,0
282,Lucas Martínez Quarta,ARG,DF,Fiorentina,28,1996,2.4,3,1.23,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
283,Kevin Martins,ITA,DF,Monza,19,2005,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
284,Adam Marušić,MNE,DF,Lazio,31,1992,2.8,2,0.72,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
285,Adam Masina,MAR,DF,Torino,30,1994,6.0,6,1.0,6,0,0,0,0,0,2,0.33,2,0,0,0,0,0
286,Alan Matturro,URU,DF,Genoa,19,2004,0.2,1,4.09,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
287,Luca Mazzitelli,ITA,MF,Como,28,1995,1.9,8,4.29,6,0,1,0,0,1,1,0.54,1,0,0,0,0,0
288,Pasquale Mazzocchi,ITA,DF,Napoli,29,1995,3.9,12,3.09,12,0,0,0,0,0,0,0.0,0,0,0,0,0,0
289,Samuel Mbangula,BEL,FW,Juventus,20,2004,2.5,6,2.38,5,0,0,0,1,0,3,1.19,2,0,0,0,1,0
290,Weston McKennie,USA,MF,Juventus,26,1998,1.8,3,1.65,2,0,0,0,1,0,1,0.55,1,0,0,0,0,0
291,Scott McTominay,SCO,MF,Napoli,27,1996,2.2,2,0.91,1,0,0,1,0,0,1,0.46,0,0,0,1,0,0
292,Alex Meret,ITA,GK,Napoli,27,1997,4.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
293,Junior Messias,BRA,"MF,FW",Genoa,33,1991,2.9,11,3.74,5,0,2,2,2,0,1,0.34,0,0,0,1,0,0
294,Valentin Mihaila,ROU,"FW,MF",Parma,24,2000,4.0,14,3.54,9,1,1,1,2,0,2,0.51,2,0,0,0,0,0
295,Vanja Milinković-Savić,SRB,GK,Torino,27,1997,5.0,2,0.4,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0
296,Yerry Mina,COL,DF,Cagliari,30,1994,3.7,6,1.61,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
297,Juan Miranda,ESP,DF,Bologna,24,2000,2.4,8,3.35,3,4,0,0,1,0,0,0.0,0,0,0,0,0,0
298,Fabio Miretti,ITA,MF,Genoa,21,2003,0.8,2,2.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
299,Henrikh Mkhitaryan,ARM,MF,Inter,35,1989,5.0,9,1.79,9,0,0,0,0,0,1,0.2,1,0,0,0,0,0
300,Lorenzo Montipò,ITA,GK,Hellas Verona,28,1996,6.0,1,0.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
301,Álvaro Morata,ESP,"MF,FW",Milan,31,1992,2.1,6,2.84,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0
302,Alberto Moreno,ESP,DF,Como,32,1992,6.0,12,2.0,11,1,0,0,0,0,1,0.17,1,0,0,0,0,0
303,Tete Morente,ESP,"FW,MF",Lecce,27,1996,3.4,11,3.21,10,0,0,0,0,1,1,0.29,1,0,0,0,0,0
304,Nikola Moro,CRO,MF,Bologna,26,1998,2.6,9,3.51,7,1,0,1,0,0,1,0.39,0,0,0,1,0,0
305,Daniel Mosquera,COL,"FW,MF",Hellas Verona,24,1999,2.2,5,2.28,4,0,0,1,0,0,1,0.46,1,0,0,0,0,0
306,Dany Mota,POR,MF,Monza,26,1998,2.2,4,1.78,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0
307,Yunus Musah,USA,MF,Milan,21,2002,1.7,7,4.2,4,0,1,2,0,0,1,0.6,1,0,0,0,0,0
308,Juan Musso,ARG,GK,Atalanta,30,1994,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
309,Kingstone Mutandwa,ZAM,MF,Cagliari,21,2003,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
310,Obite N'Dicka,CIV,DF,Roma,25,1999,6.0,5,0.83,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
311,Michel Ndary Adopo,FRA,MF,Cagliari,24,2000,1.1,4,3.79,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
312,Dan Ndoye,SUI,"FW,MF",Bologna,23,2000,3.7,12,3.24,8,0,0,2,2,0,1,0.27,1,0,0,0,0,0
313,David Neres,BRA,"MF,FW",Napoli,27,1997,0.6,5,7.89,3,1,1,0,0,0,4,6.32,2,1,1,0,0,0
314,Cyril Ngonge,BEL,DF,Napoli,24,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
315,Hans Nicolussi Caviglia,ITA,MF,Venezia,24,2000,2.6,7,2.7,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0
316,Eybi Nije,SWE,DF,Torino,19,2005,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
317,Tijjani Noslin,NED,"FW,MF",Lazio,25,1999,2.6,9,3.49,8,0,0,0,1,0,1,0.39,1,0,0,0,0,0
318,Adam Obert,SVK,DF,Cagliari,22,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
319,Jens Odgaard,DEN,"FW,MF",Bologna,25,1999,2.4,6,2.49,3,0,2,1,0,0,1,0.41,0,0,0,1,0,0
320,Noah Okafor,SUI,FW,Milan,24,2000,2.3,1,0.44,1,0,0,0,0,0,1,0.44,1,0,0,0,0,0
321,Maduka Okoye,NGA,GK,Udinese,25,1999,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
322,Mathías Olivera,URU,DF,Napoli,26,1997,4.2,10,2.36,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0
323,Gaetano Oristanio,ITA,"MF,FW",Venezia,22,2002,4.2,14,3.32,8,2,2,1,1,0,0,0.0,0,0,0,0,0,0
324,Riccardo Orsolini,ITA,"FW,MF",Bologna,27,1997,3.7,9,2.43,6,0,0,3,0,0,0,0.0,0,0,0,0,0,0
325,Yordan Osorio,VEN,DF,Parma,30,1994,0.9,1,1.1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
326,Remi Oudin,FRA,"MF,FW",Lecce,27,1996,0.9,5,5.36,3,1,0,1,0,0,1,1.07,1,0,0,0,0,0
327,Alberto Paleari,ITA,GK,Torino,32,1992,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
328,Marco Palestra,ITA,DF,Atalanta,19,2005,0.4,3,7.71,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0
329,Leandro Paredes,ARG,MF,Roma,30,1994,1.2,6,5.19,4,1,0,1,0,0,1,0.87,0,1,0,0,0,0
330,Fabiano Parisi,ITA,DF,Fiorentina,23,2000,1.4,1,0.73,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0
331,Mario Pašalić,CRO,MF,Atalanta,29,1995,3.9,20,5.19,17,0,0,2,0,1,2,0.52,2,0,0,0,0,0
332,Patric,ESP,DF,Lazio,31,1993,2.5,7,2.8,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
333,Benjamin Pavard,FRA,DF,Inter,28,1996,4.0,5,1.25,4,0,0,0,1,0,0,0.0,0,0,0,0,0,0
334,Strahinja Pavlović,SRB,DF,Milan,23,2001,3.0,2,0.66,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
335,Leonardo Pavoletti,ITA,"FW,MF",Cagliari,35,1988,1.1,8,7.35,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
336,Martín Payero,ARG,MF,Udinese,26,1998,2.4,9,3.82,5,0,2,0,1,1,1,0.42,1,0,0,0,0,0
337,Nicolás Paz,ARG,"MF,FW",Como,20,2004,3.6,23,6.31,13,3,4,1,1,1,3,0.82,3,0,0,0,0,0
338,Marcus Pedersen,NOR,DF,Torino,24,2000,1.3,1,0.76,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
339,Pedro,ESP,"MF,FW",Lazio,37,1987,0.3,2,6.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
340,Pietro Pellegri,ITA,"FW,MF",Empoli,23,2001,0.8,2,2.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
341,Lorenzo Pellegrini,ITA,MF,Roma,28,1996,4.9,20,4.13,10,6,1,2,1,0,1,0.21,1,0,0,0,0,0
342,Luca Pellegrini,ITA,DF,Lazio,25,1999,0.3,3,11.74,2,1,0,0,0,0,1,3.91,1,0,0,0,0,0
343,Andy Pelmard,FRA,DF,Lecce,24,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
344,Pedro Pereira,POR,DF,Monza,26,1998,3.8,2,0.52,2,0,0,0,0,0,1,0.26,1,0,0,0,0,0
345,Nehuén Pérez,ARG,DF,Udinese,24,2000,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
346,Mattia Perin,ITA,GK,Juventus,31,1992,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
347,Máximo Perrone,ARG,MF,Como,21,2003,4.3,13,3.0,13,0,0,0,0,0,0,0.0,0,0,0,0,0,0
348,Matteo Pessina,ITA,MF,Monza,27,1997,5.5,5,0.91,5,0,0,0,0,0,1,0.18,1,0,0,0,0,0
349,Andrea Petagna,ITA,FW,Monza,29,1995,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
350,Giuseppe Pezzella,ITA,"DF,FW",Empoli,26,1997,5.5,9,1.65,5,4,0,0,0,0,1,0.18,1,0,0,0,0,0
351,Roberto Piccoli,ITA,FW,Cagliari,23,2001,4.4,8,1.82,4,0,0,1,3,0,0,0.0,0,0,0,0,0,0
352,Nicholas Pierini,ITA,MF,Venezia,26,1998,0.9,2,2.17,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
353,Santiago Pierotti,ARG,"FW,MF",Lecce,23,2001,1.4,6,4.19,4,0,2,0,0,0,0,0.0,0,0,0,0,0,0
354,Balthazar Pierret,FRA,MF,Lecce,24,2000,3.9,8,2.07,7,0,0,0,0,1,0,0.0,0,0,0,0,0,0
355,Andrea Pinamonti,ITA,"FW,MF",Genoa,25,1999,4.2,3,0.71,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
356,Niccolò Pisilli,ITA,MF,Roma,20,2004,2.5,13,5.22,11,0,0,1,1,0,2,0.8,1,0,0,1,0,0
357,Semuel Pizzignacco,ITA,GK,Monza,23,2001,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
358,Tommaso Pobega,ITA,MF,Bologna,25,1999,1.0,2,2.0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
359,Joel Pohjanpalo,FIN,FW,Venezia,30,1994,3.6,10,2.76,8,0,0,1,1,0,0,0.0,0,0,0,0,0,0
360,Matteo Politano,ITA,"MF,FW",Napoli,31,1993,5.4,24,4.47,17,6,0,1,0,0,2,0.37,2,0,0,0,0,0
361,Marin Pongračić,CRO,DF,Fiorentina,27,1997,1.0,2,1.96,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
362,Stefan Posch,AUT,DF,Bologna,27,1997,5.1,13,2.53,9,3,0,0,1,0,0,0.0,0,0,0,0,0,0
363,Matteo Prati,ITA,MF,Cagliari,20,2003,1.9,3,1.54,3,0,0,0,0,0,1,0.51,1,0,0,0,0,0
364,Ivan Provedel,ITA,GK,Lazio,30,1994,6.0,1,0.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
365,Christian Pulisic,USA,"FW,MF",Milan,26,1998,5.2,25,4.85,17,4,1,1,1,1,3,0.58,0,2,0,0,0,1
366,Hamza Rafia,TUN,MF,Lecce,25,1999,2.2,12,5.4,10,1,0,0,0,1,0,0.0,0,0,0,0,0,0
367,Antonio Raimondo,ITA,FW,Venezia,20,2004,0.8,2,2.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
368,Ylber Ramadani,ALB,MF,Lecce,28,1996,5.7,14,2.48,14,0,0,0,0,0,1,0.18,1,0,0,0,0,0
369,Luca Ranieri,ITA,DF,Fiorentina,25,1999,4.4,4,0.91,4,0,0,0,0,0,1,0.23,1,0,0,0,0,0
370,Giacomo Raspadori,ITA,"FW,MF",Napoli,24,2000,2.2,9,4.18,5,1,2,0,1,0,1,0.46,0,0,0,0,1,0
371,Federico Ravaglia,ITA,GK,Bologna,24,1999,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
372,Ante Rebić,CRO,"FW,MF",Lecce,31,1993,2.2,11,5.03,5,5,0,0,1,0,0,0.0,0,0,0,0,0,0
373,Tijjani Reijnders,NED,MF,Milan,26,1998,4.8,17,3.53,11,1,3,2,0,0,5,1.04,2,1,0,2,0,0
374,Pepe Reina,ESP,GK,Como,42,1982,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
375,Mateo Retegui,ITA,FW,Atalanta,25,1999,4.4,12,2.76,8,0,1,2,1,0,3,0.69,1,0,0,1,1,0
376,Samuele Ricci,ITA,MF,Torino,23,2001,5.7,14,2.48,13,1,0,0,0,0,1,0.18,1,0,0,0,0,0
377,Amir Richardson,MAR,MF,Fiorentina,22,2002,1.2,2,1.7,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
378,Sergi Roberto,ESP,MF,Como,32,1992,3.5,14,3.97,10,3,0,1,0,0,1,0.28,1,0,0,0,0,0
379,Alessio Romagnoli,ITA,DF,Lazio,29,1995,5.0,4,0.8,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
380,Marten de Roon,NED,"DF,MF",Atalanta,33,1991,6.0,10,1.67,9,1,0,0,0,0,1,0.17,1,0,0,0,0,0
381,Jonas Rouhi,SWE,DF,Juventus,20,2004,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
382,Nicolò Rovella,ITA,MF,Lazio,22,2001,3.9,5,1.27,3,0,1,0,0,1,0,0.0,0,0,0,0,0,0
383,Amir Rrahmani,KVX,DF,Napoli,30,1994,6.0,5,0.83,4,1,0,0,0,0,1,0.17,0,1,0,0,0,0
384,Matteo Ruggeri,ITA,DF,Atalanta,22,2002,4.6,5,1.08,4,1,0,0,0,0,1,0.22,1,0,0,0,0,0
385,Stefano Sabelli,ITA,DF,Genoa,31,1993,3.3,4,1.22,4,0,0,0,0,0,1,0.31,1,0,0,0,0,0
386,Alexis Saelemaekers,BEL,"FW,DF",Roma,25,1999,1.2,3,2.48,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
387,Alexis Saelemaekers,BEL,"DF,FW",Milan,25,1999,1.0,9,9.0,6,3,0,0,0,0,0,0.0,0,0,0,0,0,0
388,Richie Sagrado,BEL,DF,Venezia,20,2004,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
389,Marco Sala,ITA,DF,Como,25,1999,1.0,1,0.98,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
390,Lazar Samardzic,SRB,"MF,FW",Atalanta,22,2002,2.2,18,8.35,11,4,1,2,0,0,0,0.0,0,0,0,0,0,0
391,Antonio Sanabria,PAR,"FW,MF",Torino,28,1996,2.4,4,1.67,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
392,Amin Sarr,SWE,FW,Hellas Verona,23,2001,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
393,Nicolò Savona,ITA,DF,Juventus,21,2003,3.5,3,0.85,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
