Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls_per_90,Ast,Ast_per_90,G+A,G+A_per_90,G-PK,G-PK_per_90,PK,PKatt,CrdY,CrdR,xG,xG_per_90,npxG,npxG_per_90,xAG,xAG_per_90,npxG+xAG,npxG+xAG_per_90,PrgC,PrgP,PrgR,G+A-PK,xG+xAG
348,Matteo Pessina,ITA,MF,Monza,27,1997,6,6,495,5.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.01,0.1,0.01,0.0,0.01,0.1,0.02,6,10,12,0.0,0.02
349,Andrea Petagna,ITA,FW,Monza,29,1995,3,2,179,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.09,0.2,0.09,0.0,0.0,0.2,0.09,2,1,7,0.0,0.09
350,Giuseppe Pezzella,ITA,"DF,FW",Empoli,26,1997,6,6,492,5.5,0,0.0,1,0.18,1,0.18,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.5,0.08,0.6,0.11,13,9,17,0.18,0.11
351,Roberto Piccoli,ITA,FW,Cagliari,23,2001,5,5,397,4.4,1,0.23,0,0.0,1,0.23,1,0.23,0,0,0,0,1.3,0.3,1.3,0.3,0.2,0.04,1.5,0.34,4,7,27,0.23,0.34
352,Nicholas Pierini,ITA,MF,Venezia,26,1998,2,0,83,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.04,0.0,0.04,0.1,0.1,0.1,0.13,1,2,4,0.0,0.13
353,Santiago Pierotti,ARG,"FW,MF",Lecce,23,2001,6,0,129,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.18,0.3,0.18,0.3,0.22,0.6,0.4,6,3,9,0.0,0.4
354,Balthazar Pierret,FRA,MF,Lecce,24,2000,6,5,347,3.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.2,0.06,0.2,0.06,2,17,2,0.0,0.06
355,Andrea Pinamonti,ITA,"FW,MF",Genoa,25,1999,5,4,378,4.2,1,0.24,0,0.0,1,0.24,1,0.24,0,0,1,0,0.5,0.11,0.5,0.11,0.0,0.01,0.5,0.13,1,2,7,0.24,0.13
356,Niccolò Pisilli,ITA,MF,Roma,20,2004,4,3,224,2.5,1,0.4,0,0.0,1,0.4,1,0.4,0,0,2,0,0.8,0.31,0.8,0.31,0.2,0.09,1.0,0.4,5,11,9,0.4,0.4
357,Semuel Pizzignacco,ITA,GK,Monza,23,2001,2,2,180,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
358,Tommaso Pobega,ITA,MF,Bologna,25,1999,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.12,0.1,0.12,0.0,0.0,0.1,0.12,1,4,1,0.0,0.12
359,Joel Pohjanpalo,FIN,FW,Venezia,30,1994,4,4,326,3.6,2,0.55,0,0.0,2,0.55,2,0.55,0,1,0,0,1.9,0.53,1.1,0.31,0.3,0.09,1.5,0.41,1,3,12,0.55,0.62
360,Matteo Politano,ITA,"MF,FW",Napoli,31,1993,6,6,483,5.4,1,0.19,0,0.0,1,0.19,1,0.19,0,0,0,0,1.2,0.22,1.2,0.22,0.8,0.15,2.0,0.36,19,34,56,0.19,0.36
361,Marin Pongračić,CRO,DF,Fiorentina,27,1997,2,1,92,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0,2,0,0.0,0.01
362,Stefan Posch,AUT,DF,Bologna,27,1997,6,5,463,5.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.6,0.12,0.6,0.12,9,29,22,0.0,0.12
363,Matteo Prati,ITA,MF,Cagliari,20,2003,3,3,175,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.07,0.1,0.07,1,7,3,0.0,0.07
364,Ivan Provedel,ITA,GK,Lazio,30,1994,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0,0,0,0.0,0.01
365,Christian Pulisic,USA,"FW,MF",Milan,26,1998,6,6,464,5.2,4,0.78,2,0.39,6,1.16,3,0.58,1,1,0,0,3.0,0.59,2.2,0.44,1.6,0.31,3.9,0.75,23,22,29,0.97,0.9
366,Hamza Rafia,TUN,MF,Lecce,25,1999,5,2,200,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.06,0.1,0.06,0.5,0.25,0.7,0.3,4,12,10,0.0,0.3
367,Antonio Raimondo,ITA,FW,Venezia,20,2004,5,0,72,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.4,0.3,0.4,0.1,0.12,0.4,0.52,2,1,6,0.0,0.52
368,Ylber Ramadani,ALB,MF,Lecce,28,1996,6,6,509,5.7,0,0.0,1,0.18,1,0.18,0,0.0,0,0,1,0,0.2,0.04,0.2,0.04,0.6,0.11,0.8,0.15,5,24,1,0.18,0.15
369,Luca Ranieri,ITA,DF,Fiorentina,25,1999,5,4,395,4.4,0,0.0,1,0.23,1,0.23,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.8,0.18,0.8,0.19,4,12,1,0.23,0.19
370,Giacomo Raspadori,ITA,"FW,MF",Napoli,24,2000,4,2,194,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.7,0.31,0.7,0.31,0.2,0.08,0.8,0.39,4,7,11,0.0,0.39
371,Federico Ravaglia,ITA,GK,Bologna,24,1999,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0,0,0,0.0,0.03
372,Ante Rebić,CRO,"FW,MF",Lecce,31,1993,4,3,197,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.14,0.3,0.14,0.9,0.39,1.2,0.53,4,8,15,0.0,0.53
373,Tijjani Reijnders,NED,MF,Milan,26,1998,6,5,433,4.8,0,0.0,1,0.21,1,0.21,0,0.0,0,0,0,0,0.3,0.07,0.3,0.07,0.5,0.1,0.8,0.17,18,37,14,0.21,0.17
374,Pepe Reina,ESP,GK,Como,42,1982,3,3,270,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
375,Mateo Retegui,ITA,FW,Atalanta,25,1999,6,5,392,4.4,4,0.92,0,0.0,4,0.92,3,0.69,1,1,1,0,3.4,0.78,2.6,0.6,0.3,0.06,2.9,0.66,1,5,32,0.69,0.84
376,Samuele Ricci,ITA,MF,Torino,23,2001,6,6,509,5.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.06,0.3,0.06,0.1,0.02,0.5,0.08,11,26,6,0.0,0.08
377,Amir Richardson,MAR,MF,Fiorentina,22,2002,2,1,106,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.15,0.2,0.15,0.0,0.0,0.2,0.15,1,4,4,0.0,0.15
378,Sergi Roberto,ESP,MF,Como,32,1992,5,3,317,3.5,0,0.0,1,0.28,1,0.28,0,0.0,0,0,2,0,0.6,0.18,0.6,0.18,0.6,0.18,1.3,0.36,2,20,7,0.28,0.36
379,Alessio Romagnoli,ITA,DF,Lazio,29,1995,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5,0.09,0.5,0.09,0.0,0.0,0.5,0.09,1,5,0,0.0,0.09
380,Marten de Roon,NED,"DF,MF",Atalanta,33,1991,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,43,4,0.0,0.0
381,Jonas Rouhi,SWE,DF,Juventus,20,2004,2,1,87,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,3,0.0,0.0
382,Nicolò Rovella,ITA,MF,Lazio,22,2001,5,4,354,3.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.1,0.01,0.1,0.02,6,23,5,0.0,0.02
383,Amir Rrahmani,KVX,DF,Napoli,30,1994,6,6,540,6.0,0,0.0,1,0.17,1,0.17,0,0.0,0,0,1,0,0.5,0.09,0.5,0.09,0.1,0.02,0.7,0.12,2,29,0,0.17,0.12
384,Matteo Ruggeri,ITA,DF,Atalanta,22,2002,5,5,417,4.6,0,0.0,1,0.22,1,0.22,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.05,0.2,0.05,14,22,24,0.22,0.05
385,Stefano Sabelli,ITA,DF,Genoa,31,1993,6,4,295,3.3,0,0.0,1,0.31,1,0.31,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.6,0.19,0.7,0.21,6,10,13,0.31,0.21
386,Alexis Saelemaekers,BEL,"FW,DF",Roma,25,1999,2,2,110,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.1,0.12,0.2,0.13,2,3,6,0.0,0.13
387,Alexis Saelemaekers,BEL,"DF,FW",Milan,25,1999,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.06,0.1,0.06,7,4,13,0.0,0.06
388,Richie Sagrado,BEL,DF,Venezia,20,2004,1,1,52,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.09,0.1,0.09,0.0,0.0,0.1,0.09,0,0,0,0.0,0.09
389,Marco Sala,ITA,DF,Como,25,1999,2,1,92,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,2,6,7,0.0,0.1
390,Lazar Samardzic,SRB,"MF,FW",Atalanta,22,2002,4,1,195,2.2,1,0.46,0,0.0,1,0.46,1,0.46,0,0,0,0,0.6,0.28,0.6,0.28,0.5,0.25,1.1,0.53,10,12,24,0.46,0.53
391,Antonio Sanabria,PAR,"FW,MF",Torino,28,1996,4,3,216,2.4,1,0.42,0,0.0,1,0.42,1,0.42,0,1,1,0,1.7,0.7,0.9,0.37,0.1,0.05,1.0,0.42,1,1,10,0.42,0.75
392,Amin Sarr,SWE,FW,Hellas Verona,23,2001,2,1,28,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0
393,Nicolò Savona,ITA,DF,Juventus,21,2003,5,3,318,3.5,1,0.28,0,0.0,1,0.28,1,0.28,0,0,0,0,0.1,0.04,0.1,0.04,0.5,0.14,0.6,0.18,8,12,13,0.28,0.18
394,Saba Sazonov,GEO,DF,Torino,22,2002,1,0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
395,Joël Schingtienne,BEL,DF,Venezia,22,2002,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
396,Simone Scuffet,ITA,GK,Cagliari,28,1996,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
397,Suat Serdar,GER,MF,Hellas Verona,27,1997,1,1,20,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
398,Stephan El Shaarawy,ITA,DF,Roma,31,1992,4,3,234,2.6,0,0.0,1,0.38,1,0.38,0,0.0,0,0,0,0,0.6,0.24,0.6,0.24,0.3,0.1,0.9,0.33,9,11,21,0.38,0.33
399,Eldor Shomurodov,UZB,"FW,DF",Roma,29,1995,3,0,33,0.4,1,2.73,0,0.0,1,2.73,1,2.73,0,0,1,0,0.6,1.58,0.6,1.58,0.0,0.09,0.6,1.67,1,1,4,2.73,1.67
400,Giovanni Simeone,ARG,FW,Napoli,29,1995,5,1,134,1.5,1,0.67,0,0.0,1,0.67,1,0.67,0,0,0,0,0.8,0.56,0.8,0.56,0.0,0.03,0.9,0.59,3,2,9,0.67,0.59
401,Łukasz Skorupski,POL,GK,Bologna,33,1991,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
402,Simon Sohm,SUI,MF,Parma,23,2001,5,5,328,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6,0.16,0.6,0.16,0.1,0.02,0.7,0.18,5,13,3,0.0,0.18
403,Ola Solbakken,NOR,"MF,FW",Empoli,26,1998,5,2,196,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.7,0.33,0.7,0.33,0.0,0.02,0.8,0.36,3,4,4,0.0,0.36
404,Yann Sommer,SUI,GK,Inter,35,1988,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
405,Borna Sosa,CRO,DF,Torino,26,1998,5,3,254,2.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.1,0.02,0.1,0.03,1,8,11,0.0,0.03
406,Riccardo Sottil,ITA,"MF,FW",Fiorentina,25,1999,4,0,62,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.07,0.0,0.07,0.0,0.03,0.1,0.1,8,0,8,0.0,0.1
407,Matìas Soulé,ARG,"FW,MF",Roma,21,2003,5,4,317,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.06,0.2,0.06,0.4,0.13,0.7,0.19,20,12,43,0.0,0.19
408,Leonardo Spinazzola,ITA,DF,Napoli,31,1993,5,2,173,1.9,0,0.0,1,0.52,1,0.52,0,0.0,0,0,0,0,0.0,0.02,0.0,0.02,0.4,0.18,0.4,0.2,6,7,11,0.52,0.2
409,Petar Stojanović,SVN,MF,Empoli,28,1995,1,0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
410,Gabriel Strefezza,BRA,"MF,FW",Como,27,1997,6,6,514,5.7,1,0.18,1,0.18,2,0.35,1,0.18,0,0,0,0,0.5,0.08,0.5,0.08,0.7,0.12,1.2,0.21,12,26,29,0.35,0.21
411,Ibrahim Sulemana,GHA,MF,Atalanta,21,2003,1,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
412,Tomáš Suslov,SVK,"FW,MF",Hellas Verona,22,2002,4,3,246,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,1,0.2,0.05,0.2,0.05,0.3,0.09,0.4,0.15,3,8,9,0.0,0.15
413,Zion Suzuki,JPN,GK,Parma,22,2002,4,4,344,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
414,Marin Šverko,CRO,DF,Venezia,26,1998,4,3,268,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,0,0.0,0.0
415,Mile Svilar,SRB,GK,Roma,25,1999,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0,1,0,0.0,0.01
416,Michael Svoboda,AUT,DF,Venezia,25,1998,6,5,473,5.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.01,0.1,0.01,0.5,0.1,0.6,0.11,2,7,1,0.0,0.11
417,Adrien Tameze,CMR,"MF,DF",Torino,30,1994,6,3,240,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.17,0.5,0.17,5,12,12,0.0,0.17
418,Mehdi Taremi,IRN,"FW,MF",Inter,32,1992,5,1,169,1.9,0,0.0,1,0.53,1,0.53,0,0.0,0,0,0,0,0.1,0.07,0.1,0.07,0.5,0.28,0.7,0.35,2,5,13,0.53,0.35
419,Nuno Tavares,POR,DF,Lazio,24,2000,4,4,336,3.7,0,0.0,4,1.07,4,1.07,0,0.0,0,0,1,0,0.5,0.13,0.5,0.13,2.0,0.54,2.5,0.66,19,21,20,1.07,0.66
420,Loum Tchaouna,FRA,"FW,MF",Lazio,21,2003,6,1,146,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.8,0.48,0.8,0.48,0.3,0.16,1.0,0.63,7,4,14,0.0,0.63
421,Jackson Tchatchoua,CMR,"MF,DF",Hellas Verona,23,2001,6,6,536,6.0,1,0.17,1,0.17,2,0.34,1,0.17,0,0,3,0,0.2,0.04,0.2,0.04,0.6,0.1,0.8,0.14,17,10,32,0.34,0.14
422,Casper Tengstedt,DEN,FW,Hellas Verona,24,2000,6,5,400,4.4,2,0.45,0,0.0,2,0.45,1,0.23,1,1,2,0,1.8,0.39,1.0,0.22,0.0,0.0,1.0,0.22,7,2,16,0.23,0.4
423,Filippo Terracciano,ITA,DF,Milan,21,2003,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.07,0.1,0.07,0.0,0.0,0.1,0.07,1,1,1,0.0,0.07
424,Pietro Terracciano,ITA,GK,Fiorentina,34,1990,3,3,270,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
425,Florian Thauvin,FRA,"MF,FW",Udinese,31,1993,6,6,450,5.0,3,0.6,1,0.2,4,0.8,3,0.6,0,1,0,0,2.8,0.55,2.0,0.39,0.7,0.15,2.7,0.54,17,24,26,0.8,0.7
426,Malick Thiaw,GER,DF,Milan,23,2001,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.09,0.1,0.09,0.0,0.0,0.1,0.09,0,7,0,0.0,0.09
427,Morten Thorsby,NOR,"MF,DF",Genoa,28,1996,5,1,136,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5,0.32,0.5,0.32,0.2,0.16,0.7,0.48,1,5,7,0.0,0.48
428,Khéphren Thuram,FRA,MF,Juventus,23,2001,4,1,119,1.3,0,0.0,1,0.76,1,0.76,0,0.0,0,0,1,0,0.1,0.1,0.1,0.1,0.2,0.17,0.3,0.26,2,5,0,0.76,0.26
429,Marcus Thuram,FRA,FW,Inter,27,1997,6,6,480,5.3,4,0.75,1,0.19,5,0.94,4,0.75,0,0,0,0,2.0,0.38,2.0,0.38,0.6,0.12,2.7,0.5,11,13,32,0.94,0.5
430,Rafael Tolói,ITA,DF,Atalanta,33,1990,1,0,33,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0,3,1,0.0,0.09
431,Fikayo Tomori,ENG,DF,Milan,26,1997,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02,3,14,0,0.0,0.02
432,Souleymane Touré,FRA,DF,Udinese,21,2003,2,1,106,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0
433,Stefano Turati,ITA,GK,Monza,23,2001,4,4,360,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
434,Kacper Urbanski,POL,"MF,FW",Bologna,20,2004,3,1,131,1.5,1,0.69,0,0.0,1,0.69,1,0.69,0,0,0,0,0.2,0.13,0.2,0.13,0.4,0.25,0.5,0.38,3,5,12,0.69,0.38
435,Emanuele Valeri,ITA,DF,Parma,25,1998,3,3,187,2.1,0,0.0,1,0.48,1,0.48,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.22,0.5,0.22,4,3,6,0.48,0.22
436,Ignace Van Der Brempt,BEL,DF,Como,22,2002,3,2,225,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.2,0.06,0.2,0.09,1,8,7,0.0,0.09
437,Devis Vásquez,COL,GK,Empoli,26,1998,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
438,Johan Vásquez,MEX,DF,Genoa,25,1998,6,5,481,5.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6,0.11,0.6,0.11,0.1,0.03,0.7,0.14,8,14,7,0.0,0.14
439,Matías Vecino,URU,MF,Lazio,33,1991,4,1,149,1.7,0,0.0,1,0.6,1,0.6,0,0.0,0,0,0,0,0.2,0.12,0.2,0.12,0.6,0.39,0.8,0.51,0,4,0,0.6,0.51
440,Simone Verdi,ITA,MF,Como,32,1992,1,0,28,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0
441,Samuele Vignato,ITA,MF,Monza,20,2004,3,1,106,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03,0,2,10,0.0,0.03
442,Nicolas Viola,ITA,"FW,MF",Cagliari,34,1989,2,0,54,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.21,0.1,0.21,0.0,0.03,0.1,0.24,1,7,6,0.0,0.24
443,Mattia Viti,ITA,DF,Empoli,22,2002,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.06,0.3,0.06,0.0,0.01,0.4,0.06,2,12,1,0.0,0.06
444,Vitinha,POR,FW,Genoa,24,2000,6,5,414,4.6,0,0.0,1,0.22,1,0.22,0,0.0,0,0,0,0,0.5,0.12,0.5,0.12,0.8,0.17,1.3,0.29,10,5,32,0.22,0.29
445,Dušan Vlahović,SRB,FW,Juventus,24,2000,6,6,487,5.4,4,0.74,0,0.0,4,0.74,2,0.37,2,2,0,0,3.8,0.7,2.2,0.4,0.0,0.0,2.2,0.4,3,3,23,0.37,0.7
446,Vanja Vlahović,SRB,MF,Atalanta,20,2004,1,0,16,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0
447,Nikola Vlašić,CRO,FW,Torino,26,1997,1,0,28,0.3,0,0.0,1,3.21,1,3.21,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.38,0.1,0.38,0,0,2,3.21,0.38
448,Alessandro Vogliacco,ITA,DF,Genoa,26,1998,4,3,240,2.7,1,0.37,0,0.0,1,0.37,1,0.37,0,0,0,0,0.9,0.32,0.9,0.32,0.0,0.01,0.9,0.33,3,12,1,0.37,0.33
449,Mërgim Vojvoda,KVX,DF,Torino,29,1995,5,5,339,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.01,0.0,0.01,0.1,0.02,0.1,0.02,2,16,3,0.0,0.02
450,Stefan de Vrij,NED,DF,Inter,32,1992,2,1,106,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,0.0,0.0
451,Sebastian Walukiewicz,POL,DF,Torino,24,2000,3,1,153,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.08,0.1,0.08,0.0,0.0,0.1,0.08,4,20,3,0.0,0.08
452,Sebastian Walukiewicz,POL,DF,Empoli,24,2000,2,2,180,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.04,2,8,3,0.0,0.04
453,Timothy Weah,USA,FW,Juventus,24,2000,3,1,114,1.3,1,0.79,0,0.0,1,0.79,1,0.79,0,0,0,0,0.1,0.11,0.1,0.11,0.0,0.03,0.2,0.14,9,4,10,0.79,0.14
454,Mateusz Wieteska,POL,DF,Cagliari,27,1997,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.21,0.2,0.21,0.0,0.0,0.2,0.21,0,1,0,0.0,0.21
455,John Yeboah,ECU,"MF,FW",Venezia,24,2000,2,0,50,0.6,0,0.0,1,1.8,1,1.8,0,0.0,0,0,1,0,0.0,0.08,0.0,0.08,0.4,0.67,0.4,0.75,4,1,5,1.8,0.75
456,Kenan Yıldız,TUR,"FW,MF",Juventus,19,2005,6,6,498,5.5,0,0.0,2,0.36,2,0.36,0,0.0,0,0,0,0,0.3,0.06,0.3,0.06,0.9,0.16,1.2,0.22,27,21,37,0.36,0.22
457,Mattia Zaccagni,ITA,"FW,MF",Lazio,29,1995,6,6,516,5.7,1,0.17,2,0.35,3,0.52,0,0.0,1,1,2,0,1.9,0.33,1.1,0.19,1.0,0.18,2.1,0.37,12,26,36,0.35,0.51
458,Nicola Zalewski,POL,"FW,DF",Roma,22,2002,3,1,142,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.6,0.4,0.7,0.45,13,5,19,0.0,0.45
459,Andre-Frank Zambo Anguissa,CMR,MF,Napoli,28,1995,6,6,540,6.0,1,0.17,0,0.0,1,0.17,1,0.17,0,0,1,0,0.4,0.07,0.4,0.07,0.4,0.07,0.9,0.14,6,36,15,0.17,0.14
460,Francesco Zampano,ITA,DF,Venezia,31,1993,6,6,538,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.01,0.1,0.01,0.1,0.01,0.1,0.02,19,14,19,0.0,0.02
461,Nicolò Zaniolo,ITA,"FW,MF",Atalanta,25,1999,2,0,33,0.4,0,0.0,1,2.73,1,2.73,0,0.0,0,0,1,0,0.2,0.6,0.2,0.6,0.2,0.63,0.5,1.23,2,2,4,2.73,1.23
462,Alessandro Zanoli,ITA,DF,Genoa,23,2000,4,2,215,2.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.03,11,1,6,0.0,0.03
463,Duván Zapata,COL,FW,Torino,33,1991,6,6,504,5.6,2,0.36,0,0.0,2,0.36,2,0.36,0,0,1,0,2.7,0.48,2.7,0.48,0.5,0.09,3.2,0.57,5,7,33,0.36,0.57
464,Gabriele Zappa,ITA,DF,Cagliari,24,1999,5,5,405,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.03,1,24,7,0.0,0.03
